,0
37,['Klap van Corona - Karel van Broekhoven']['Iedereen krijgt klappen van Corona. Voor BNR-verslaggever Harmen van der Veen aanleiding om de rubriek De Klap van Corona te beginnen. In De Klap van ...']
38,['Corona in Limburg: cijfers van 11 mei']['In Limburg zijn tot nu toe in totaal 4.602 mensen positief getest op besmetting met het coronavirus. Zeker 1.705 Limburgers zijn opgenomen (geweest) in het ...']
39,"['Facebook en YouTube halen populaire onzinvideo corona weg']['Facebook, YouTube en Vimeo hebben een populaire video met desinformatie rond het coronavirus verwijderd, die werd verspreid door een groep bekende ...']"
40,"['Aantal nieuwe corona-opnames in Brabantse ziekenhuizen gelijkgebleven']['Het aantal patiënten in de Brabantse ziekenhuizen met coronaverschijnselen is zondag gelijk gebleven, ten opzichte van een dag eerder. Dat blijkt uit cijfers ...']"
41,"['Charissa (29) is na negen weken nog steeds niet hersteld van corona']['Dan ben je één van die jonge mensen die corona krijgt en het virus overleeft, ben je na weken nog steeds niet in staat je normale leven op te pakken.']"
42,"['Amersfoort blij met de manier van handhaven tijdens corona-tijd']['[AMERSFOORT] De handelswijze om niet enkel en alleen bekeuringen uit te schrijven als mensen geen anderhalve meter afstand nemen, lijkt te werken.']"
43,['Wéér zijn verkeersplannen Boxtel vertraagd: na stikstof is corona de boosdoener']['BOXTEL - In 2017 voorspelde wethouder Herman van Wanrooij dat hij dit jaar over de nieuwe verbindingsweg bij bedrijventerrein Ladonk in Boxtel zou kunnen ...']
44,"['Na corona een receptie met koffie en gebak voor jubilarissen gemeente Waadhoeke']['Zodra het vanwege coronamaatregelen weer kan, plant de gemeente Waadhoeke een feestelijke receptie met koffie en gebak voor mensen die in coronatijd ...']"
45,['Belgische prinses Claire is uit corona-gevarenzone']['Goed nieuws voor de leden van het Belgische koningshuis. Prinses Claire (46) is namelijk genezen van het coronavirus.']
46,"['Corona in Duitsland - 11 mei: Reproductiegetal stijgt opnieuw']['Het reproductiegetal R, dat aangeeft hoeveel mensen een geïnfecteerde persoon aansteekt, is in Duitsland opnieuw gestegen Merkel heeft maandag in een ...']"
47,"['Ook voetbal in Wit-Rusland buigt gedeeltelijk voor corona']['In Wit-Rusland, het enige Europese land waar de voetbalcompetitie in de afgelopen maanden gewoon is doorgegaan, zijn nu toch twee duels afgelast vanwege ...']"
48,"['Corona of niet: Mijndense sluis open, dus massaal het water van de Plassen op']['Weliswaar met aangepaste tijden, maar de sluizen zijn weer open. Op het water in Loosdrecht zorgt het voor ongekende drukte. Ondanks, of misschien wel juis.']"
49,['De voordelen van online ondernemen – ook na Corona']['Fysieke winkels spelen een belangrijke rol in de totale winkelervaring. Het versterkt het positieve gevoel dat consumenten hebben bij een merk en maakt van.']
50,"['Nog altijd onzekerheid in AZC Sneek na corona-uitbraak: ""We willen zo snel mogelijk weten hoe we er voor staan""']['Het AZC in Sneek ging vrijdagavond drie dagen op slot nadat 22 personen positief waren getest op het coronavirus. Alle 550 bewoners zijn het afgelopen ...']"
51,"['Corona-angst slaat toe in Chateau Meiland']['Paniek! Is het coronavirus Chateau Meiland binnengedrongen? Martien, Erica en Maxime nemen in de nieuwe aflevering van vanavond het zekere voor het ...']"
52,['De Roon denkt na streng corona-regime weer aan voetbal: \'Pittig geweest\'']['Marten de Roon kan zich eindelijk weer op voetballen concentreren. De middenvelder van Atalanta Bergamo zat de laatste maanden midden in de ...']
53,['Corona | Sociale Zaken verduidelijkt regeling grensondernemers']['Staatssecretaris Van Ark (Sociale Zaken) heeft de Tweede Kamer geïnformeerd over de manier waarop ondernemers in de grensregio\'s aanspraak kunnen ...']
54,"['Was die keelpijn nu corona of niet? Mobiele prikpost in Made test het']['MADE - Vinger uit het autoportier, even prikken en klaar. Zo\'n 130 mensen lieten zich maandag op de parkeerplaats van hotel-restaurant De Korenbeurs in ...']"
55,['\'Op Gepaste Afstand\' – een film over ontmoetingen in tijden van corona']['Een film opnemen in drie dagen met als thema Ontmoetingen in tijden van corona. Aan de hand van het script Op Gepaste Afstand van scenarioschrijver Job ...']
56,"['Modejournaliste Veerle Windels: ""Door corona beseffen we dat we de fysieke winkels missen""']['""Corona heeft ons doen inzien dat we shoppen missen en met name ook winkelen in de kleinere modewinkels."" Dat zegt modejournaliste Veerle Windels in ""De ...']"
57,['Coopluydenmarkt Appingedam sneuvelt dit jaar door corona (maar een nieuwe datum is al geprikt)']['Al 30 jaar wordt op de eerste vrijdag van augustus de Coopluydenmarkt georganiseerd in het historische stadscentrum van Appingedam. Door het coronavirus ...']
58,"['Corona eist eerste slachtoffer binnen horeca van Oisterwijk: grand café De Reebok']['OISTERWIJK - Na 7,5 jaar stoppen Jacqueline en Jos Tesser met de exploitatie van Eetkamer De Reebok in Oisterwijk. Corona heeft het doek doen vallen aan ...']"
59,['Britse premier Johnson komt met alarmsysteem tegen corona']['De Britse premier Boris Johnson komt zoals verwacht met een nieuw waarschuwingssysteem waarmee de ontwikkeling van coronabesmettingen in het ...']
60,"['Vrees voor corona-uitbraak in het Witte Huis']['Medewerkers van het Witte Huis vinden het eng om naar hun werk te gaan, nu twee collega\'s positief zijn getest op het coronavirus. Het gaat om een persoonlijk ...']"
61,"['Herstelde corona-patiënten hoeven dit niet te melden - Hanneke Mensink legt uit']['Sinds het uitbreken van het coronavirus zijn er in Nederland ruim 42,5 duizend mensen besmet met Covid-19; in de provincie Groningen staat de teller op 351.']"
62,['Live - Corona-uitbraak in azc in Sneek lijkt beperkt te blijven tot 28 mensen']['In dit liveblog van maandag 11 mei houden we de ontwikkelingen rond het coronavirus bij.']
63,['Corona leidt tot honderden migranten per maand op Het Kanaal']['Het aantal migranten dat probeert illegaal het Kanaal over te steken tussen Frankrijk en Engeland neemt opnieuw flink toe. Zowel de Franse als de Britse ...']
64,['Meer dan 100 Corona-besmettingen in Ldam-Vbg']['Leidschendam- Voorburg is in de afgelopen 24 uur over de 100 Corona-besmettingen gegaan. Door een toename van nog eens twee geregistreerde ...']
65,['Corona | SRA werkt praktijkhandreiking bij']['De SRA heeft een update gepubliceerd van de praktijkhandreiking rondom de maatregelen in verband met de coronacrisis. Er zijn vier wijzigingen.']
66,"['Veehouders willen breed en onpartijdig onderzoek naar corona en luchtkwaliteit']['REGIO - Boeren willen een breed en onpartijdig onderzoek naar het verband tussen luchtkwaliteit en corona. ""Daarbij moeten alle sectoren die bijdragen aan ...']"
67,"['Column: ook zonder Trump had corona Amerika hard getroffen']['Je kunt er altijd op rekenen dat de Verenigde Staten het juiste doen, nadat ze alle andere opties hebben uitgeput”, aldus Winston Churchill. Soms moet je er wel ...']"
68,['Deze maand nog corona-app van WHO']['De World Health Organization (WHO) is van plan om deze maand nog een eigen corona-app uit te brengen. Met deze app kunnen mensen zichzelf controleren ...']
69,"['Live-uitzending: Corona poppenkast']['Studio De Leijer presenteert vanaf 13 mei 2020 elke woensdagmiddag de Corona Poppenkast, vanuit de Kleuren- en Kruidenbuurt in Tilburg West. Eefje.']"
70,['Betekent corona het einde van regeerperiode Queen Elizabeth?']['Royalty Queen Elizabeth blijft voor onbepaalde tijd nog in zelfquarantaine in haar kasteel in Windsor. Volgens The Daily Mail is het de eerste keer dat de Queen ...']
71,['Expert: Onderschat impact corona op (wijk)verpleging niet']['Het kabinet mag de impact van het coronavirus op het werk van verplegenden en verzorgenden niet onderschatten.']
72,"['10% hogere omzet supermarkten door corona - Nieuws Coronacrisis']['Langzamerhand normaliseert de situatie weer in de retail, zeker als per 1 juni de horeca ook weer van start gaat. In eerste instantie steeg de omzet in de ...']"
73,['Ronald Snijders: \'Tegen corona valt voor een absurdist niet op te werken\'']['Hoe gaat het met? Veel kunstenaars zijn hun podium kwijt. Wat doen ze nu? Absurdist Ronald Snijders was bezig met try-outs voor een nieuwe show. Nu test ...']
74,"['West-Friese theaters gaan corona-uitdaging aan, maar zien ook veel beren op de weg: \'Met 30 mensen kun je weinig\'']['Het is fijn dat de regels versoepeld worden, maar met dertig en straks maximaal honderd mensen in de zaal kun je gewoon niet zoveel\'\', schetst directeur ...']"
75,"['Zwaarst getroffen ziekenhuis in stad waar corona het hardst toesloeg, krijgt luster van 1 ton']['Truiens kunstenaar Tom Herck hijst maandag een kroonluchter van 1 ton in de lucht voor het ziekenhuis Sint-Trudo. Met The Message is Light eert hij alle hu...']"
76,['Videoclip over Corona voor Twentse jeugd']['ALMELO - Het was de veertienjarige Jelmer Boensma die graag een videoclip wilde opnemen. Hij vroeg daarbij Joey van Ede van der Pals en de zangeressen ...']
77,['Rens (56) zet corona-tattoo: \'Ik sta vol grappen\'']['Hij spreekt plat Rotterdams en is wel in voor een gebbetje. Rens van Gastel (56) haalde maandag de nationale nieuwsmedia door een wc-rol op zijn been te ...']
78,"['Second Hand Shop in Den Helder sluit, corona nekt het bijna 33 jaar oude \'snuffelwinkeltje\' in tweedehands kleding: \'Ik heb er nachten wakker van gelegen\'']['Na bijna 33 jaar sluit de Second Hand Shop aan de Hortensiastraat de deur. Corona nekt het populaire \'snuffelwinkeltje\' in tweedehands kleding.']"
79,['Updates #9: Corona in Duitsland']['Elke werkdag updates van de laatste ontwikkelingen rond corona in Duitsland in het Nederlands. Schrijf u nu ook in voor de nieuwsbrief. #Corona Nieuwsbrief.']
80,"['""Dit Corona Gezeik duurt nog TWEE JAAR""']['Aldus Amerikaanse onderzoekers... neeeeeeeeeeeeeeeee. Infografiekje gevonden in een beeldbank. Hadden we eerder vandaag nog gematigd positief ...']"
81,"['CoroNA: Wij gaan weer naar school!']['WINTERSWIJK – Het is geen sinecure: eerst zes weken les krijgen van papa of mama en dan weer naar school. Leraren die stappen zetten in online lesgeven, ...']"
82,"['Beurzen omhoog &amp; gevolgen corona voor opkomende landen']['Dramatische banenrapporten konden de indices in de VS niet uit de stijgende trend halen. Het aantal salarisstroken nam met 20,5 miljoen af in de maand april.']"
83,['Mogelijk miljard euro voor corona-hulp aan Afrika?']['Nederland moet een miljard euro uittrekken om kwetsbare landen in bijvoorbeeld Afrika te helpen het coronavirus te bestrijden. Dat is niet alleen ...']
84,['De wedergeboorte van de heilige Corona: \'Twaalf uur per dag zijn we ermee in de weer geweest\'']['Ze was in de Dom van Aken wat in vergetelheid geraakt. Maar een nieuw virus heeft de populariteit van de heilige Corona doen opleven. Haar reliekschrijn st...']
85,"['Eén nieuwe coronadode in regio, ook gering aantal ziekenhuisopnames']['ROZENDAAL - In de afgelopen 24 uur is er in de regio maar één overledene als gevolg van het coronavirus bijgekomen. Ook het aantal ziekenhuisopnames ...']"
86,"['Excelsior door corona saamhoriger dan ooit tevoren']['De secretaris van de vereniging begint te vertellen over de afgelopen bewogen weken. ,,We zijn halverwege maart gestopt met repeteren. Ook de face-to-face ...']"
87,"['Vanaf vandaag lichte versoepeling corona-maatregelen – 1Almere']['Vanaf vandaag gaan ook in Almere de scholen in het basisonderwijs, inclusief het speciaal (basis)onderwijs, de dag- en gastouderopvang weer open.']"
88,"['Zal een hotelverblijf na corona ooit nog hetzelfde zijn?']['Zal een hotelverblijf na corona ooit nog hetzelfde zijn? De Amerikaanse nieuwswebsite CNN zoekt het uit en voorspelt enkele grote veranderingen, of toch ...']"
89,"['Kardinaal Sarah en aartsbisschop Viganò zorgen voor onrust door corona-manifest']['Een oproep van conservatieve kardinalen en bisschoppen, waaronder hulpbisschop Rob Mutsaerts van Den Bosch, tegen corona-restricties zorgt voor onrust.']"
90,"['Corona stuurt ook wereldwijde drugstrafiek in de war: dealers moeten meer dan ooit creatief uit de hoek komen']['Covid-19 verstoort en ontregelt alles. Ook de drugshandel. Er zijn wereldwijd problemen met de productie, het transport en de verdeling van drugs, zo leert het ...']"
91,"['Buitenspel door corona: \'Ik ben ervan overtuigd dat wij ons zonder nacompetitie hadden gehandhaafd\'']['Nu het seizoen 2019/2020 zo abrupt is afgelopen, hopen wij eigenlijk dat het balletje weer zo snel mogelijk gaat rollen. Voor dat het zo ver is, kijkt Voetbal247.nl ...']"
92,['Van corona herstelde ex-schepen verontschuldigt zich voor lockdownbarbecue: “Ik ben niet slim geweest”']['Ex-schepen Pascal Vossius is de gebeten hond in Sint-Truiden en ver daarbuiten. De van corona herstelde Open Vld\'er was zaterdag present op een barbecue ...']
93,"['Overledenen corona: zoveel verschilt het aantal doden met vorig jaar']['Inmiddels zijn er meer dan 2800 Nederlanders aan de gevolgen van corona overledenen, maar in hoeverre verschilt dat aantal van een \'normale\' maand?']"
94,['Corona-kroniek (16) - Schilderen in het Coranatijdperk?']['Hoe beleven de Utrechters de ramp van het coronavirus? Nieuws030 laat ze aan het woord in de Corona-kroniek. Door John Noy - Al vele jaren was ik niet op ...']
95,"['Ploegbaas Jumbo-Visma had corona: ""Ik kan geen 30 km/u meer fietsen""']['Richard Plugge (50) herstelt al bijna 2 maanden van het coronavirus. De ploegbaas van Jumbo-Visma is duidelijk: ""Als we willen koersen, zullen we offers ...']"
96,"['\'Airport Weeze kan tegenslag corona nog bolwerken\'']['De luchthaven in Weeze zal de crisis als gevolg van de corona-pandemie overleven. Hiervan is Ludger van Bebber, directeur van de luchthaven overtuigd....']"
97,['Corona : 62 overlijdens en 60 nieuwe patiënten opgenomen in het ziekenhuis']['Er zijn de afgelopen 24 uur 62 mensen overleden ten gevolge van het coronavirus. 60 mensen werden opgenomen in het ziekenuis.']
98,"['Leidinggeven ten tijden van corona: zo doe je dat']['Leidinggeven in de schoonmaak is normaal gesproken al geen makkelijke klus, maar ten tijden van corona wordt het nog eens extra lastig. Veel schoonmakers ...']"
99,['Politiezone Lama noteert 480 corona overtredingen | Lanaken | In de buurt']['Sinds de invoering van de federale maatregelen inzake corona heeft de politiezone Lama 480 pv\'s uitgeschreven. Daarvan werden er 138 genoteerd in ...']
