,0
16,"['\'Politie ontvangt sinds corona-uitbraak meer meldingen over overlast\'']['De politie heeft sinds de uitbraak van COVID-19 meer meldingen over overlast gekregen, zo blijkt zondagavond uit cijfers die zijn opgevraagd door NRC.']"
17,['Laagste aantal nieuwe corona-opnames in Brabant in twee maanden']['Er zijn zaterdag minder dan 50 mensen opgenomen in de Brabantse ziekenhuizen met coronaverschijnselen. Het laagste aantal nieuwe opnames in ruim twee ...']
18,['Inwoners van Montferland en Nijmegen in afgelopen etmaal overleden aan corona']['NIJMEGEN/ ARNHEM - In de afgelopen 24 uur zijn in deze regio twee meldingen gemaakt van sterfgevallen van patiënten die besmet waren met Corona.']
19,['Corona-cijfers in Twente 24 uur stabiel: geen nieuwe opnames en overlijdens']['ENSCHEDE - Het aantal Twentse ziekenhuisopnames en overlijdens als gevolg van het coronavirus lijkt zich behoorlijk te stabiliseren.']
20,['Aantal doden door corona met 18 gestegen tot 5440']['Het officiële dodental door het coronavirus is met 18 gestegen. Sinds het begin van de uitbraak zijn zeker 5440 mensen overleden die besmet waren met het ...']
21,"['Excelsior door corona saamhoriger dan ooit tevoren']['PUTTEN Het contrast had niet groter kunnen zijn. Vorig jaar blies Fanfarecorps Excelsior nog op spectaculaire wijze honderd kaarsjes uit, dit jaar hangt de vlag ...']"
22,['Nog geen handjevol besmettingen van corona in één week']['Het aantal positief geteste besmettingen van het coronavirus in de provincie Groningen is in één week gestegen van 344 naar 348. Sinds vorige week zaterdag ...']
23,['De Roon denkt na streng corona-regime weer aan voetbal: \'Pittig geweest\'']['Marten de Roon kan zich eindelijk weer op voetballen concentreren. De middenvelder van Atalanta Bergamo zat de laatste maanden midden in de ...']
24,"['Zwaarst getroffen ziekenhuis in stad waar corona het hardst toesloeg, krijgt luster van 1 ton']['Truiens kunstenaar Tom Herck hijst maandag een kroonluchter van 1 ton in de lucht voor het ziekenhuis Sint-Trudo. Met The Message is Light eert hij alle hu...']"
25,"['LIVEBLOG | Bokstrainer Willy zag mensen sterven aan corona']['Dit is ons liveblog over het coronavirus. Hier melden we alle ontwikkelingen rond het virus, in Gelderland en wat verder belangrijk is om te weten voor jou.']"
26,['Is de enorme staatsschuld door corona verantwoord? \'Kunnen we prima maken naar onze kleinkinderen\'']['Wat is goed handelen? In de rubriek Nieuw Moreel Peil onderzoekt Peter Henk Steenhuis met een deskundige ethische vragen uit het coronatijdperk. Va...']
27,['Zes spelers positief op corona in eerste testronde voor hervatting La Liga']['Drie spelers van Real Betis zijn zondag positief getest op het COVID-19-virus. Daarmee komt het aantal besmette spelers tijdens de eerste testronde voor de ...']
28,"['Zal een hotelverblijf na corona ooit nog hetzelfde zijn?']['Zal een hotelverblijf na corona ooit nog hetzelfde zijn? De Amerikaanse nieuwswebsite CNN zoekt het uit en voorspelt enkele grote veranderingen, of toch ...']"
29,"['Corona-gevallen Dresden geen bedreiging voor uitspelen Duitse competities']['De Duitse competities waren erop voorbereid dat duels bij de herstart uitgesteld moesten worden wegens nieuwe besmettingen met het coronavirus, zei ...']"
30,"['Corona-update: geen ziekenhuisopnames, drie besmettingen en een sterfgeval']['Zondag werd door het RIVM opnieuw geen melding gedaan van ziekenhuisopnames vanwege corona in regio Alkmaar. Het aantal patiënten (voorheen) ...']"
31,"['\'Het maakte niets uit wie je was of waar je in geloofde, ze stond altijd voor je klaar\'']['In deze serie laten we nabestaanden aan het woord over hun geliefden die zijn overleden door corona. Deze keer een eerbetoon aan Zeliha Durmaz (59) uit ...']"
32,"['Design tijdens corona Bureaus met lef en visie gaan nu het verschil maken']['In gesprek met Frank Nas, managing director brand &amp; design agency Design Bridge, over de gevolgen van de coronacrisis voor zijn bureau.']"
33,"['Nieuws - Geen nieuwe sterfgevallen door corona in provincie']['In Flevoland zijn sinds zaterdag geen nieuwe sterfgevallen door COVID-19 geregistreerd. Het totale aantal sterfgevallen blijft daarmee 71, blijkt uit de dagelijkse ...']"
34,"['Dominee Heerde: \'Corona maakt hier meer slachtoffers dan Tweede Wereldoorlog\'']['Dominee Sjaak Weststrate uit Heerde zag het coronavirus niet aankomen, evenmin als men 80 jaar geleden het uitbreken van de Tweede Wereldoorlog niet ...']"
35,"['Achterhoekers minder angstig voor corona, maar ze drinken en roken meer']['WINTERSWIJK - De angst en bezorgdheid over het coronavirus nemen af. Slechts 20 procent van de mensen is nog bang, blijkt uit een peiling van de GGD ...']"
36,"['Wiske (81) lag een maand geleden nog in coma door corona, op Moederdag kreeg ze bezoek van haar zoon en kleinzoon']['Ik ga dood en zal zelfs geen afscheid van mijn man kunnen nemen. Dat ging er door mijn hoofd toen ik daar alleen op de intensieve zorgen lag. En zie nu, i...']"
37,['Hoe corona invloed heeft op de kunst die je ziet in museum de Fundatie']['Video &amp; AudioDe deuren van Museum de Fundatie in Zwolle gingen vrijdag 13 maart op slot vanwege de corona-uitbraak. Directeur Ralph Keuning bereidt zich ...']
38,['\'Moeder familie Rozendaal stierf niet aan corona maar aan eenzaamheid\'']['Voor de familie Rozendaal uit Hasselt stond de wereld op zijn kop na 19 maart. De drie zussen Rozendaal konden hun moeder nog langer niet zien.']
39,['De wedergeboorte van de heilige Corona: \'Twaalf uur per dag zijn we ermee in de weer geweest\'']['Ze was in de Dom van Aken wat in vergetelheid geraakt. Maar een nieuw virus heeft de populariteit van de heilige Corona doen opleven. Haar reliekschrijn st...']
40,"['Uitvaart in tijden van corona: met drones naar de begraafplaats en straatdiensten']['OOSTERBEEK/ WAGENINGEN - Maximaal dertig aanwezigen, anderhalve meter afstand: het werk van uitvaartleider Rutger Stroink staat volledig op zijn kop ...']"
41,"['Van corona herstelde Willy geeft nu alweer bokstraining']['Hij stond deze week alweer bokstraining te geven, maar Willy van Haaren uit Nijmegen lag enkele weken geleden nog in het ziekenhuis met corona. \'Het is echt ...']"
42,['Corona in Limburg: cijfers 10 mei']['In Limburg zijn tot nu toe in totaal 4.593 mensen positief getest op besmetting met het coronavirus. Zeker 1.697 Limburgers zijn opgenomen (geweest) in het ...']
43,"['Contactberoepen Oss weer aan de bak: \'Was door corona veel langer uit de running dan na mijn drie bevallingen\'']['OSS/BERGHEM/HAREN - Waar de een alvast aan het \'proefpedicuren\' sloeg en de ander aan haar webshop met huidverzorgingsproducten werkte, bekent ...']"
44,['\'Zo\'n tachtig Haagse leerkrachten blijven maandag thuis uit angst voor corona\'']['Ongeveer tachtig leerkrachten van de 163 basisscholen in Den Haag blijven maandag thuis uit angst voor besmetting met het coronavirus. Dat zei de Haagse ...']
45,['Rijnstate en Philips gaan coronapatiënt volgen met slimme pleister vol sensoren']['ARNHEM - Ziekenhuis Rijnstate Arnhem gaat coronapatiënten na ontslag uit het ziekenhuis volgen. Dat gaat het onder meer doen met slimme pleisters vol ...']
46,"['Leidinggeven ten tijden van corona: zo doe je dat']['Leidinggeven in de schoonmaak is normaal gesproken al geen makkelijke klus, maar ten tijden van corona wordt het nog eens extra lastig. Veel schoonmakers ...']"
47,['Irish Pub levert bier per drone tijdens corona lockdown']['Inventief ondernemen is noodzakelijk om het hoofd boven water te houden tijdens de coronacrisis. Een pubhouder uit het Ierse Rathdrinagh besloot daarom ...']
48,"['Corona vraagt veel van de creativiteit van nabestaanden en uitvaartverzorgers.']['Malie van Oss was een zeer actieve Ossenaar. Ze zong in twee popkoren, sportte volop en had een rijk sociaal leven. Tot ze vorige maand overleed aan corona ...']"
49,"['Luc overleeft corona, maar in Tubbergen was hij al \'overleden\'']['TUBBERGEN - Luc Weusthuis ligt tien dagen in coma en overleeft corona. Maar vechten tegen de hardnekkige roddel en achterklap in Tubbergen - hij was al ...']"
50,"['Directeur WFP: \'Na corona volgt in een deel van de wereld de hongerpandemie\'']['Na de uitbraak van de coronapandemie dreigt een nieuwe pandemie: die van de honger. David Beasley, directeur van het World Food Programme, kijkt me...']"
51,"['Jan (68) uit Oss zit door corona al anderhalve maand vast in Tanzania: \'Je hoort mij niet klagen\'']['OSS/MOROGORO - Ossenaar Jan in \'t Veld (68) zit al ruim zes weken vast in Tanzania. Door het coronavirus, dat in het Afrikaanse land wordt doodgezwegen, ...']"
52,['Hoe groot is de invloed van corona op carnaval 2021? - Dongen']['De coronamaatregelen werpen hun schaduw steeds verder vooruit. Volgens minister Hugo de Jonge mogen grotere evenementen pas weer georganiseerd ...']
53,['Sport na corona: \'Wegatletiek moet gaan denken aan teams\'']['Atletenmanager Jos Hermens blikt vooruit op hoe het verder moet in zijn sport na de coronacrisis.']
54,['UPDATE 71: +143 corona-doden en +621 positief geteste personen in Spanje']['MADRID – Sinds onze laatste dagelijkse update over de coronavirus crisis in Spanje is het aantal op COVID-19 positief geteste personen op zondag 10 mei met ...']
55,['Bondscoach Rik Verbrugghe na corona en voor de drukke kalender: “Ik heb vier dagen aan een stuk geslapen”']['Normaal gezien zouden Remco Evenepoel en Victor Campenaerts afgelopen weekend een gooi hebben gedaan naar de roze trui in de proloog van de Ronde ...']
56,"['\'Echt balen dat het corso door corona niet doorgaat\'']['jong in...Wernhout is volgens Steffie Verhaard een gezellig dorp waar iedereen elkaar kent, maar waar voor jongeren niet zoveel te doen is. Gelukkig is er de ...']"
57,"['Speelfilm in Tilburg opgenomen tijdens corona - indebuurt Tilburg']['Ja mensen, we hebben in Tilburg weer een record te pakken. Tilburg is namelijk de eerste stad in Nederland die het decor van een speelfilm tijdens corona.']"
58,"['Buitenspel door corona: \'Ik wil extra gaan genieten van het voetballen op dit niveau\'']['Nu het seizoen 2019/2020 zo abrupt is afgelopen, hopen wij eigenlijk dat het balletje weer zo snel mogelijk gaat rollen. Voor dat het zo ver is, kijkt Voetbal247 ...']"
59,['Paul Hekkens - Weekboek Corona: Wie neemt een minister in Delftsblauwe schoentjes serieus?']['Ondertussen heeft Hugo de Jonge niet echt een idee waar het met deze epidemie heen gaat.']
60,"['Isle of Wight twijfelt over corona-app: privacy of volksgezondheid?']['Terwijl België de corona-app voorlopig laat voor wat die is, zetten de Britten al een tussenstap. Op het Isle of Wight wordt er een getest. Wat vinden de ...']"
61,"['\'Thialf zat al lastig, corona maakt het nog ingewikkelder\'']['Financiële problemenDe winter lijkt nog ver weg in mei, maar met de brief die minister Hugo de Jonge afgelopen donderdag aan de Tweede Kamer stuurde, ...']"
62,['Corona deert Elysia Park niet: eerste 115 appartementen alle... (Edegem)']['Zeventien maanden na de start van de echte bouwwerken van Elysia Park langs de Prins Boudewijnlaan wordt de hoogte van het nieuwbouwproject duidelijk.']
63,['“Colloïdaal zilver tegen corona kan je gezondheid schaden”']['Dr. Marleen Finoulst checkt met haar team wat waar en niet waar is.']
64,"['Oud-schepen Vossius, pas hersteld van corona, aanwezig op barbecue']['In Sint-Truiden, één van de zwaarst getroffen steden in Europa, is gisteren een lockdownbarbecue opgerold. De politie schreef 14 pv\'s uit. Ook ex-schepen ...']"
65,"['Henk uit Eibergen is klaar met corona en loopt daarom zijn eigen, bizarre marathon']['EIBERGEN - Henk Harenberg uit Eibergen kan het woord corona niet meer horen. „Ik heb enorm te doen met alle mensen die er door worden getroffen.']"
66,['De Grote Ebru Umar Show in Corona OntbijtTV']['Alles wat u altijd al wilde weten over Ebru maar nooit durfde te vragen!']
67,"['Zwolse fotografen die gedupeerd zijn door corona krijgen eigen platform']['Het zijn zure tijden voor veel fotografen, filmers en beeldmakers. Opdrachten zijn vanwege de coronacrisis veelal afgezegd en de agenda\'s zijn leeg. Om het ...']"
68,['Corpus Acrobatics creëert Corona Bubbel']['Het zijn bijzondere tijden met veel uitdagingen. Door het Covid 19 pandemie en de maatregelen van de overheid kan ook Corpus tot september geen optredens ...']
69,['Antilichaam tegen corona lag in Rotterdamse vriezer - Dit is de Dag']['Een antilichaam dat lijkt te werken tegen corona en het heet 47D11 en lag jarenlang in de vriezer van hoogleraar celbiologie Frank Grosveld. Afgelopen...']
70,['Corona brengt religies samen: kijk mee naar een interreligieus gebed']['Het Platform Levensbeschouwelijke en Religieuze Organisaties Rotterdam (Platform L&amp;R) spreekt zondag rond 13:00 uur een aantal korte gebeden uit voor alle ...']
71,['Obama waarschuwt voor corona-aanpak Trump en aantasting rechtsstaat']['Barack Obama heeft stevig uitgehaald naar Donald Trump en diens aanpak van de coronacrisis. De oud-president van de VS deed dat vrijdagavond tijdens een ...']
72,"['Dagboek van Robin Ramaekers op \'corona -roadtrip\' door Europa, over Ischgl en Venetië: “Er is hier niks meer”']['Dertig mondmaskers, vijftig paar latexhandschoenen, vier flesjes handgel, twee wegwerpoveralls? Check. Bewijs van negatieve coronatest? Check. Attesten om ...']"
73,"['Laatste coronanieuws: Britten mogen weer naar buiten en naar het werk']['Amerikaanse werkloosheid loopt op tot meer dan 20%, maar zelfs 25% is niet ondenkbaar. Britten mogen weer vaker naar buiten en zo nodig naar hun werk.']"
74,"['Hoe ziet de F1 er na corona uit? Brainstormen met Lammers']['Hoe ziet de wereld er na deze mondiale coronacrisis uit? En welke rol speelt de autosport daar nog in? Het zijn vragen die vele liefhebbers zich stellen, zo ook ...']"
75,"['Corona-uitbraak in Brighton-selectie net nu PL aan hervatting van competitie denkt']['Paul Barber, de vicevoorzitter van Brighton &amp; Hove Albion, heeft bevestigd dat een 3e speler van de selectie positief heeft getest op het coronavirus.']"
76,"['#Corona-classics I: Le Dernier sorcier Pauline Viardot']['Onafhankelijke cultuurjournalistiek staat onder druk. Word lid en maak ons sterker! Ja, ik word lid! Laat dit bericht voorlezen! Toen donderdag 12 maart de ...']"
77,"['Limburgse ziekenhuizen melden één corona-overlijden']['In het Ziekenhuis Oost-Limburg in Genk werd zondag één corona-overlijden gemeld. In het Jessa Ziekenhuis in Hasselt, Ziekenhuis Maas en Kempen in ...']"
78,"['Misschien hebben we niet alleen een vaccin tegen corona nodig maar ook eentje tegen idiotie']['Nu vandaag ook de winkels weer opengaan, lijkt de normaliteit stilaan terug te keren in dit land. De consumptiemaatschappij is terug van weggeweest. Oef.']"
79,"['Quotes huissnob Yvo van Regteren Altena spuit corona de wereld uit']['Hartstikke nuttig, dat gehannes met desinfecterende sprays, maar het wordt er niet frisser van. Gelukkig ontpopt Yvo van Regteren Altena zich als zorgheld.']"
80,"['Bibliotheek Hilversum gaat weer open, maar onder strenge corona-huisregels']['Bibliotheek Hilversum aan de \'s-Gravelandseweg gaat vanaf maandag 11 mei, en vervolgens wekelijks op werkdagen, weer open voor publiek, maar wel onder ...']"
81,"['Politie betrapt uitbater \'De Zoete inval\', op overtreding Corona-regels']['De politie is vorige week zondag binnengevallen in het café \'De Zoete Inval\' ( \'t Vossenhol) in het dorp van Herfelingen. Het café wordt uitgebaat door Patrick ...']"
82,"['Werken in tijden van corona, KV Mechelen: “Zelfs na twee maanden zonder voetbal sleuren onze kakkers ons erdoor”']['Corona krijgt het voetbal niet kapot. In geen honderd jaar. “We hebben met KV Mechelen al andere oorlogen gewonnen. Onze supporters zijn een geweldige ...']"
83,"['U kunt nu tot 360 euro besparen op gas en elektriciteit: hoe corona de energiemarkten dooreenschudt']['""Wie honderden euro\'s wil besparen, moet nu van energiecontract veranderen,"" benadrukt energieregulator CREG. Elektriciteit en gas zijn in één jaar tijd tot 30 ...']"
84,"['#9 - Corona in Zweden: de politiek laat de wetenschap het werk doen (S02) - Europa draait door - Podcast']['Het Zweedse model, een stil succes in Europa? Economisch gezien misschien niet, want ook in Zweden stijgt de werkloosheid en zijn noodpakketten nodig....']"
85,['Al 36.000 corona-pv\'s uitgedeeld | De Krant']['Er zijn in ons land al 36.000 processen-verbaal uitgedeeld wegens inbreuken tegen de coronaregels. Ook zaterdag hadden veel mensen het moeilijk om met ...']
86,"['Chateau Meiland: Maxime als de dood voor corona: ""Mij niet aanraken""']['De coronacrisis heeft inmiddels ook Chateau Meiland bereikt. Eén van de gasten heeft een aantal verschijnselen van corona en daardoor slaat de paniek een ...']"
87,"['Deze onlinegames zijn nu veel beter dan bij hun lancering en ideaal in corona-tijden']['Een \'live\' game lanceren is altijd een zware gok voor videogamebedrijven, want het succes van zo\'n titel is afhankelijk van hoe aanstekelijk hij is (en blijft) onder ...']"
88,"['TV-bazen over de impact van corona - DEEL 3. Annick Bongers van VIER: “De enige zekerheid die we hebben, is dat er geen zekerheid is”']['TV De coronacrisis heeft een zware impact, en dat geldt ook voor de televisiesector. De zenders zien hun zomerprogrammatie helemaal in het water vallen door ...']"
89,['Opwijk blaast ook Zomerkermis af door corona | Opwijk | In de buurt']['Het gemeentebestuur van Opwijk annuleert de populaire Zomerkermis die normaal eind juni plaats zou vinden.']
90,"['CORONA LIVE. ""Verkeerde beslissingen kunnen levens kosten"", waarschuwt vicevoorzitter van Premier League-club Brighton']['wat verstaat men niet met afstand houden van elkaar oftewel nieuwe overtreding te dicht bij elkaar. 1 uur geleden. Jos Vangeel. Ik kan de herstart van het ...']"
91,"['Ondanks drukte, slechts 45 corona overtredingen in Gent | Gent | In de buurt']['Gent Ondanks de drukte in de Gentse binnenstad, stelde de politie zaterdag slechts 45 overtredingen vast op de coronamaatregelen. “Door de versoepelde ...']"
