,0
12,"['Corona-gerelateerde merkaanvragen stromen binnen']['Social Distancing Beer, Corona Baby, Quarantini, Covid-19 Survivor? Coronavirus gerelateerde merkaanvragen stromen binnen.']"
13,['Ben je eenzaam door corona? Dit kun je er tegen doen']['PodcastIn de podcastserie Thuis met Thijs bespreekt psycholoog Thijs Launspach met experts wat de invloed van de coronacrisis is op ons normale leven.']
14,['Politie in Twente pakt achterstallig werk op dankzij corona']['ENSCHEDE – De politie in Twente heeft de gedeeltelijke lockdown in verband met de coronacrisis gebruikt om een groot aantal zaken dat nog op de plank lag ...']
15,['Het verdriet van Heerde: hoe corona het leven in een dorp beheerst']['Verslaggevers Maaike de Glee en Alice van Eijk wonen allebei in Heerde. Van dichtbij zien ze hoe genadeloos het coronavirus toeslaat in hun dorp. Hoe kon ...']
16,['Azc Sneek op slot door corona-uitbraak • 20 coronapatiënten minder op IC']['Het RIVM meldt 71 nieuwe doden en 35 nieuwe ziekenhuisopnames. Het aantal coronapatiënten op de IC is met 20 gedaald naar 564. Bijna de helft van de ...']
17,"['Corona: op zoek naar de schuldige']['De Chinezen deugen niet, minister van Financiën Wopke Hoekstra deugde niet en degenen die bij IKEA in de wachtrij stonden, deugden evenmin.']"
18,['Amsterdammers aangehouden voor grootschalige \'corona-phishing\'']['AMSTERDAM - Twee Amsterdammers van 24 en 26 jaar oud zijn gisteren aangehouden op verdenking van grootschalige phishing-praktijken. Daarbij zouden ...']
19,"['Bron van corona: vismarkt of lab? - Buitenland']['Onderzoekers van het Instituut voor Virologie in Wuhan. De opname dateert uit februari 2017 en werd vorige maand door China vrijgegeven. beeld EPA, ...']"
20,"['\'Corona maakt auto kopen comfortabeler\' | Geld | Telegraaf.nl']['Nu reizen met het openbaar vervoer door de coronacrisis minder aantrekkelijk wordt, lonkt de veilige omgeving van de eigen auto. Hielden consumenten ...']"
21,"['Overheid maakt nieuwe corona-app met nieuw team, eind mei eerste test']['De overheid komt naar verwachting eind mei met een eerste versie van de corona-app. Die zal door een nieuw team worden ontwikkeld.']"
22,"['Liveblog - Amper tiental gemeenten deelt corona-GAS-boetes uit, Limburgers mogen ook op bezoek in Nederland']['Amper een tiental steden en gemeenten maakt gebruik van de mogelijkheid om GAS-boetes uit te schrijven als de coronamaatregelen niet worden nageleefd.']"
23,['Corona vergroot de kloof tussen gezond en ongezond Nederland']['Klaas Dijkhoff trok bij het coronadebat van afgelopen donderdag zijn vestje nog eens over zijn buik toen hij uit zijn Tweede Kamerbankje kwam en zei daarna: ...']
24,['Corona in Limburg: cijfers van 8 mei']['In Limburg zijn tot nu toe in totaal 4.523 mensen positief getest op besmetting met het coronavirus. Zeker 1.690 Limburgers zijn opgenomen (geweest) in het ...']
25,"['Corona-geduld van schuldeisers raakt op']['De voorspelde vloedgolf aan faillissementen en schuldsaneringen barst na de zomer los. ,,We houden ons hart vast\'\', zegt de Leeuwarder gerechtsdeurwaarder ...']"
26,['Klappen voor autoverkoop: halvering registraties door corona']['In de afgelopen maand werd in onze provincie ongeveer de helft van het aantal nieuwe personenauto\'s geregistreerd in vergelijking met dezelfde periode vorig ...']
27,['Corona: één nieuwe besmetting in Drenthe']['De afgelopen 24 uur is één nieuwe besmetting gemeld met corona in Drenthe. Het aantal besmettingen komt daarmee op 492. Het aantal ziekenhuisopnames ...']
28,['Zeeland zet deur verder open voor toeristen • Corona op nog twee nertsenhouderijen']['Het asielzoekerscentrum in Sneek zit drie dagen op slot omdat bij 22 bewoners het coronavirus is vastgesteld. Het RIVM meldt 71 nieuwe doden en 35 nieuwe ...']
29,"['FIFA staat vanwege corona voorlopig vijf wissels toe']['Om overbelasting van spelers te voorkomen mogen teams het komende halfjaar niet drie, maar vijf wissels per wedstrijd doorvoeren. De internationale ...']"
30,"['Live: Leeuwentemmer Roy overleden aan corona, derde vlucht uit Marokko geland']['In Nederland zijn zeker 5359 mensen overleden aan de gevolgen van het coronavirus. ♢ In dit artikel houden we alle cijfers bij. ♢ Lees hier een b...']"
31,['Helft bedrijven vreest ondergang door corona']['Bijna de helft van de ondernemers in het niet-financiële bedrijfsleven moet het bedrijf opdoeken als de coronacrisis langer dan een halfjaar aanhoudt.']
32,"['Maakt corona ook de drugseconomie kapot, of juist niet?']['Wat corona de illegale drugseconomie brengt? ,,Nou, laat ik het zo zeggen. De pillen en lijntjes coke raken voorlopig niet uitverkocht”, garandeert een ...']"
33,['Wetenschap Iedereen met hooikoorts is corona-verdachte']['Hooikoorts is ineens meer dan een ongemak. Je bent direct corona-verdachte.']
34,['Duofiets met corona scheiding scherm']['Stichting Rick heeft deze week een nieuwe duofiets binnen gekregen met een “Coronascherm”. De fiets is deze week uitgeprobeerd en iedereen is erg ...']
35,['Atos mobiliseert expertise tegen corona']['Het Franse Atos sluit zich aan bij de lange lijst technologiebedrijven die expertise en computerkracht leveren in de strijd tegen het Covid-19-virus.']
36,"['Rob Stoker woedend: Moordenaar dochter Kim met verlof door corona']['Woedend is Rob Stoker uit Emmen, dat de moordenaar van zijn dochter Kim thuis met verlof is. Arjan de G., die vastzat in Veenhuizen, is sinds enkele weken ...']"
37,['PvdA Den Bosch wil niet dat het Rijk corona-miljoenen terug eist door te bezuinigen']['DEN BOSCH - De PvdA in Den Bosch wil de 35 tot 70 miljoen euro die de coronacrisis de gemeente volgens officiële berekeningen gaat kosten buiten de ...']
38,"['Veel inzendingen helpen Regionaal Archief met digitale corona-collectie']['ALKMAAR - Het Regionaal Archief is ontzettend dankbaar voor alle ingezonden objecten,']"
39,['Laatste corona patiënt verlaat ZorgSaam ziekenhuis']['TERNEUZEN - Vandaag heeft de laatste patiënt met bewezen corona besmetting het ziekenhuis in Terneuzen kunnen verlaten. Ook de speciale Covis-19 ...']
40,['Huiseigenaar op de rem bij verduurzaming door corona']['De bereidheid van huiseigenaren om te investeren in verduurzaming van de eigen woning loopt terug. Dit blijkt uit onderzoek dat Panelwizard in opdrach...']
41,"['Onderzoek GGD Putten: \'Eén op tien inwoners geeft leven onvoldoende door corona\'']['[NUNSPEET] Inwoners binnen het gebied van de veiligheidsregio Noord- en Oost Gelderland geven het leven een 7,1 als rapportcijfer. Mensen die alleen ...']"
42,"['Corona: ook hiphopfestival Urban Matterz in Helmond sneuvelt']['HELMOND - Zoals de Kasteeltuinconcerten, het Drakenbootfestival en allerlei andere Helmondse evenementen, gaat ook hiphopfestijn Urban Matterz dit jaar ...']"
43,"['Vader laaiend: \'Moordenaar van Kim vanwege corona naar huis\'']['De dader van de in 2013 met extreem veel geweld doodgestoken Kim Stoker (24) uit Emmen hoeft geen nacht meer in de cel door te brengen. Arjan de G., die ...']"
44,['Overheid publiceert tijdlijn en proces voor corona-app']['De overheid roept een begeleidingscommissie in het leven die moet toezien op de corona-app voor contactonderzoek. De regering heeft een tijdlijn gecreëerd ...']
45,"['\'Bescherm huurders, ook na corona\'']['Een spoedwet maakt het in coronatijd mogelijk om tijdelijke huurcontracten te verlengen en huisuitzettingen stil te leggen. Waarom vinden we die onzekerheden ...']"
46,"['Iedereen met corona-klachten in Haaglanden kan per 1 juni worden getest']['Iedereen in de regio Haaglanden die corona-klachten heeft, kan zich per 1 juni laten testen, schrijft waarnemend burgemeester Johan Remkes van Den Haag in ...']"
47,"['Veel verhuurders verhogen ondanks corona gewoon de huur']['Bij veel mensen gaat de huur, corona of niet, gewoon omhoog op 1 juli, blijkt uit een rondgang van het FD. Ook deurwaarders gaan weer meer geld eisen.']"
48,['Live: Dodental door corona in Verenigd Koninkrijk boven de 31.000']['In Nederland zijn zeker 5359 mensen overleden aan de gevolgen van het coronavirus. ♢ In dit artikel houden we alle cijfers bij. ♢ Lees hier een b...']
49,"['Bedrijf achter Booking.com maakt 699 miljoen verlies door corona']['Booking Holdings, de moeder van onder meer hotelboekingssite Booking.com, krijg zware klappen door het coronacrisis. Er werd een verlies geleden van 699 ...']"
50,['Uitstel door corona is zeker geen afstel verbouwing Makado Centrum in Schagen; onderhandelingen met aannemers vertraagd']['De verbouwing van het Makado Centrum die volgens vastgoedmanager Jourik Pos van eigenaar Coltavast BV eind maart van start zou gaan heeft door de ...']
51,"['Auto sneuvelt als eerste in \'corona-proof\' Amsterdam']['Het stadsbestuur van Amsterdam neemt tijdelijke maatregelen in de openbare ruimte om meer ruimte te bieden aan Amsterdammers, nu het openbare leven in ...']"
52,"['Liefde in tijden van corona']['COLUMN – In diverse kranten werd geschreven over La peste van Albert Camus, het verhaal over dokter Rieux die met volharding tegen de pest vecht.']"
53,"['Tierpark Brüggen ontwaakt uit een door corona verlengde winterslaap']['Door het coronavirus bleef de poort van Tierpark Brüggen, net over de grens bij Swalmen, zeven weken langer dicht. Tot verdriet van directie, personeel, be...']"
54,['Met Italiaanse glamour en een vleugje agressie bestrijdt Oostenrijk corona']['De Italiaanse zakenvrouw Antonella Mei-Pochtler (61) geldt als \'schaduwkanselier\' van Oostenrijk. Ze oogst kritiek met haar ideeën over verplichte ...']
55,"['Droomwens niet in vervulling door corona, maar toch krijgt Wout (9) uit Borne een verrassing']['BORNE - Eigenlijk had de 9-jarige Wout Quik (9) vorige maand samen met zijn familie moeten afreizen naar Denemarken. Maar zijn droomreis naar Legoland ...']"
56,[][]
57,"['Bekijk \'Het Corona Debat\' op HLN Live']['Op initiatief van het symposium Medische Wereld, één van de grootste medische congressen in ons land, gaan corona-experts en de betrokken ministers deze ...']"
58,['Omzetverlies door corona stabiliseert in wegtransport']['Zo\'n 70% van de transporteurs heeft last van de coronacrisis. Het omzetverlies komt uit op een gemiddelde van 30% in vergelijking met de omzet in dezelfde ...']
59,['Corona of niet: Voetbalvereniging de Blokkers gaat flink uitbreiden']['BLOKKER - Het zijn niet de meest gunstige tijden voor voetbalverenigingen; in de weeke.']
60,"['Groningen kijkt naar corona-looproutes in Herestraat, maar dit weekend moeten we nog zelf oppassen']['De gemeente Groningen kijkt samen met de centrumwinkeliers naar de mogelijkheden om de bezoekersstromen in de Herestraat te scheiden met looproutes.']"
61,"['Taxibedrijf My Tax uit Oirschot in het nauw door corona']['OIRSCHOT - Taxibedrijf My Tax uit Oirschot doet al zestien jaar vooral groepsvervoer met taxi\'s en touringcars, maar heeft nu een omzetverlies van zo\'n 99 ...']"
62,['\'Wondermiddel\' in de strijd tegen corona is rijp voor de vuilnisbak na nieuw onderzoek']['Een van de topkandidaten in de zoektocht naar een geneesmiddel tegen het coronavirus zoeft richting de prullenbak. De voorbije weken doken al steeds meer ...']
63,['Iets grotere toename sterfgevallen door corona Duitsland']['BERLIJN - Het aantal sterfgevallen door het coronavirus in Duitsland is de afgelopen 24 uur met 147 gestegen naar 7266. Dat meldde het Robert Koch-Institut ...']
64,['Nieuws - Corona kost Flevolandse economie 210 miljoen per maand']['De coronacrisis kost de Flevolandse economie 210 miljoen euro per maand. In totaal wordt er over het eerste half jaar van 2020 zo\'n 530 miljoen euro schade ...']
65,['Corona nekt loopevenement De Tien van \'t Aogje']['BREDA - De Tien van \'t Aogje gaat niet door. Deze week heeft de organisatie van het Bredase loopevenement de knoop doorgehakt.']
66,"['Heel dichtbij, maar door corona verder weg: nieuwe tiny house-perikelen - indebuurt Groningen']['Helena en René schrijven iedere maand over de voortgang van hun tiny house in het Westpark. Deze week, de achtste blog: hoe staat het ervoor?']"
67,['[column] Corona verandert kook- en kooppatronen ingrijpend']['De anderhalve-meter samenleving en alle bijkomende maatregelen zijn een keihard feit voor 2020 en zorgen voor ingrijpende wijzigingen in het koop- en ...']
68,['Oproep: Hoe viert u Moederdag in tijden van corona?']['Zondag is het Moederdag. Toch zal het anders zijn dan anders. Want hoe doen we dat nu corona roet in het eten gooit? Heeft u een bezoekschema met broers ...']
69,['\'Kinderen willen dat angst over corona wordt weggenomen\'']['In de Week van NU bespreken presentator en hoofdredacteur Gert-Jaap Hoekman en de redactie het nieuws op NU.nl.']
70,"['Vlaamse acteur ging door hel: \'Corona is geen griepje!\'']['Eind maart raakte de 70-jarige acteur Peter Rouffaer besmet met het coronavirus. Wat begon met milde symptomen als hoest en lichte koorts, eindigde in een ...']"
71,['Werkloosheid VS door corona naar hoogste niveau in ruim 80 jaar']['De werkloosheid in de Verenigde Staten is in april omhooggeschoten naar het hoogste niveau in meer dan tachtig jaar vanwege de coronacrisis en de ...']
72,['GGD vindt geen nieuwe corona-besmettingen in provincie Groningen']['Voor de tweede dag op rij heeft de GGD in Groningen geen nieuwe corona-besmettingen vastgesteld. Dat blijkt uit de cijfers die de dienst vrijdagmiddag.']
73,"['10 werknemers Colruyt Kuurne besmet met corona: voltallig personeel in quarantaine, maar winkel blijft open']['Bij Colruyt in Kuurne hebben de voorbije week 10 personeelsleden positief getest op corona. Dat meldt de Krant van West-Vlaanderen en het nieuws is ...']"
74,"['Tweetal met blikken bier aangehouden in Roosendaal, dronkaard worstelt met agent en zegt dat hij corona heeft']['ROOSENDAAL - Twee mannen zijn vrijdagmiddag in Roosendaal aangehouden. De een omdat hij een gevangenisstraf van 77 dagen had openstaan, de ...']"
75,['Corona in Duitsland - 8 mei: Kritiek op grenssluitingen groeit']['Steeds meer politici in Duitsland en daarbuiten dringen aan op versoepelingen van de grenscontroles die Duitsland aan het begin van de coronacrisis heeft ...']
76,"['Er sterven plots veel pimpel- en koolmezen, maar niet aan corona']['In Nederland zijn de afgelopen maanden veel pimpelmezen en koolmezen ziek geworden en gestorven. Sommigen hadden mogelijk een longontsteking, maar ...']"
77,['Dodental door corona in Verenigd Koninkrijk boven de 31.000']['In het Verenigd Koninkrijk zijn meer dan 31.000 mensen aan het nieuwe coronavirus overleden. Dat meldt het ministerie van Volksgezondheid vrijdag.']
78,"['Eén nieuwe Drentse ziekenhuisopname vanwege corona']['Er liggen op dit moment negen coronapatiënten op de verpleegafdelingen van de Drentse ziekenhuizen. Dat is er één meer dan woensdag, toen de vorige ...']"
79,"['Corona in Afrika']['Een pandemie bestrijden doe je wereldwijd, maar hoe wint de mens van het virus in de armste landen? Boekestijn en De Wijk spreken Ronald Kremer van ...']"
80,['Twee nieuwe gevallen van corona in Zaanstreek-Waterland brengen totaal aantal besmettingen op 770']['Met twee nieuwe gevallen komt de regio Zaanstreek-Waterland uit op 770 geregistreerde coronabesmettingen. In de gemeente Waterland moest een 16e ...']
81,"['Corona | Aanmelden steunmaatregelen agrarische sector alvast mogelijk']['Ondernemers uit de sierteeltsector, de voedingstuinbouw en de fritesaardappelsector die schade oplopen door de coronacrisis kunnen zich nu alvast melden bij ...']"
82,"['Kinderen in noodopvang verblijd met circusshow: \'Als de corona over is, laat ik mijn kunstjes zien!\'']['Jongleren met kegels, diaboloën en adembenemende acrobatiek: kinderen van opvang Mijn Tweede Thuis in Dordrecht werden deze week op een waar ...']"
83,"['Eén nieuw sterfgeval door corona, twee nieuwe ziekenhuisopnames']['In Flevoland is sinds donderdag één nieuw sterfgeval gemeld dat door COVID-19 is veroorzaakt. Dat overlijden vond plaats in Almere. Daardoor is het totale ...']"
84,['Podcast De Dag: Waar is de EU in de strijd tegen corona?']['Nu Europese landen hun coronamaatregelen beginnen te versoepelen valt eens te meer op hoe verschillend de aanpak van corona in ieder land is.']
85,"['Wie laat zich vrijwillig besmetten met corona?']['De snelste manier om een coronavaccin te testen is: gezonde mensen doelbewust met het virus besmetten. Maar kunnen we dat risico wel nemen, als ook jong.']"
86,"['Een #BeterEuropa na corona - MO*']['Net als precies zeventig jaar geleden, liggen de antwoorden op enkele van de existentiële vragen waarmee Europese landen worstelen ook nu weer deels in ...']"
87,"['GGD doet tweede peiling in corona-tijd']['\'Het leven gaat gewoon door, maar ik mis vrijheid en sociale contacten en merk dat het nu lastiger wordt om thuis te blijven\'. Dit zei één van de deelnemers aan ...']"
88,['Olcay Gulsen in actie tegen huiselijk geweld ten tijde van corona']['Olcay Gulsen is vrijdag op stap gegaan met minister Hugo de Jonge van Volksgezondheid. Samen bezochten ze een apotheek in Den Haag om aandacht te ...']
89,['MAKERS4ALL strijdt tegen corona met 3D-geprinte beschermingsmiddelen']['MAKERS4ALL 3D-print op vrijwillige basis medische beschermingsmiddelen die op korte termijn geleverd worden aan kleine zorginstewllingen en ...']
90,"['Door Corona Cube kan bruidsmodezaak weer open']['De coronacrisis raakt horeca, vrijetijdssector en persoonlijke diensten hard, maar zorgt ook voor innovatie en creativiteit. Zo ook bij bruidsmodewinkel Fem ...']"
91,['LIVEBLOG CORONA 8 MEI']['In dit liveblog houdt Binnenlands Bestuur naast de reguliere berichtgeving een chronologisch overzicht bij van het laatste nieuws over het …']
92,"['Opinie: Nederland na corona vraagt om een nationaal transitiefonds']['In verschillende bedrijfssectoren zullen de komende periode keiharde klappen vallen. Omdat er ook nog steeds vacatures in andere sectoren zijn, is een ...']"
93,"['Ede gaat na corona op zoek naar dekkend netwerk AED\'s']['[EDE] De gemeente Ede gaat op zoek naar een dekkend netwerk van automatische externe defibrillators (AED\'s). Dat gebeurt overigens na de coronacrisis, ...']"
94,"['In 60 seconden: Kees laat zich niet kooien, zelfs niet door corona']['Kees heeft last van corona. Nee, hij is niet ziek. Of eigenlijk toch wel. En daarom heeft-ie d\'r last van.']"
95,"['Expojaar IBA Parkstad een jaar uitgesteld vanwege corona, besluit levert zes ton schade op']['Het Expojaar van IBA Parkstad wordt vanwege de coronacrisis een jaar verplaatst. Dit hebben de organiserende partijen vrijdagochtend bekendgemaakt.']"
96,"['\'De helft van de Nederlanders wil ook ná corona thuiswerken, maar collega\'s worden gemist\'']['Bijna de helft van de Nederlanders verwacht ook ná de coronacrisis vaker thuis te (mogen) werken. Het scheelt veel reistijd, de dag is beter in te delen en er is ...']"
97,"['Diamanten bruidspaar maakt er ondanks corona het beste van']['HEESWIJK-DINTHER - Elkaar leren kennen op de Udense Kersenfeesten, verkering gekregen en elkaar toen nooit meer laten gaan. Frans (87) en Margo (88) ...']"
98,['Hoe corona het leven van ic-verpleegkundige Suzanne veranderde']['VIDEOSuzanne van IJzerloo is ic-verpleegkundige bij het Máxima Medisch Centrum in Veldhoven. Deze krant kreeg een exclusief kijkje achter de schermen bij ...']
99,['Kamer wil minimale kalverimport vanwege corona']['De Tweede Kamer wil dat de kalversector de import van kalveren tot het minimum beperkt.']
