,0
0,"['Nederlandse artsen: longschade na corona heviger dan normaal']['Het nieuwe coronavirus veroorzaakt longschade, waarvan sommige patiënten zelfs anderhalve maand later nog volop last hebben. Dat concluderen artsen van ...']"
1,['LIVEBLOG | Aantal doden door coronavirus met 63 gestegen']['De intelligente lockdown blijft tot eind mei grotendeels intact om verdere verspreiding van het nieuwe coronavirus in Nederland tegen te gaan.']
2,"['RIVM: Aantal doden door corona stijgt met 63 naar 5422, 58 nieuwe opnames']['In de afgelopen 24 uur zijn er 63 nieuwe sterfgevallen als gevolg van het coronavirus gemeld bij het RIVM. 58 nieuwe patiënten zijn opgenomen in het zieken...']"
3,"['Drie nieuwe sterfgevallen door corona in Limburg']['Het aantal dodelijke slachtoffers door het coronavirus in Limburg is de afgelopen 24 uur met drie gestegen. De GGD Limburg Zuid meldt een overledene, de GG ...']"
4,"['Hormonen maken vrouw weerbaarder voor corona']['We zijn na ruim twee maanden coronacrisis al heel wat te weten gekomen over het nieuwe virus. Toch blijven er nog allerlei vragen open. Christian Hoebe, ho...']"
5,['Sneker azc drie dagen in quarantaine wegens corona']['Afgelopen maandag werd de eerste besmetting geconstateerd. De man om wie het ging werd met zijn gezin in hun eigen woonruimte in quarantaine geplaatst.']
6,['[Samen tijdens corona] \'Zonder corona had ik geen taalmaatje gehad\'']['[AMERSFOORT] Wat als je Nederlands aan het leren bent en door de coronacrisis niet meer naar school kunt en de contacten én de persoonlijke begeleiding ...']
7,['Moordenaar met verlof om corona in Drentse gevangenis te voorkomen']['175 gedetineerden aan het einde van hun celstraf mogen de tijd die hun nog in de gevangenis rest thuis uitzitten. Gevangenissen willen voorkomen dat ze ...']
8,"['Leeuwentemmer Roy van Siegfried &amp; Roy overleden aan corona']['Video en updateLeeuwentemmer Roy Horn, bekend van het wereldberoemde Duitse duo Siegfried &amp; Roy, is op 75-jarige leeftijd overleden als gevolg van het ...']"
9,['CORONANIEUWS: veel minder nieuwe corona-patiënten in Brabantse ziekenhuizen']['In dit liveblog houden we je op de hoogte van het laatste nieuws over de coronacrisis. Zowel uit de provincie als het belangrijkste nieuws daarbuiten.']
10,"['\'Na corona volgt in een deel van de wereld de hongerpandemie\'']['Na de uitbraak van de coronapandemie dreigt een nieuwe pandemie: die van de honger. David Beasley, directeur van het World Food Programme, kijkt me...']"
11,"['Moet álles anders na corona? - Politiek']['Corona zette de wereld totaal op zijn kop. Maar zijn de veranderingen die deze pandemie bewerkte, blijvend? In een tweeluik vertellen zes politieke denkers ...']"
12,"['Ontwikkelingen rond corona in regio hoopgevend, maar GGD Twente spreekt nog niet van \'onder controle\'']['ENSCHEDE - Het aantal nieuwe besmettingen, ziekenhuisopnames en overlijdens in Twente als gevolg van het coronavirus neemt in hoog tempo af.']"
13,"['Nijmeegs verpleeghuis mag van slot, maar net nu zijn er twee medewerkers met corona']['NIJMEGEN - Verpleeghuis De Honinghoeve in Nijmegen is een van de 25 verpleeghuizen in Nederland waar vanaf dinsdag familieleden of mantelzorgers ...']"
14,['Vijf nieuwe sterfgevallen door corona in regio']['NIJMEGEN/ ARNHEM - Ziekenhuizen en huisartsen hebben in de afgelopen 24 uur vijf meldingen gemaakt van sterfgevallen door Corona. Het gaat om ...']
15,"['Gezamenlijke verklaring Nederland, België en Duitsland over het tegengaan van de verspreiding van corona virus']['Nieuwsbericht | 08-05-2020 | 17:35. Minister van Justitie en Veiligheid Grapperhaus heeft de afgelopen weken intensief contact gehad met Belgisch minister ...']"
16,['Corona-update | Woede bij sportschooleigenaren en in dit verpleeghuis mogen bewoners weer bezoek ontvangen']['VIDEODe nieuwsberichten over de coronacrisis volgen elkaar in een rap tempo op. De Stentor zet dagelijks de belangrijkste gebeurtenissen op een rij. Zo ben ...']
17,"['Corona, een lovestory: Tilburg als filmdecor, \'Ik liep door de lege stad toen ik op het idee kwam\'']['Za 9 mei: De stad met de eerste corona-patiënt is nu het decor van de eerste Nederlandse speelfilm over liefde in tijden van corona. \'Op gepaste afstand\' wordt ...']"
18,"['Niet Alles is Gerelateerd aan Corona']['Bij de Jumbo staat een lange rij voor de winkel. De karretjes worden schoongemaakt. Een jongeman wil de winkel in zonder karretje, want zijn moeder is in de ...']"
19,['Politie in Twente pakt achterstallig werk op dankzij corona']['ENSCHEDE – De politie in Twente heeft de gedeeltelijke lockdown in verband met de coronacrisis gebruikt om een groot aantal zaken dat nog op de plank lag ...']
20,"['Column: duidelijk verband intensieve veeteelt en corona']['In wat Noord-Nederland heet, wonen Friezen, Groningers en Drenten. Ze wonen allemaal in het noorden, maar het zijn totaal verschillende mensen. In Drenthe ...']"
21,"['Corona-uitbraak bij nog twee nertsenbedrijven']['Op nog eens twee nertsenhouderijen net over de provinciegrens met Brabant is het coronavirus aangetroffen, meldt landbouwminister Carola Schouten.']"
22,"['Nieuwe corona-regels: samenkomsten blijven verboden, sporten met groep mag wel']['Samenkomsten blijven de komende tijd verboden in Amsterdam. Dat heeft de veiligheidsregio bekendgemaakt in de nieuwe noodverordening. Wel mag er in ...']"
23,"['Nederlanders gebruiken hun vakantiegeld in tijden van corona voor de spaarpot']['Door de coronacrisis zit een lange vakantie er voorlopig niet in, toch krijgen de meesten van ons deze of volgende maand het vakantiegeld uitbetaald. Maar wat ...']"
24,"['Corona-geduld van schuldeisers raakt op']['De voorspelde vloedgolf aan faillissementen en schuldsaneringen barst na de zomer los. ,,We houden ons hart vast\'\', zegt de Leeuwarder gerechtsdeurwaarder ...']"
25,"['\'Ik app m\'n vader nog steeds dat ik van hem hou, ook al krijg ik geen reactie meer\'']['In deze serie laten we nabestaanden aan het woord over hun geliefden die zijn overleden door corona. Deze keer een eerbetoon aan Hans de Breet (62) uit ...']"
26,['Arrestant bespuugt politieagenten en zegt corona te hebben']['HILVERSUM - Een arrestant heeft donderdag drie agenten op het politiebureau in Hilversum bespuugd en zei vervolgens het coronavirus te hebben. Het drietal ...']
27,['Duofiets met corona scheiding scherm']['Stichting Rick heeft deze week een nieuwe duofiets binnen gekregen met een “Coronascherm”. De fiets is deze week uitgeprobeerd en iedereen is erg ...']
28,['Corona-boete voor kamperen met drank op slibdepot']['De politie heeft vrijdagmiddag vijf jongeren beboet voor samenscholing op slibdepot IJsseloog in Dronten. Volgens de politie waren de jongeren met een snelle ...']
29,"['Familie wil contact ondanks corona; verpleeghuis plaatst hekken']['Familieleden van bewoners van een verpleeghuis in Dieren willen zó graag fysiek contact hebben, dat ze dat via de ramen proberen te krijgen. Daarom zijn er ...']"
30,['Geen nieuwe ziekenhuisopnames door corona in Noordkop']['Er zijn het afgelopen etmaal geen nieuwe ziekenhuisopnames door corona bijgekomen in de Kop van Noord-Holland. Dat blijkt uit de meest recente cijfers van .']
31,"['Corona in Friesland - 9 mei | Gedetailleerde cijfers, financiële gevolgen voor gemeenten en komt er een tweede golf?']['Een dag voor Moederdag grijpt Veiligheidsregio Fryslân ook hier -net als bij andere bijzondere of feestdagen- de mogelijkheid aan om iedereen nog maar eens ...']"
32,"['Nathalie Baartman: \'Corona is de doodsteek voor de erotiek\'']['Andermans V.I.R.U.S.BORNE - Nathalie Baartman heeft schoon genoeg van de intelligente lock down. \'Corona is geen doodsteek voor de economie, maar voor ...']"
33,['Zeeland zet deur verder open voor toeristen • Corona op nog twee nertsenhouderijen']['Het asielzoekerscentrum in Sneek zit drie dagen op slot omdat bij 22 bewoners het coronavirus is vastgesteld. Het RIVM meldt 71 nieuwe doden en 35 nieuwe ...']
34,['Laagste aantal nieuwe corona-opnames in Brabantse ziekenhuizen in twee maanden']['Er zijn op vrijdag iets meer dan vijftig mensen opgenomen in de Brabantse ziekenhuizen met coronaverschijnselen. Dat is het laagste aantal nieuwe opnames ...']
35,['Van collegezaal naar crisisteam: corona gooit het leven van Kenny Meesters helemaal om']['Universitair docent en onderzoeker Kenny Meesters (36) werkte de afgelopen weken mee aan de bestrijding van de coronacrisis. Meesters is gespecialiseerd in ...']
36,"['Live: Leeuwentemmer Roy overleden aan corona, derde vlucht uit Marokko geland']['In Nederland zijn zeker 5359 mensen overleden aan de gevolgen van het coronavirus. ♢ In dit artikel houden we alle cijfers bij. ♢ Lees hier een b...']"
37,['Amsterdammers aangehouden voor grootschalige \'corona-phishing\'']['AMSTERDAM - Twee Amsterdammers van 24 en 26 jaar oud zijn gisteren aangehouden op verdenking van grootschalige phishing-praktijken. Daarbij zouden ...']
38,"['Corona-sporten voor de jeugd: het was ingewikkeld, maar het gaat best goed']['videoRuim een week is de jeugd weer aan het sporten. Of dat een beetje te doen is met alle coronamaatregelen die clubs moesten nemen? ,,Ik heb zelden zo\'n ...']"
39,"['\'Verpleeghuispersoneel in maart minder getest op corona dan had gekund\'']['In de cruciale maand maart is verpleeghuispersoneel minder getest op corona dan had gekund, zo blijkt uit onderzoek van onder meer Trouw. De regels van het ...']"
