,0
37,"['White House issues revised transcript to show Birx said sunlight not a treatment for coronavirus', 'A White House correspondent confronts Trump’s tantrums and untruths', 'Birx Shuts Down Reporter Trump Called \'Third-Rate.\' Then Trump Jumps In.', 'ABC Reporter Defiantly Stands Up To Trump For Criticizing \'Bad Reporting\' During Press Briefing']"
38,"['FDA issues warnings on chloroquine and hydroxychloroquine after deaths and poisonings reported', 'FDA Warns Against Malaria Drug\'s COVID-19 Use Outside Hospitals', 'Trump brushes off questions after drug he\'s touted performs poorly in early results', 'Citing a \'primary outcome\' of death, researchers cut chloroquine coronavirus study short over safety concerns', 'From malaria drugs to disinfectant: Here are some of Trump\'s claims about the coronavirus']"
39,"['Revealed: leader of group peddling bleach as coronavirus \'cure\' wrote to Trump this week', 'Church leader who pushed bogus ‘bleach’ coronavirus cure wrote to Trump days before his ‘disinfectant’ comments', 'Doctors\' hilarious replies to Trump\'s suggestion that bleach might cure coronavirus...']"
40,"['Cristina Cuomo says she treated her coronavirus with Clorox baths, vitamin drips: Experts react', 'Wife of CNN host Chris Cuomo is mocked for saying she BATHED in Clorox to treat coronavirus', 'Cristina Cuomo’s Wellness Regimen Shows How the Rich Deal With Coronavirus', 'The Cuomos\' Coronavirus Health Blog Suggests Bathing In Clorox Bleach And Using A \'Body Charger\'']"
41,"['Meet the ICU nurse who silently stood in protest at a rally to reopen Arizona', '\'Beyond disheartening\': Suns broadcaster Leander proud of daughter\'s stand at stay-at-home protest', 'Meet the ICU nurse who silently stood in protest at rally to reopen Arizona', 'ICU nurse who silently protested, faced insults at Phoenix reopening rally speaks out']"
42,"['Even nation\'s largest health systems laying off health care workers amid COVID pandemic', 'You can now see how many COVID-19 patients are in each hospital system', 'Another coronavirus victim: \u200bAmerica\'s largest health systems']"
43,"['Boston Dynamics’ Spot robot is helping hospitals remotely treat coronavirus patients', 'Telemedicine Doesn\'t Need Boston Dynamics\' Nightmare Robot Dog', 'The Boston Dynamics Coronavirus Doctor Robot Dog Will See You Now', 'Robotic dog helping Brigham and Women’s medical workers safely talk to patients with COVID-19', 'Boston Dynamics gives hospital robot tech to the open source community']"
44,"['Top vaccine doctor says his concern about Trump\'s coronavirus treatment theory led to ouster from federal agency', 'Bright\'s ouster shines light on months of HHS turmoil', '\'Ousted\' US vaccine expert Rick Bright to file whistleblower complaint', 'Janison: Trump\'s conspiracy-style story on one drug', 'The Firing of the Vaccine Official']"
45,"['Bill Gates explains what we need to do to stop the coronavirus pandemic and reopen the economy', 'Peek Inside Bill and Melinda Gates\' New $43 Million Southern California Mansion', 'Opinion | Bill Gates: Here are the innovations we need to reopen the economy', 'Bill Gates: As things get back to ‘semi-normal,’ it’s impossible to overstate the pain that lies in the years ahead']"
46,"['World leaders launch plan to speed COVID-19 drugs, vaccine; U.S. stays away', 'Merkel, Macron Back $8 Billion Virus Vaccine Fund Effort', 'WHO’s politics &amp; integrity', 'More than a million people have signed a petition calling for the resignation of WHO chief']"
47,"['Eminem donated \'Mom\'s Spaghetti\' to hospital workers fighting coronavirus in Detroit', 'Eminem donates ""mom\'s spaghetti"" to Detroit health care workers', 'Good dude and rap god Eminem sends Mom\'s Spaghetti to metro Detroit health care workers', 'Eminem donates \'Mom\'s Spaghetti\' to Detroit hospital workers']"
48,"['Stocks close flat after wild session as investors assess Gilead coronavirus treatment', 'Dow Jones Futures Turn Higher Despite Intel, Google News After Coronavirus Stock Market Rally Stalls On Gilead Remdesivir Data', 'Stocks end mixed after coronavirus drug did not improve patients', 'Hope dashed: Early rally vanishes, leaving Wall Street mixed', 'Boeing, Intel weigh on Dow as investors wary of economic recovery']"
49,"['With Ramadan, Muslim doctors fight coronavirus and hunger', 'Muslims Around The World Face A Different Kind Of Ramadan', 'Ramadan during coronavirus may seem disheartening but it\'s the ideal time for reflection', 'The coronavirus changed how Ramadan looks. But it will not change our faith in God.']"
50,"['This executive links TestUtah.com and the pharmacy selling the state malaria drugs to treat coronavirus', 'How a Utah tech bro came to lead Utah, Iowa and Nebraska\'s COVID-19 testing']"
51,"['CDC director warns second wave of coronavirus is likely to be even more devastating', 'A Second Wave Of Coronavirus Could Hit This Year', 'CDC director contradicts Trump\'s claim he was ""misquoted"" on potential for fall coronavirus outbreak', 'Will There Be a Second Wave of Coronavirus—and How Bad Could It Be? Here\'s What Doctors Say', 'CDC chief contradicts Trump on misquoting charge over virus rebound']"
52,"['The dangerous morality behind the \'Open it Up\' movement', 'The dangerous morality behind the ‘Open it Up’ movement']"
53,"['Analysis urges less reliance on ventilators for coronavirus patients', 'Life After Ventilators Can Be Hell for Coronavirus Survivors', 'Doctors urge caution when using ventilators for coronavirus patients', 'Special Report: As virus advances, doctors rethink rush to ventilate', 'Doctors rethink ventilators in coronavirus fight']"
54,"['Nearly one-third of Americans believe a coronavirus vaccine exists and is being withheld, survey finds', 'An alarming number of Americans believe a coronavirus vaccine exists and is being withheld']"
55,"['Colbert Joked About Trump Pushing Listerine to Treat Coronavirus', 'Trevor Noah: Trump \'seems to think of chaos as an essential service\'']"
56,"['In New York’s largest hospital system, 88 percent of coronavirus patients on ventilators didn’t make it', 'Nearly 9 in 10 COVID-19 patients who are put on a ventilator die, New York hospital data suggests', 'Nearly all coronavirus patients on ventilators at Northwell Health died: study']"
57,"['McDonald\'s to give free \'Thank You Meals\' for first responders, health care workers starting Wednesday', 'McDonald’s Released An Easy-To-Follow Template So You Can Make Happy Meal Boxes At Home', 'McDonald’s Released A Happy Meal Box Template So You Can Make Mealtime More Fun At Home', 'All Healthcare Workers and First Responders Get a Free Meal at McDonald\'s']"
58,"['The FDA just approved Columbia\'s Covid-19 plasma therapy study, backed by Amazon', 'US FDA approves plasma therapy trial, Amazon grants $2.5 million', 'FDA Approves Amazon-Backed Plasma Therapy Study in NYC', 'USFDA approves plasma therapy trial at Columbia, Amazon gives $2.5 million grant', 'Initial results of plasma therapy trial conducted on 4 COVID-19 patients encouraging: Kejriwal']"
59,"['CDC triples number of coronavirus symptoms', 'CDC triples number of possible coronavirus symptoms', 'Six new coronavirus symptoms just officially added to CDC list. What are they?', 'CDC reveals six more symptoms to look for if you suspect you have COVID-19', 'CDC adds six new coronavirus symptoms']"
60,"['Doctor responds to Trump\'s comments on injecting disinfectant: ""Categorically, absolutely, positively, no""', 'Doctor has priceless reaction to Trump\'s bizarre disinfectant infection comment']"
61,"['Rudy Giuliani pushes misinformation about coronavirus contact tracing on Fox News', 'Rudy Giuliani may have said the dumbest thing yet uttered about the coronavirus', 'Rudy Giuliani Acts As If Cancer, Obesity Were Contagious In Fox News Coronavirus Rant', 'Mike Pence praises lockdown protesters on Rush Limbaugh’s show: ‘They play an important role in moving our nation forward’', 'Giuliani Calls COVID-19 Contact Tracing ‘Ridiculous\': ‘We Should Trace Everybody for Cancer’ (Video)']"
62,"['Hundreds Of U.S. Hospitals Join Convalescent Plasma Study To Treat Coronavirus', 'What Is Convalescent Plasma, and Why Do We Care About It?', 'Coronavirus NJ: Blood plasma from survivors offers hope, but here\'s why it\'s tricky']"
63,"['Andy Cohen ineligible to donate blood due to \'antiquated and discriminatory\' FDA guidelines', 'His Blood Is Boiling!', 'Andy Cohen Says He Couldn\'t Donate Plasma Due to \'Discriminatory\' FDA Guidelines Against Gay Men']"
64,"['Coronavirus in New Mexico: How One of the Poorest States Averted a Steep Death Toll', 'New Mexico governor extends stay-at-home order: \'We\'re not ready to ease up\' | TheHill', 'New Mexico mayor vows to reopen city despite lockdown order', 'Don\'t let up now in fight against virus', 'Three new COVID-19 cases in Valencia County, total of 38']"
65,"['Want a mask contract or some ventilators? A White House connection helps', 'Why Jared Kushner Is the Man to Help Win the War on Coronavirus', 'Trump is reportedly \'frustrated,\' wants to leave the White House, and everyone\'s making the same joke']"
66,"['NC coronavirus: At least 8,052 cases, 269 deaths confirmed', 'North Carolina governor to announce plan for phased reopening: Report', 'State health director talks reopening economy, COVID-19 testing', 'Lt. Governor Dan Forest says it\'s time to open the state back up', 'Letter from state senators requests information on plan to reopen, testing data from Governor\'s office']"
67,"['House passes $484 billion bill with money for small businesses, hospitals and testing to battle coronavirus', 'House passes $484 billion bill to boost small businesses and hospitals, sends it to Trump', 'Trump Signs $484 Billion Coronavirus Bill For Small Businesses', 'Trump signs $484 billion measure to aid employers, hospitals', 'Congress Creates a Coronavirus Mess']"
68,"['As U.S. coronavirus death toll tops 50,000, handful of states edge toward reopening', 'Georgia business owners are conflicted as the state reopens hair salons, gyms and bowling alleys', 'OPINION: Georgia’s reopening shuffle. A dance into the COVID-19 unknown', 'Georgia businesses begin reopening despite pushback from President Trump']"
69,"['COVID-19 vaccine protects monkeys from new coronavirus, Chinese biotech reports', 'Chinese biotech firm says coronavirus vaccine protects monkeys', 'A promising coronavirus vaccine already works on monkeys', 'COVID-19 vaccine tests in China protect monkeys from virus, researchers say', 'China\'s Sinovac amps up COVID-19 vaccine work with new facility backed by Chinese government']"
