,0
36,"['New York hospitals are studying a common heartburn drug as treatment for Covid-19', 'Heartburn drug trial shows \'reasonable confidence\' famotidine could help treat coronavirus, hospital CEO says', 'Coronavirus News: Pepcid being used in new coronavirus drug trial with anti-malaria drug', 'Doctors testing heartburn drug for COVID-19 treatment']"
37,"['Blue Angels, Thunderbirds Honor COVID-19 Frontline Workers With Flyover Salute : Coronavirus Live Updates', 'How to watch Thunderbirds, Blue Angels soar over N.J., N.Y. today in salute to coronavirus first responders', 'COVID-19: Navy, Air Force Jets Will Be Flying Over Area To Salute First Responders', 'Column: Patriotism is Tricky Sometimes, But I\'ll Salute the Thunderbirds']"
38,"['Maryland has received \'hundreds of calls\' about the effectiveness of ingesting disinfectants to treat coronavirus, governor says', 'Coronavirus: Trump \'can\'t imagine why\' US disinfectant calls spiked', 'Trump says he \'can\'t imagine why\' there was a spike in calls to emergency hotlines in several states after he \'sarcastically\' mused about injecting disinfectant to cure the coronavirus', 'Trump said he takes no responsibility for any spike in people using disinfectants improperly', 'Here\'s What Disinfectants and UV Light Really Do to Your Body']"
39,"['Coronavirus: 14,000 Stanford Health Care workers hit with furloughs, pay cuts', 'Stanford Health Care cuts employee pay, hours', 'Stanford Health Care implements cuts, avoids layoffs', 'Stanford Health Care Workers Facing Mandatory Furloughs', '\'It\'s just crazy\': Stanford Health Care cutting pay of workers over economic impact of coronavirus']"
40,"['McConnell dangles aid to states — with a catch', 'Mitch McConnell cries ‘Uncle!’', 'Republicans\' Senate majority is now in very real jeopardy', 'Editorial: Why letting California go bust is a ‘really dumb idea’', 'The Coronavirus Leaves the State of the States Dire']"
41,"['Coronavirus live updates: Trump to order meat plants to stay open', 'Los Angeles mayor calls states competing for supplies ""an embarrassment""', 'California small businesses sue officials over coronavirus closures', 'Garcetti: L.A. stay-at-home rules could be eased in weeks', 'Coronavirus: LA Mayor Garcetti says \'safer-at-home\' orders could be eased within weeks']"
42,"['Coronavirus: \'Significant\' treatments could be brewing in Indiana and Kentucky | Webb', 'Coronavirus antibody treatments: Eli Lilly, Regeneron, GSK, Amgen']"
43,"['Schumer to introduce legislation preventing Trump from signing stimulus checks', 'Why haven’t I gotten my stimulus check? 6 reasons your payment might be a no-show', 'Trump turns CARES Act stimulus checks into an IRS-sponsored campaign ad']"
44,"['Patients with certain cancers are nearly three times as likely to die of covid-19, study says', 'How to Think About Your Cancer Care in the Time of COVID-19', 'Oncologists anticipate worse cancer diagnoses after COVID-19']"
45,"['India coronavirus: Tablighi Jamaat gives blood for plasma therapy', '10 Tablighi Jamaat members who recovered from COVID-19 donate their plasma', 'Jamat ‘villains’ turn life savers in Delhi, other parts of India', 'Nizamuddin: Ten Indonesian Tablighis arrested in Mumbai', 'No summons issued, Maulana Saad not an absconder, says his lawyer']"
46,"['This viral running challenge has raised $6 million for health-care workers fighting the coronavirus', 'Coronavirus Scotland: Scots woman behind 5km Run For Heroes ‘wants to hug every runner’ as campaign raises £5m']"
47,"['CDC Adds 6 Symptoms To Its COVID-19 List : Coronavirus Live Updates', 'Watch out for these 6 new coronavirus symptoms', 'CDC confirms six coronavirus symptoms showing up in patients over and over', 'US Health Officials Now Say There Are 9 Main COVID-19 Symptoms. Here\'s What They Are.']"
48,"['With rising coronavirus deaths, L.A. reopening will be slow', 'Coronavirus continues to spread in L.A. County as hopes of early reopening fade', 'Coronavirus devastates L.A.; nearby areas ease restrictions', '\'Deeply Disturbing\' Data: Poorer LA Communities Have Much Higher Coronavirus Death Rate', 'Small communities\' numbers reported']"
49,"['Toymaker Hasbro is making thousands of face shields for health care workers', 'My Little Pony parent Hasbro and Cartamundi to make 50,000 face shields a week for health-care workers', 'Neal working on another major federal aid package', 'Hasbro is Making Face Shields and Donating them to Hospitals in Massachusetts and Rhode Island']"
50,"['Cristina Cuomo says she treated her coronavirus with Clorox baths, vitamin drips: Experts react', 'Trump Isn’t The First To Dangerously Suggest Disinfectants Are A “Cure”', 'Cyclist who angered Chris Cuomo is father of Johns Hopkins doctor', 'CNN\'s Chris Cuomo was \'like a boiling pot\' in Easter clash over breaking quarantine, cyclist says', 'CNN star Chris Cuomo was ‘like a boiling pot’ during no-mask Easter confrontation with cyclist']"
51,"['El Paso coronavirus update: Juárez sees 17 new COVID-19 cases, 11 deaths', 'El Paso reports 27 additional COVID-19 cases; reviewing State’s plan to reopen Texas', 'El Paso not testing essential workers; \'It could give false sense of security\'', 'El Paso sees 27 new virus cases as curve not yet flattened; governor\'s re-open orders under review', '\'Not comfortable\': El Paso\'s top doctor concerned about Texas governor\'s reopening plan']"
52,"['WHO Director Says the World Should Have Listened to It About Coronavirus', 'Coronavirus: WHO chief says \'the world should have listened to us carefully\' in January', 'USD/JPY holding steady in 107\'s as markets lean bullish', 'WHO: World should have listened when we sounded virus alarm on January 30']"
53,"['CDC recommends social distancing for pets after some test positive for coronavirus | TheHill', 'Coronavirus: Social distancing guidelines applies to pets, CDC says', 'How can you keep your pet safe from COVID-19? The CDC issues new guidelines', 'Coronavirus News: New York City launches COVID-19 pet hotline', 'Cats, dogs should social distance during coronavirus pandemic: CDC updates guidelines for pets']"
54,"['Global stocks falter as investors lose faith in potential coronavirus treatment', 'Gilead’s Remdesivir US Trial Currently Ahead of Schedule- Reuters', 'Trial of Gilead\'s potential coronavirus treatment running ahead of schedule, researcher says', 'Hopes dashed as coronavirus drug remdesivir \'fails first trial\'', 'First results from Gilead\'s study of experimental coronavirus drug soon']"
55,"['Coronavirus deaths increase by 36 with more than 400 new cases reported in one day', 'Hundreds demand North Carolina governor end stay-home order']"
56,"['Coronavirus updates: COVID-19 cases in U.S. top 1 million', 'Coronavirus live updates: Global cases surpass 3 million, U.S. states begin to reopen', 'All malls, restaurants, movie theaters and retail stores can open May 1 at 25% capacity', 'US records 1,303 coronavirus deaths in 24 hours: Johns Hopkins', 'Confirmed Coronavirus Cases Surpass 3 Million Worldwide With Nearly 1 Million Infected in U.S.']"
57,"['Workers face \'uphill battle\' proving firms liable if they catch COVID-19 as economy reopens', 'Employee Refusing to Return to Work?', 'Top HR Concerns In The Age Of A Pandemic', 'The Alberta Government\'s Failures Are Killing Workers and Spreading COVID-19']"
58,"['Orioles star Trey Mancini announces stage 3 colon cancer diagnosis as he begins chemotherapy in Baltimore', 'Orioles\' Trey Mancini says colon cancer is stage 3, faces six months of chemotherapy', 'Orioles\' Trey Mancini announces Stage 3 colon cancer diagnosis', 'Trey Mancini discusses cancer diagnosis, outlook']"
59,"['Scientists to Stop COVID-19 put together proposal to curb coronavirus - Business Insider', 'In coronavirus battle, scientists have teamed up with billionaires for COVID-19 \'Manhattan Project\': report', 'The secret group of scientists and billionaires pushing a Manhattan Project for COVID-19', 'A Group of U.S. Scientists and Billionaires Has Been Secretly Waging \'War\' Against COVID-19', 'Manhattan Project-type group vowing to fight coronavirus launched by eclectic group of scientists, billiona...']"
60,"['White House-favored model raises coronavirus death estimate to more than 74,000', 'Coronavirus modelers raise projected U.S. death toll and lengthen state-by-state recovery timeline', 'Model predicts higher death toll in US amid states reopening | TheHill', 'Coronavirus death toll projections increase. Here’s why, according to health officials']"
61,"['Coronavirus could be causing new inflammatory condition in children, UK health officials warn', 'Coronavirus could be tied to a rare but serious illness in children, UK doctors say', 'Coronavirus: Children in the UK, Italy have died from rare syndrome that may be linked to COVID-19', 'Coronavirus could be tied to rare but serious illness in children, UK doctors warn']"
62,"['Doctors reject Trump\'s dangerous suggestion to use disinfectant as a coronavirus treatment', 'White House scraps Monday coronavirus briefing', 'No, don’t inject disinfectant: Outcry over Trump’s musing']"
63,"['Taiwan’s Coronavirus Example', 'Time may be ripe for China to invade Taiwan', 'Netflix kowtows to China by including Taiwan on coronavirus map', 'Chutzpah: Tedros scolds world for not listening to WHO on COVID-19', 'Taiwan pushes WHO participation in rare ministerial call with US']"
64,"['Sonoma County health officer to start easing COVID-19-related public restrictions this week', '\'Why aren\'t the restrictions being relaxed?\': Supervisors seek to reclaim leadership as pressure mounts over shutdown', 'Sonoma County set to allow limited park access in largest change yet to shelter order', 'Six North Bay counties extend shelter in place orders; is Sonoma next?']"
65,"['FDA issues warnings on chloroquine and hydroxychloroquine after deaths and poisonings reported', 'States stockpiling hydroxychloroquine: report | TheHill', 'AP FACT CHECK: Trump\'s wayward claims on viru...', 'U.S. states build stockpiles of malaria drug touted by Trump', 'FDA warns of heart risks with malaria drug promoted heavily by Trump']"
66,"['Ohio State nurses union files OSHA complaint; alleges medical center endangering medical staff', 'Coronavirus Study: Nitric Oxide Could Help Patients Breathe Easier']"
67,"['Pfizer Coronavirus Vaccine Could Be Ready for Emergency Use by Fall', 'Pfizer says coronavirus vaccine could be ready by the fall for emergency use']"
68,"['Britain’s nurses wore garbage bags as gowns, and the bereaved are demanding answers', 'Britain\'s Boris Johnson, Recovered From Coronavirus, Returns to Work', 'A deflated Johnson struggles to muster his usual ebullience', 'Coronavirus: Boris Johnson returns to a divided kingdom']"
69,"['Will improved L.A. air quality amid coronavirus last?', 'How air pollution exacerbates Covid-19', 'Report: Nearly Half of Americans Breathing Unhealthy Air', 'How far does coronavirus travel in the air? Preliminary study finds virus on tiny particles of air pollution', 'Air Pollution From Wildfires May Make Coronavirus More Lethal']"
