,0
45,['Nederlandse corona-app zal gebruik maken van api van Google en Apple']['Nederland zal bij de corona-app gebruikmaken van de api van Google en Apple voor contactonderzoek via bluetooth. Dat heeft minister Hugo de Jonge van ...']
46,['Bestuurders Wereldhave zetten mes in eigen salaris om corona']['Retailbelegger Wereldhave stelt geplande werkzaamheden en projecten aan een aantal haar winkelcentra tot nader order uit om corona. De raad van bestuu...']
47,['Madonna weet het zeker: \'Ik had overduidelijk corona op tour\'']['Madonna (61) kreeg tijdens haar recente Madame X-tour nogal wat kritiek. De Queen of Pop moest heel wat shows afzeggen vanwege haar gezondheid.']
48,['\'Corona overschaduwt verbeterde prestaties ArcelorMittal\'']['Staalconcern ArcelorMittal ziet de resultaten afnemen door de uitbraak van het coronavirus en verwacht volgend kwartaal tot 30% minder afzet.']
49,"['Kwetsbare jongeren: \'Corona trof ons tien keer erger\'']['Kwetsbare, eenzame jongeren zien uit naar de versoepelingen van de coronamaatregelen. Hun sociale contacten speelden zich de afgelopen weken online af.']"
50,"['Hoeveel mensen mag je thuis uitnodigen en met hoeveel mag je op straat zijn?']['De coronamaatregelen worden stapje voor stapje versoepeld de komende weken en maanden. Maar over een paar dingen hadden onze lezers Zissi, Anni en ...']"
51,"['Corona in Duitsland - 7 mei: 350 containmentscouts voor contactonderzoek']['In Duitsland zijn de woensdag aangekondigde versoepelingen het gesprek van de dag. Wat verbazing wekt: veel gaat de komende weken open, tot café\'s aan ...']"
52,"['Jan (90) deed geen eindexamen door oorlog, Nassredin (18) door corona']['Stress, slapeloze nachten en last-minute blokken. Het zou vandaag een van de spannendste dagen voor veel scholieren zijn: de start van de centrale ...']"
53,"['Corona, welvaart en vrijheid']['Ook in Nederland wordt nu tegen de \'lockdown\' gedemonstreerd. Burgerlijke vrijheden, rechtvaardigheid en gezondheid staan opeens op gespannen voet met ...']"
54,['Verpleegkundige op corona-afdeling: \'Ik ben angstig voor een tweede piek\'']['AMERSFOORT Waar verpleegkundige Caroline Vriesema vorige week kon zeggen dat twee van de vier corona-afdelingen bij Meander Medisch Centrum ...']
55,"['GGD doet tweede peiling in corona-tijd']['REGIO- “Het leven gaat gewoon door, maar ik mis vrijheid en sociale contacten en merk dat het nu lastiger wordt om thuis te blijven”. Dit zei één van de ...']"
56,['Corona | Dit is de routekaart uit de crisis']['Premier Rutte gaf gisteravond gedetailleerd informatie over de stappen waarmee hij Nederland uit de corona lock down wil leiden.']
57,['Corona | Hoe komt de zorgaccountant uit deze crisis?']['De zorg zet al weken alle zeilen bij om de coronacrisis het hoofd te bieden. Maar ook voor zorgaccountants zijn het bijzondere tijden. Want hoe je een ...']
58,['\'Maatregelen tegen corona op bouwplaats schieten tekort\'']['Bouwplaatsen moeten beter worden gecontroleerd op de naleving van maatregelen tegen het nieuwe coronavirus.']
59,['RIVM-baas Van Dissel praat Kamer bij over corona']['RIVM-baas Jaap van Dissel geeft de Tweede Kamer donderdag uitleg over de laatste stand van zaken rond het coronavirus. Later op de dag is er een politiek ...']
60,['Corona maatregelen: stap voor stap - wat kan wanneer?']['Goeree-Overflakkee - Vanaf maandag 11 mei 2020 geven we elkaar stap voor stap meer ruimte. Dit kan alleen als iedereen zich aan de maatregelen tegen het ...']
61,"['Pas evenementen bij corona-vaccin: tentenbouwer Martijn reageert - Stax&amp;Toine']['Dramatisch nieuws voor de evenementenbranche, want minister Hugo de Jonge schrijft vandaag in een brief aan de Tweede Kamer dat zij pas weer aan de ...']"
62,"['Design tijdens corona Ik hoop dat processen zo ingericht gaan worden dat ze bijdragen aan een betere wereld na deze crisis']['In gesprek met Gert Franke, co-founder/managing director van data ontwerp bureau CleverFranke over de gevolgen van de coronacrisis voor zijn bureau.']"
63,"['Na paar weken \'sêdet\' corona als onderwerp']['Eind maart hield de coronacrisis hem nog volop bezig. Het inspireerde hem tot enkele gedichten, maar inmiddels is de inspiratie opgedroogd. ,,Yn de earste ...']"
64,['Kabinet presenteert stappenplan voor versoepeling corona-maatregelen']['De Nederlandse aanpak heeft volgens het kabinet goed gewerkt. Vanaf maandag 11 mei krijgt het land van het kabinet dan ook weer iets meer ruimte. Daarbij ...']
65,"['[Samen tijdens corona] \'Laat kwetsbare ouderen niet alleen\'']['[AMERSFOORT] ,,We kunnen de ouderen niet aan hun lot overlaten"", is Conny Swart direct maar duidelijk. Zij is één van de aanwezigen in het ...']"
66,['DPA: effecten corona worden geleidelijk zichtbaar']['Detacheerder DPA Group verwacht als gevolg van de coronacrisis dat het aantal medewerkers in 2020 zal dalen. Door de onzekerheden rondom het virus is ...']
67,['Gemengde reacties op versoepeling corona-maatregelen: van \'zó blij\' tot \'totaal niet werkbaar\'']['NOORD-HOLLAND - Voor veel ondernemers klonk de persconferentie van het kabinet van vanavond als muziek in de oren. De corona-maatregelen worden ...']
68,['Schipholbaas krijgt corona-ultimatum van 300 actievoerders op Zoom']['SCHIPHOL - Een kleine 300 actievoerders hebben via Zoom een ultimatum gesteld aan Schipholdirecteur Dick Benschop. De topman krijgt twee weken de tijd ...']
69,"['Meer animo voor online uienhandel door corona']['De animo voor de online marktplaats Uienhandel.com is met 150% toegenomen door de coronacrisis, vooral door meer deelnemers aan de WhatsApp *service*.']"
70,"['[video] Crunch #23: special corona-edition met Peter Heshof']['Crunch interviewt journalist Marcus Polman movers &amp; shakers uit de wereld van food en marketing. Vanwege de coronacrisis is er nu een speciale video-editie, ...']"
71,['Corona genezen door meditatie van Oisterwijks wethouder Stefanie Vatta?']['De Rooie Roeptoeter heeft een en ander uitgezocht over de door de Oisterwijkse wethouder aangeboden meditatie sessie. \'Genezing van kanker en hiv is ...']
72,['LIVE: RIVM praat Kamer bij over corona | Video | Telegraaf.nl']['Leden van de Tweede Kamer worden donderdag bijgepraat over de laatste ontwikkelingen van het coronavirus. Vanaf 14:00 uur is het aansluitende debat live ...']
73,"['Live: Trump legde versoepelingsrichtlijnen corona-experts in de la | Bezetting ic-bedden neemt verder af']['In Nederland zijn nu zeker 5288 personen overleden door covid-19, wereldwijd ruim 250 duizend. Volg het laatste nieuws over de coronacrisis in dit ...']"
74,['LIVEBLOG CORONA 7 MEI']['In dit liveblog houdt Binnenlands Bestuur naast de reguliere berichtgeving een chronologisch overzicht bij van het laatste nieuws over het …']
75,['Volkskrant Ochtend: Gedragswetenschappers berekenen je corona-afdruk | Vooralsnog geen file in de corona-teststraat']['Gedragswetenschappers berekenen je corona-afdruk Een internationale groep gedragswetenschappers gaat meten hoe burgers de maatregelen tegen de vers ...']
76,['Kabinet wil dat OVV corona-aanpak tegen het licht houdt']['De Onderzoeksraad voor Veiligheid (OVV) gaat waarschijnlijk onderzoeken of het kabinet de coronacrisis goed heeft aangepakt. Justitieminister Ferd ...']
77,['Kabinet verlicht corona maatregelen; vanaf volgende week mogen contactberoepen weer aan de slag']['Den Haag – Minister president Mark Rutte heeft vandaag in een persconferentie rond de corona maatregelen een update gegeven over de maatregelen die het ...']
78,['Spoorboekje corona-aanpak biedt hoognodig perspectief: \'Druk uit de samenleving begon op te lopen\'']['Nederland gaat stap voor stap van het slot. Premier Rutte presenteerde het spoorboekje van de corona-aanpak waar veel mensen om vroegen.']
79,['Tweede corona schilderij geveild voor 300 euro']['[HOUTEN] Robyn Eijlander veilt haar schilderijen voor een corona gerelateerd doel. Afgelopen week kon geboden worden op het schilderij \'Eenzaam\'.']
80,['Corona: DSM zet in recordtijd productieketen op voor teststaafjes']['Op verzoek van de Nederlandse overheid is DSM gestart met de productie van 2.8 miljoen neusstaafjes voor coronatestkits. De staafjes worden geproduceerd ...']
81,['Pompeo haalt uit naar China om corona-aanpak']['China had de dood kunnen voorkomen van honderdduizenden mensen die overleden tijdens de coronacrisis.']
82,['Corona of niet; Het Gooi en Omstreken voert op 1 juli huurverhoging door']['GOOISE MEREN Woningcorporatie Het Gooi en Omstreken voert op 1 juli 2020 de jaarlijkse huurverhoging door. De gemiddelde huurverhoging wordt over het ...']
83,['China boos om corona-beschuldigingen door VS']['China heeft boos gereageerd op aantijgingen van de Amerikaanse president Donald Trump. Die zei woensdag dat de coronapandemie een ergere aanval op ...']
84,"['PayPal krijgt klappen van corona, maar markt herstelt zich weer']['Betaalbedrijf PayPal merkt de gevolgen van corona. De omzet over het eerste kwartaal groeide weliswaar met 12 procent naar 4,6 miljard dollar, maar ...']"
85,['Mondkapjes tijdens corona']['De interesse in mondkapjes is toegenomen. Welke soorten zijn er? En is het nuttig om een mondkapje te gebruiken in de openbare ruimte?']
86,"['Drie Zwartewaterlanders overleden aan corona – Hasselt Actueel']['Op de avond dat premier Rutte versoepelingen in het coronabeleid aankondigde, moest burgemeester Bilder meedelen dat opnieuw drie Zwartewaterlanders ...']"
87,"['Must read: Het leven na corona']['is anders op de beurs en anders op kantoor. Verder: dealontwikkelingen VS en China, de dip in het VK en dividendbetalers.']"
88,"['Corona-app is nog lang niet klaar']['De overheid is nog niet veel opgeschoten met de ontwikkeling van de corona-app. Minister De Jonge (Volksgezondheid, Welzijn en Sport) kondigde deze ruim ...']"
89,"['Winstval Munich RE door corona-afzeggingen | De AandeelHouder']['Munich Re heeft in het eerste kwartaal minder winst geboekt, vanwege de gevolgen van de corona-uitbraak. Dit maakte de Duitse herverzekeraar donderdag ...']"
90,['Een paar dagen open en toen kwam corona. Startende ondernemer krijgt weer een beetje perspectief']['EINDHOVEN - Net open of zelfs nog helemaal niet open geweest en toen kwam de coronacrisis. Die raakt bijna alle ondernemers maar voor startende ...']
91,['Corona-medaille voor kinderen in Opsterland']['Na acht weken gaan de basisscholen op maandag a.s. weer open. De leerlingen hielpen de verspreiding van het virus af te remmen door thuis te blijven. .....']
92,"['Buitenspel door corona: ""Het is natuurlijk fijn om volgend seizoen weer op het hoogste amateurniveau te spelen.""']['Nu het seizoen 2019/2020 zo abrupt is afgelopen, hopen wij eigenlijk dat het balletje weer zo snel mogelijk gaat rollen. Voor dat het zo ver is, kijkt Voetbal247 ...']"
93,['\'Highlights\' routekaart corona exit']['HEILOO - Tijdens de persconferentie op woensdag 6 mei maakte premier Rutte de volgende versoepelingen van de maatregelen ter verspreiding van het ...']
94,['120 innovatieve bedrijven in Oost-Nederland maken gebruik van Corona-overbruggingslening']['Sinds de openstelling op 29 april hebben in Oost-Nederland ruim honderdtwintig bedrijven en innovatieve mkb\'ers een aanvraag ingediend voor een ...']
95,"['Kapper rookt corona de zaak uit']['Maurice Vervoort, eigenaar van drie kapperszaken in Limburg, heeft een bijzondere manier gevonden om zijn kapsalons \'coronaproof\' te maken. Hij laat zijn ...']"
96,['Stabilisatie corona patiënten op 7 mei volgens het RIVM in Zuidplas']['In de dagelijkse update van de cijfers van het RIVM van donderdag 7 mei is gebleken dat in de regio van Zuidplas de cijfers stabiel te noemen zijn. In Zuidplas ...']
97,"['Prinses Claire kreeg naast slepende ziekte ook corona: ""Kabinet van de koning is ons te hulp moeten schieten”']['Woensdag werd bekend dat het coronavirus ook het gezin van Prins Laurent (56) niet spaarde, maar de royal wou niet kwijt wie besmet werd. Aan Het ...']"
98,['Installatiebranche groeide tot corona met dubbele cijfers']['Tot aan de coronacrisis ging het goed met de installatiebranche in Nederland. Voor de tweede keer publiceert corporate finance kantoor Aeternus een Top 25 ...']
99,['Realisatietermijn SDE+ niet haalbaar door corona? - Aangeboden door ACCON AVM']['Projecten met een SDE+-beschikking kennen een realisatietermijn. Redt u het niet om uw project voor deze uiterste datum te realiseren en ligt de oorzaak voor ...']
