,0
0,['Sanquin Corona-onderzoek uitgebreid met 1 miljoen bloedtests']['Het aantal bloedtests naar antistoffen van het coronavirus wordt de komende tijd fors uitgebreid. Minister Hugo de Jonge (Volksgezondheid) heeft in ...']
1,"['Drie Russische artsen uit raam gevallen na kritiek op corona-aanpak']['Drie Russische artsen die zich de afgelopen tijd kritisch hadden uitgelaten over de aanpak van de coronacrisis, zijn de afgelopen tijd onder mysterieuze ...']"
2,['Kappers als eerste aan de beurt in corona-spoorboekje voor komende maanden']['Het kabinet komt morgenavond met een opzet voor versoepelingen van de coronamaatregelen voor de komende maanden. Contactberoepen zoals kappers ...']
3,"['\'Zonder corona was ze ongetwijfeld 94 jaar geworden, net als haar moeder\'']['In deze serie laten we nabestaanden aan het woord over hun geliefden die zijn overleden door corona. Deze keer een eerbetoon aan Marie-Louise Weemaes ...']"
4,['Jos (62) ligt al zes weken op de intensive care met corona maar mag er nu bijna af: \'Een wonder\'']['Het is een wonder.” Dit zegt Yvonne Klaassen (58) uit Eindhoven nu het eindelijk beter gaat met haar man Jos (62). Hij ligt al weken op de intensive care van ...']
5,['Corona-update: één nieuwe ziekenhuisopname']['Het RIVM meldt geen nieuwe overlijdens in Zeeland. De laatste persoon die volgens de registratie aan corona is overleden was een inwoner van ...']
6,['Onderzoekers: \'Geen verband corona met andere ziekte-uitbraken\'']['Er is geen verband tussen het voorkomen van corona in Noordoost-Brabant en andere ziekte-uitbraken in deze regio. Dat stelt Wageningen Bioveterinary ...']
7,"['Kindermishandeling in tijden van corona: \'Dader heeft vrij spel\'']['Nu het coronavirus de samenleving gijzelt, denkt Sandor Kwarten nog wel eens terug aan vroeger. Aan die donkere periode waarin hij gebukt ging onder ...']"
8,"['Corona in Friesland - 5 mei | \'Routekaart\' om uit crisis te komen, PvdA wil extra hulp voor Waddeneilanden']['Het kabinet komt woensdagavond met een soort routekaart om uit de coronacrisis te komen. Intussen is het dodenaantal gestegen tot 5168 en vraagt de ...']"
9,"['Geen nieuwe sterfgevallen door corona, wel besmetting en ziekenhuisopname erbij in Bergen']['Alkmaar Het aantal mensen dat is overleden naar aanleiding van het coronavirus is in de afgelopen 24 uur in noordelijk Noord-Holland gelijkgebleven: 111. D...']"
10,['Acute geldproblemen bij kleine woonzorginstellingen door corona']['Er ontstaat een onhoudbare situatie bij een aantal kleinschalige woonzorginstellingen voor dementerende ouderen. Dat zegt Mark van Barschot directeur van ...']
11,"['LIVEBLOG CORONA | Oud-wethouder Apeldoorn overleden aan corona']['Dit is ons liveblog over het coronavirus. Hier melden we alle ontwikkelingen rond het virus, in Gelderland en wat verder belangrijk is om te weten voor jou.']"
12,"['\'We zijn niet bang meer voor corona. We hebben al te veel ellende meegemaakt\'']['De coronacrisis maakt het leven voor illegale migranten in Istanbul nog onzekerder dan het al was. Inkomsten vallen weg, je zit met z\'n allen vast op een veel te ...']"
13,['Aantal opgenomen inwoners met corona uit gemeente Groningen blijft gelijk']['Sinds maandagmiddag is het aantal in een ziekenhuis opgenomen patiënten met het coronavirus in de gemeente Groningen gelijk gebleven. Dat meldt het ...']
14,['Meer sterfgevallen door corona in Spanje']['Het aantal doden door het coronavirus in Spanje is gestegen naar 25.613. Het Spaanse ministerie van Volksgezondheid meldde dinsdag 185 nieuwe ...']
15,"['Sigrid Kaag: \'De les van corona is niet: achter de dijken, deuren dicht\'']['Op Bevrijdingsdag komt Sigrid Kaag met de boodschap dat nationalisme niet het antwoord is op de coronacrisis. \'Dat is een valse belofte.\'']"
16,['Maakt de drive-inbioscoop door corona een comeback?']['Veilig naar de film: Door de coronacrisis heeft de drive-inbioscoop de tijd mee. Overal in Nederland worden plannen gemaakt voor autocinema\'s. Een…']
17,"['Corona houdt ook sociologen nog wel even bezig']['Zijn studenten zullen de komende jaren geen moeite hebben om een geschikt onderzoek te bedenken. Mark Levels, de 42-jarige hoogleraar Health, Education ...']"
18,['\'Samenwerking door corona is de grootste reden voor hoop\'']['Jared Diamond | Antropoloog: Academisch veelvraat Jared Diamond verwacht dat corona de dodelijkste ziekte uit de geschiedenis wordt. „Welcome to life on…']
19,"['Is er een verband tussen corona en een zeldzame kinderziekte?']['De ziekte van Kawasaki: Sinds kort belanden er meer kinderen in het ziekenhuis met een ontstekingsziekte. Wat de rol van corona daarbij is, wordt…']"
20,"['Vakantie in Frankrijk nog onzeker door corona']['Of we deze zomer naar Frankrijk op vakantie kunnen, valt niet te zeggen. De Franse president Emmanuel Macron heeft de verwachtingen in ieder geval ...']"
21,['Geen nieuwe corona-opnamen in Noord- en Midden-Limburg']['In ziekenhuizen in Noord- en Midden-Limburg zijn de afgelopen 24 uur geen nieuwe coronapatiënten opgenomen (geweest). De vijf nieuwe ...']
22,"['Ruim honderd demonstranten in Utrecht tegen corona-maatregelen, geen anderhalve meter afstand']['UTRECHT - Een groep van ruim 100 mensen is vanmorgen in Utrecht bij elkaar gekomen om te demonstreren tegen de maatregelen die het kabinet heeft ...']"
23,"['UPDATE: Corona cijfers in Berkelland, 10 personen opgenomen (geweest) in het ziekenhuis']['BERKELLAND – Elke dag maakt het RIVM bekend hoeveel corona sterfgevallen er zijn, hoeveel ziekenhuis opnames en hoeveel vastgestelde besmettingen.']"
24,['Britten gaan corona-app testen op eiland Wight']['De Britse regering test op het eiland Wight of de corona-app goed genoeg werkt om daarna in het hele land uit te rollen. Privacy-organisaties zijn ...']
25,['Corona-app moet ziekenhuizen helpen | Binnenland']['In de strijd tegen overbelasting van ziekenhuizen door de corona-epidemie worden patiënten met milde klachten die thuis herstellen in toenemende mate op ...']
26,['Vier nieuwe sterfgevallen in Limburg door corona']['In Limburg is het aantal aan het coronavirus overleden personen dinsdag gestegen tot 651. Dat zijn er 4 meer dan een dag eerder. Het betrof inwoners uit de...']
27,['Corona-CT-scanners gaan vanuit Eersel de wereld over: patiënten snel onderzocht in container']['EERSEL – Omgebouwde zeecontainers met daarin CT-scanners om coronapatiënten te onderzoeken gaan vanuit Eersel de wereld over. Ze zullen onder ...']
28,['Mooi! Tim Koldenhof Producties zingt tegen corona - indebuurt Apeldoorn']['Tim Koldenhof Producties heeft een cover gemaakt van het bekende nummer You Will Be Found uit een Broadwaymusical. Geniet even mee:']
29,"['Column: innerlijke rust dankzij corona | Ondernemen']['Als ik eerlijk ben, dan zijn er momenten dat ik de lockdown best comfortabel vind. Ik weet dat ik me met een dergelijke uitspraak niet populair maak. Vooral niet ...']"
30,"['Limburgers accepteren beknotting van vrijheid door corona-ma...']['Een overgrote meerderheid van de Limburgers (85%) vindt het acceptabel dat er nu, vanwege het coronavirus, tijdelijk met allerlei sociale maatregelen aan hun ...']"
31,['Verenigd Koninkrijk test corona-tracingapp die data op centrale server verwerkt']['Het Verenigd Koninkrijk test een coronavirus-contacten-app die de bluetooth-handshakes op een centrale server verwerkt. Dit in tegenstelling tot de meeste ...']
32,['\'Geen verband corona met andere ziekten Noordoost-Brabant\'']['Er is geen verband tussen het voorkomen van corona in Noordoost Brabant en de uitbraak van andere ziekten in deze regio. Dat stelt Wageningen ...']
33,['Inwoners van Aalten en Oost Gelre overleden aan corona']['AALTEN/OOST GELRE - De afgelopen 24 uur is een inwoner van de gemeente Aalten overleden aan het coronavirus. Ook de gemeente Oost Gelre verloor ...']
34,['Corona-screener voor zorgpersoneel Sensire']['Zorgorganisatie Sensire in de Achterhoek en Liemers is (thuiszorg) medewerkers gaan uitrusten met een zogenoemde corona-screener. Deze is samen met ...']
35,"['Oplossing schoner vliegen dichterbij door corona']['Uitstootvrij vliegen is een realiteit, maar niet de oplossing van nu. Toch stellen sommige overheden grote duurzaamheidseisen bij staatssteun van ...']"
36,['Geweld tegen vrouwen Rusland verdubbeld door corona-lockdown']['Door de corona-lockdown is het geweld tegen vrouwen in Rusland meer dan verdubbeld. In april kwamen ruim 13.000 klachten binnen bij speciale meldpunten.']
37,['Van Rijn benadrukt tijdelijkheid corona opt-in na vragen PvdD']['Minister Martin van Rijn (Medische Zorg) benadrukt in een Kamerbrief nogmaals dat de zogeheten corona opt-in voor huisartsenposten en SEH\'s tijdelijk is.']
38,"['Zóveel cijfers over corona dat je het niet meer bijhoudt: vraag en antwoord op de belangrijkste cijfers']['Dagelijks verschijnen er updates over het coronavirus met allerlei cijfers. Er zijn zoveel verschillende bronnen en cijfers, dat je soms door de bomen het bos niet ...']"
39,['Nieuws - Groenonderhoud en schoonmaak onder druk door corona']['Het groenonderhoud en het beheer van de openbare ruimte in Almere staan onder druk door de coronamaatregelen. Dat blijkt uit een brief van het stadsbestuur ...']
40,"['OVERZICHT. Nu meer dan 8.000 corona-overlijdens, nieuwe ziekenhuisopnames stijgen weer licht']['Er zijn de afgelopen 24 uur 97 doden gemeld door het coronavirus, waarmee het totaal nu boven de drempel van 8.000 uitkomt: 8.016 om exact te zijn.']"
41,['Wetenschappers in open brief: \'Vraag geen patent aan op corona-vaccin\'']['Een groep wetenschappers benadrukt in een open brief dat wanneer er een corona-vaccin wordt uitgevonden dit gratis ter beschikking moet worden gesteld.']
42,"['Stedelijke musea vragen om extra overheidssteun vanwege corona']['De directies van vier grote stedelijke musea in Nederland vragen om extra overheidssteun vanwege de coronacrisis. Het Stedelijk Museum (Amsterdam), ...']"
43,['Apple en Google ondersteunen maar één corona-app per land']['Apple en Google willen in principe maar één app per land ondersteunen die waarschuwt dat je je in de buurt bevindt van iemand met corona.']
44,"['Maurice de Hond draagt 1,5 meter-maatschappij van corona-Nederland ten grave: “Bye bye!”']['Volgens peiler en – nu ook – corona-geograaf Maurice de ...']"
45,"['\'Zou in het geval van corona geen omgekeerde bewijslast kunnen of moeten gelden?\'']['COLUMN - Wie de grafiekjes en kaartjes van coronaslachtoffers bekijkt, ziet dat Oost-Brabant en Noord- en Midden-Limburg zowel in absolute aantallen als pr...']"
46,['Spook van groepsimmuniteit verlamt aanpak corona-epidemie - Opinie']['„President Jacinda Ardern van Nieuw-Zeeland verklaarde in een interview: „Sommige landen hebben aanvankelijk gedacht aan groepsimmuniteit als strategie.']
47,"['\'We moesten al op een houtje bijten. Corona kom er nog eens bovenop\'']['Corona, er is in het nieuws geen ontkomen meer aan. Komende weken zoekt Kim van Keken naar de verhalen achter de mediastorm. In deel vijf: Haaksbergen ...']"
48,"['Evenementensector slaakt noodkreet: ""Door corona al 1 op de 4 bedrijven in financiële problemen""']['Door de coronacrisis en de lockdown zit 25 procent van de bedrijven uit de evenmentensector in financiële problemen. Het gaat dan vooral om kleine bedrijven ...']"
49,['SIRIS-Corona-Journaal - Bloemenactie voor Sonnehove']['Annelies Hurkmans uit Someren kwam op zaterdag 2 mei bij zorgcentrum Sonnehove een lading bloemen en planten bezorgen. Een gevolg van een spontaan ...']
50,['Nederlanders vinden mogelijk antistof tegen corona']['Wetenschappers in Utrecht en Rotterdam hebben een antistof gevonden die mogelijk werkt tegen het coronavirus. Het kan misschien voorkomen dat het virus ...']
51,['Column: Oorlog en corona - Opinie']['Het voelt eigenlijk fout. Om de huidige corona-crisis te vergelijken met de Tweede Wereldoorlog. En het voelt niet minder gevaarlijk om van spelende kinderen ...']
52,['Gemeente Leeuwarden tijdens feestdagen bereikbaar voor meldingen corona-overtreders']['Op feestdagen is de gemeente Leeuwarden telefonisch bereikbaar voor mensen die situaties willen melden waarin de coronamaatregelen niet nageleefd ...']
53,['Daling coronapatiënten op IC zet door • Zomervakantie Frankrijk blijft onzeker']['Het is Bevrijdingsdag. In verband met de coronamaatregelen zijn veel activiteiten ter ere van 75 jaar vrijheid afgelast. Het RIVM meldt 86 nieuwe sterfgevallen ...']
54,['Toetsenist Britse band The Stranglers overleden door corona']['Muzikant Dave Greenfield is op 71-jarige leeftijd overleden aan de gevolgen van een coronabesmetting. Greenfield werd vooral bekend als toetsenist van de ...']
55,"['IJsverkoop verstierd door corona? Geen probleem. Anne verkoopt haar bolletjes straks gewoon vanuit een gigantisch wijnvat']['„Kijk, daar is-ie”, wijst Anne Le Gloahec (42), eigenaresse van de Ilpendamse buurtsuper Anne &amp; Co, enthousiast naar een gigantisch wijnvat. Op haar ...']"
56,"['Snackbar in Corona tijd']['Oog voor elkaar, met in Corona tijd de nadruk op bewoners van Stichtste Vecht die de samenleving en de anderhalvemeter economie draaiend houden. Ik zie in ...']"
57,"['Puppycursus in tijden van corona: Kim heeft al 90 instructiefilmpjes online staan']['In \'Astrid out of the Box\' spreek Astrid Joosten met Kim. Ze was stewardess, nu is ze hondentrainer.']"
58,['Let op: \'Corona controle dienst van de gemeente\' bestaat niet']['SCHIEDAM/ROTTERDAM – Politieagent Ruurd Postma waarschuwt Schiedammers voor een babbeltruc. In buurstad Rotterdam is er maandag een 67-jarige ...']
59,"['Brede steun voor onderzoek naar vee en corona: \'Niet terecht dat veehouderij meteen weer de schuld krijgt\'']['MILL/SINT ANTHONIS - Gemeenten, boeren en milieubeweging in de regio staan achter een onderzoek naar een mogelijk verband tussen luchtvervuiling, ...']"
60,['Corona maatregelen in de binnenstad van Tiel']['Langzamerhand gaan de winkels weer open. Allemaal aangepast aan de corona-maatregelen om verdere verspreiding van het virus te voorkomen. Vindingrijk ...']
