,0
57,"['Coronavirus: Meer mensen zonder corona op ic dan coronapatiënten']['Het aantal sterfgevallen in Nederland is vanwege het coronavirus nog altijd bovengemiddeld, maar het aantal daalde in de laatste week van april wel opnieuw.']"
58,['Corona-protocol zittend vervoer aangepast']['Het RIVM heeft het protocol voor noodzakelijk zittend vervoer van personen met klachten (passend bij) COVID-19 enigszins aangepast. Meest opmerkelijke ...']
59,['Mieke Jansen is het zat te worden aangezien voor met corona besmette buurvrouw Jansen']['In tijden van de coronacrisis kun je beter geen \'mevrouw Jansen\' heten. De kans op een persoonsverwisseling is dan wel erg groot. Dat merkte Mieke Jansen ...']
60,"['Nijmegen komt met subsidie voor nieuwe cultuurprojecten in het kader van corona']['NIJMEGEN – Nijmeegse kunstenaars die een goed idee hebben voor een cultuurproject binnen het thema \'corona\', kunnen met dank aan een nieuwe ...']"
61,['Tom Waes denkt dat hij in november al corona opliep: “Hoestte zo hard dat ik gestopt ben met roken”']['Televisiepersoonlijkheid Tom Waes (51) denkt dat hij besmet raakte met het coronavirus. Eind vorig jaar werden hij en zijn vrouw ziek na een reis naar Hong...']
62,"['Documentaire op L1 TV over corona in Kessel']['Zaterdag 16 mei 17:00 | 22:00, vrijdag 22 mei 18:00 | 19:00 | 21:00 uur. Acht mensen uit het zwaar getroffen Kessel vertellen wat hen is overkomen, wat het ...']"
63,['Ondanks corona groeit schadebedrijf Allianz fors in eerste kwartaal']['De effecten van corona op het resultaat van Allianz Benelux zijn beperkt. Het resultaat uit verzekeringsactiviteiten bedroeg in het eerste kwartaal 70...']
64,"['Brandweer Barneveld verplaatst open dag vanwege corona']['[BARNEVELD] Brandweer Barneveld heeft een streep gezet door de open dag die voor oktober gepland stond. ,,We hopen dat iedereen begrijpt dat we in deze ...']"
65,"['Burgemeester Van Veldhuizen wil Twente als eerste uit de crisis: \'Dus ook nadenken over corona-app\'']['ENSCHEDE - Wereldwijd wordt er gekeken hoe het coronavirus slim, snel en tegen de laagste kosten te bestrijden is. Volgens burgemeester Onno van ...']"
66,"['IJsland: corona-app staat bij 38 procent op smartphone en is geen gamechanger']['De IJslandse app voor contactonderzoek van mensen met het coronavirus heeft tot nu toe niet veel zin gehad, zo zegt het hoofd voor contactonderzoek van de ...']"
67,['Wandel corona de wereld uit. Wandelen voor het goede doel']['Als actie om geld in te zamelen voor onderzoek naar corona in het Radboudumc. You\'ll never walk alone. Een zin die normaal voor kippenvel zorgt als ruim ...']
68,['Burgemeester Almelo tevreden met corona-aanpak: \'Tukkers zijn gezagsgetrouw\'']['ALMELO - Hoe gaat het eigenlijk met Arjen Gerritsen in deze crisis? Hoe vindt hij dat de Almeloërs het doen? Gesprek met een burgemeester met kriebelend ...']
69,['Sociale werkvoorziening Kampen en Dronten werkt door tijdens corona: blije gezichten bij werknemers']['De intelligente lockdown van de afgelopen weken bracht diverse organisaties op het gebied van sociale werkvoorziening in Nederland er toe de deuren te ...']
70,"['Zo gaat een avond uit eten eruit zien door corona']['Als we het coronavirus onder controle weten te houden, mag de horeca, met beperkingen, open per 1 juni. Maar dat betekent wel: van te voren reserveren, met ...']"
71,['Corona in Duitsland - 12 mei: Rechter heft quarantaineplicht op']['Het gerechtshof in Nedersaksen heeft de quarantaine-bepaling voor mensen die inreizen in Duitsland buiten werking gesteld. Het RKI denkt dat het ...']
72,['Zorgpersoneel leert zelf corona-hulpmiddelen maken | De Toren']['Op verzoek van Kim Runhaar van de Baalderborg Groep heeft het project Sterk Techniek Onderwijs deze week 3d-printers beschikbaar gesteld aan ...']
73,"['Trump wordt nerveus: corona-uitbraak in Witte Huis, geen preken meer voor uitzinnige fans en financiële geheimen dreigen bekend te worden']['Donald Trump heeft een probleem. Het coronavirus velt in zijn Witte Huis almaar meer mensen, die ook almaar dichter bij hem staan. Benauwend, voor een ...']"
74,['Ook na corona kiezen we een ander vervoersmiddel']['Meer mensen gaan ook na de corona thuiswerken. Veel OV-gebruikers willen overstappen naar de auto of een ander vervoersmiddel.']
75,"['Corona brengt casino-reus Las Vegas flinke slag toe']['Caesars Entertainment, de casinogigant uit Las Vegas, heeft zijn omzet in het eerste kwartaal van 2020 met 14% zien dalen als gevolg van de beperkende ...']"
76,"['Column: ook zonder Trump had corona Amerika hard getroffen']['Je kunt er altijd op rekenen dat de Verenigde Staten het juiste doen, nadat ze alle andere opties hebben uitgeput”, aldus Winston Churchill. Soms moet je er wel ...']"
77,"['Nu ook wedstrijden Wit-Russische voetbalcompetitie afgelast wegens corona']['In de enige Europese voetbalcompetitie die gedurende de hele coronacrisis doorging, zijn nu toch twee wedstrijden afgelast. Spelers van de Wit-Russische ...']"
78,['CBS Corona Update: 550 extra doden in week 18']['De dor hout update des doods van deze week. goede kant op. Goedemiddag daar zijn we weer met de doodgraverscijfers van de Oversterfte Desk van het ...']
79,"['Ervaring van Jurre met corona | De Toren']['Jurr heeft zich de afgelopen weken wel vermaakt tijdens het verplicht thuiszitten door corona. ""Ik heb mezelf de laatste tijd wel vermaakt. We hebben een grote ...']"
80,"['Benefiet ten bate van strijd tegen corona New York levert 100 miljoen op']['Het evenement Rise Up New York! heeft 115 miljoen dollar (ruim 100 miljoen euro) opgebracht, meldt de organisatie naar welke de opbrengst gaat dinsdag via ...']"
81,"['Na medewerkers nu ook bewoners met corona in De Honinghoeve, bezoekersproef gaat door']['NIJMEGEN - Verpleeghuis De Honinghoeve van zorgkoepel De Waalboog in Nijmegen zet een proef om vanaf dinsdag bezoek toe te laten door, ook nadat ...']"
82,"['corona-update 13: \'Bouwen geeft Nederlanders energie, petje af voor BAM en de hele bouw\' - Cobouw.nl']['Cobouw-journalist Thomas van Belzen praat u kort bij over de effecten van corona op de bouw en het laatste nieuws daarover. Zeven weken na het uitbrek...']"
83,"['\'Vervang corona-app door robuuste dataomgeving\'']['Voor Jurriaan Krielaart, directeur Noord-Europa bij MarkLogic, is het zo klaar als een klontje. Laat die hele corona-app maar zitten en kies in plaats daarvan ...']"
84,['Waarom Brussels Airlines ook zonder corona voor zware opdracht stond: turbulentie is jaren bezig']['Het personeel van Brussels Airlines hoort vandaag hoe de toekomstplannen van het bedrijf eruitzien. De coronacrisis heeft het bedrijf zwaar getroffen – de ...']
85,['Van corona herstelde Dybala toont z\'n indrukwekkende collectie truitjes']['De hemel klaarde vorige week op voor Paulo Dybala. De Argentijnse aanvaller werd genezen verklaard nadat hij eind maart een positieve coronatest had ...']
86,"['Digitale armband als alternatief voor corona-app']['Gebruik geen corona-app op een mobiel, maar een apart, klein apparaatje om corona op te sporen, zegt Willem Jonker van de Europese kennisorganisatie EIT.']"
87,['Corona maakt huurwoning aantrekkelijker voor belegger']['Door corona zullen meer potentiële huizenkopers uitwijken naar een huurwoning. Ook de beleggersmarkt voor huurwoningen is volgens CBRE niet immuun ...']
88,"['Stickers en borden zijn niet te missen: station Tilburg is nu corona-proof']['TILBURG - De stickers zijn niet te missen. Op de trappen, de roltrappen, het perron en in de vertrekhal. Om de coronaregels op het station van Tilburg kan sinds ...']"
89,"['[Liveblog] Recordaantal boekingen voor haren knippen en verven • Meer mensen zonder corona op IC dan coronapatiënten']['In dit liveblog houden we je op de hoogte van alle corona-ontwikkelingen, met name op het gebied van geloof en kerk.']"
90,"['\'Ondervoeding of corona-kilo\'s liggen op de loer\'']['""Tijdens de corona-crisis kun je drie groepen onderscheiden. De eerste groep past zijn levensstijl aan. De tweede groep denkt: Laat maar gaan. Die kunnen 2 ...']"
91,"['Rechten van verdachten onder druk door corona, zeggen advocaten']['De rechten van verdachten komen op het politiebureau in het geding, waarschuwt de Nederlandse Vereniging van Strafrechtadvocaten (NVSA) in een brief aan ...']"
92,"['Let\'s Gro pakt de draad online op, en zoekt corona-oplossingen']['Let\'s Gro, het inspiratiefestival dat na zeven jaar vooruit blikken op de toekomst van Groningen een stille dood leek te sterven, maakt vanwege de coronacrisis ...']"
93,"['Corona-verpleging thuis? Dat \'doe je gewoon\' | 12 mei, Dag van de Verpleging']['Wij bieden wijkverpleging aan coronapatiënten thuis. Deze mensen willen, of kunnen niet meer opgenomen worden”, legt Leonieke Veldhuis, verpleegkundige, ...']"
94,"['Boek9.nl – Pleidooi in tijden van Corona']['“Als niemand zijn hand opsteekt, ga ik er van uit dat u ons hoort”. Op 8 mei 2020 hield de IE Kamer van de rechtbank Den Haag een videozitting in een ...']"
95,['Corona | \'Breid TOGS verder uit voor schrijnende gevallen\'']['De huidige TOGS-regeling moet verder worden uitgebreid omdat er nog altijd sectoren ten onrechte buiten de boot vallen. Dat schrijft voorzitter van ...']
96,"['Aardappel-drive-in in Bertem: ""Helft van de opbrengst gaat naar corona-onderzoek""']['Al eens gehoord van een aardappel-drive-in? Waarschijnlijk niet. Maar in Bertem opent Linda Putseys vrijdag de eerste. Door de coronacrisis bleef ze zitten met ...']"
97,"['\'Airport Weeze kan tegenslag corona nog bolwerken\'']['De luchthaven in Weeze zal de crisis als gevolg van de corona-pandemie overleven. Hiervan is Ludger van Bebber, directeur van het vliegveld, overtuigd...']"
98,"['Corona dwong Debbie van \'Kamp Waes\' haar crossfitzaak te sluiten: “Twee maanden al, veel langer moet dit echt niet duren...”']['2020 was zó mooi begonnen voor Debbie Verstraeten (37). Na haar schitterende prestatie in het veelbekeken \'Kamp Waes\' kon ze de inschrijvingen voor haar ...']"
99,['Gevangenen in Californië proberen zichzelf te besmetten met corona om vrij te komen']['Gedetineerden in Californië blijken de valse overtuiging toegedaan dat ze vrijgelaten kunnen worden als ze besmet zijn met het coronavirus. Op videobeelden ...']
