,0
0,['LIVEBLOG | Het laatste nieuws over het coronavirus in']['Liveblog. De intelligente lockdown blijft tot eind mei grotendeels intact om verspreiding van het nieuwe coronavirus in te dammen.']
1,"['Nieuw-Zeeland verklaart corona voor nu \'geëlimineerd\'']['De overdracht van het coronavirus In Nieuw-Zeeland is gestopt, laat het land weten. Met slechts één nieuwe besmetting op zondag, zei premier Jacinda Ardern ...']"
2,['Amsterdam UMC leidt grootschalig onderzoek naar verspreiding corona in verpleeghuizen']['Het Amsterdam UMC gaat in samenwerking met verschillende GGD\'s in Nederland een grootschalig onderzoek naar de verspreiding van het coronavirus in ...']
3,"['Is er al een medicijn in de maak dat werkt tegen corona?']['Dagelijks overlijden nog altijd veel mensen door het coronavirus. Mensen die herstellen, doen dat zonder medicijn, want dat is er nog niet. Marieke, Thomas en ...']"
4,"['Rusland haalt China in met ontdekte gevallen van besmetting met corona']['Het aantal ontdekte gevallen van besmetting met het coronavirus ligt nu drieduizend hoger dan in China, waar het virus eind december vorig jaar voor het eerst ...']"
5,['Nederlandse uitvinder bluetooth: \'Aanpak corona-app is bedroevend\'']['Bluetooth-uitvinder Jaap Haartsen (57) verbaast zich over de grote weerstand tegen een corona-app en de kritiek op het gebruik van zijn eigen technologie ...']
6,['Onderzoek naar corona bij katten van zorgmedewerkers met covid-19']['De faculteit dierengeneeskunde van de Universiteit Utrecht start binnenkort een onderzoek naar de gevoeligheid van katten voor het coronavirus. Aan een ...']
7,"['Corona maakt deel bevolking arm']['Een op de vijf Nederlanders heeft sinds de coronacrisis een stuk minder inkomsten, maar er zijn ook grote delen van de bevolking die juist extra sparen nu ...']"
8,['Twee doden in Aalten door corona: in Twente geen nieuwe slachtoffers']['ENSCHEDE - De nieuwe cijfers van het RIVM zijn hoopvol: er is nog steeds een dalende lijn van het aantal gemelde overleden coronapatiënten. Toch betreurt ...']
9,"['LIVE | Miljoenen Australiërs downloaden corona-app | Binnenland']['Wereldwijd zijn meer dan 200.000 mensen overleden aan de gevolgen van het uit China overgewaaide coronavirus, al ligt het werkelijke aantal hoger.']"
10,['Vervroegd verbod op nertsenfokkerijen? \'Corona-uitbraak is een grote schok\'']['Bij twee nertsenbedrijven in Milheeze en Beek en Donk zijn vorige week besmettingen van het coronavirus bij verschillende nertsen gevonden. Onderzoek ...']
11,['RIVM meldt geen nieuwe sterfgevallen in Zeeland door corona']['In de afgelopen 24 uur zijn er bij het Rijksinstituut voor Volksgezondheid en Milieu (RIVM) geen nieuwe meldingen binnengekomen van sterfgevallen als gevolg ...']
12,"['Podcast De Dag: Corona en de kroon']['De koning heeft in de coronacrisis een verbindende rol. Daarmee geeft hij invulling aan de taak die hij als de zijne ziet, het verbinden van de samenleving.']"
13,['Grootschalig onderzoek naar verspreiding corona in verpleeghuizen']['Het Amsterdam UMC en de GGD beginnen een grondig onderzoek naar de verspreiding van het coronavirus in verpleeghuizen. Doel is om erachter te komen ...']
14,"['Nederlandse organisatie achter corona-app OLVG maakt app die Kenia en Ghana moet beschermen']['Het Nederlandse Luscii werkte de afgelopen weken aan de CovidConnect, een app die de verspreiding van het coronavirus in Afrikaanse landen moet teg...']"
15,"['Na corona en verlies van broer is Bram (31) eindelijk weer thuis. \'Een grote horrorfilm\'']['Hij kreeg corona, moest behandeld worden op de intensive care net als zijn jongere broer, kreeg daarna een klaplong en miste vervolgens de uitvaart van zijn ...']"
16,['Big Insects in Twente: dagattractie of door corona onmogelijk?']['VideoENSCHEDE - Kolossale sprinkhanen en gigantische torren. Big Insects zou de opvolger moeten worden van het succesvolle Dinopark Twente. Maar of de ...']
17,['Australië en China kibbelen over corona-onderzoek | Buitenland']['Australië riep eerder deze maand op tot een onderzoek naar hoe is omgegaan met de uitbraak van het virus. Dat dook eind vorig jaar op in China en ...']
18,"['\'De grote vraag is of corona leidt tot een nieuwe Koude Oorlog\'']['Het was één van de eerste dingen die Hugo de Jonge (CDA, Volksgezondheid) deed als \'corona-minister\'. Naast CEO Steven Cai van Huawei Nederland stond ...']"
19,['Twee nieuwe ziekenhuisopnames door corona in de stad']['In de afgelopen 24 uur moesten in Amsterdam twee nieuwe patiënten met corona word.']
20,['Schoonmaakster Lucia uit Brazilië: \'Corona is overal. Mijn huis is hier\'']['Tienduizenden ongedocumenteerden in Amsterdam zitten door de coronacrisis in de knel. Schoonmaakster Lucia uit Brazilië doet haar verhaal. \'Er word...']
21,"['Corona-update | In de rij voor een oranje tompouce en IC-medewerkers Isala Zwolle zingen Wilhelmus']['VideoDe nieuwsberichten over de coronacrisis volgen elkaar in een rap tempo op. De Stentor zet dagelijks de belangrijkste gebeurtenissen op een rij, vandaag ...']"
22,"['Duitsland ziet af van corona-app met centrale data-opslag']['Duitsland ontwikkelt geen corona-app meer die locatiegegevens bewaart op een centrale server, waarover autoriteiten de controle hebben. Het land sluit zich ...']"
23,['Dierziekte-expert waarschuwt: \'Corona niet het laatste virus dat de mens bedreigt\'']['HENGELO/ ROME - Het coronavirus COVID-19 is niet de laatste dierziekte die de mens bedreigt. Dat zegt Henk Jan Ormel van de wereld voedsel- en ...']
24,"['Italië telt laagste aantal nieuwe corona-infecties in zeven weken']['Italië heeft het laagste aantal nieuwe coronabesmettingen in zeven weken geteld. Het gaat om 1739 gevallen het laatste etmaal, tegen 2324 een dag eerder.']"
25,"['Protest laait voor het eerst sinds corona-uitbraak weer op in Hongkong']['Ondanks het verbod op de meeste bijeenkomsten vanwege het coronavirus, hebben zo\'n driehonderd betogers in Hongkong zondag gedemonstreerd voor ...']"
26,['Chinese corona-clip valt totaal verkeerd op Filipijnen']['De Chinese ambassadeur had de tekst van de muziekvideo zelf geschreven en het lied – met delen in het Mandarijn en Filipijns – wordt gezongen door sterren ...']
27,['Liverpool stelt uitbreiding stadion uit om corona']['Liverpool heeft de uitbreiding van stadion Anfield uitgesteld. Volgens de koploper van de Premier League zou het project veel vertraging oplopen door de ...']
28,"['GGD Groningen meldt 1 nieuw sterfgeval door corona, maar voor de derde dag op rij geen besmettingen (tegenover 13 nieuwe gevallen in Drenthe)']['De GGD Groningen heeft maandag 1 nieuw sterfgeval gemeld door corona. Nieuwe besmettingen kwamen er niet bij. De GGD Drenthe meldt 13 nieuwe ...']"
29,['Corona-woordenboek']['Wie het Duitse corona-nieuws volgt stuit op ingewikkelde termen. Wat betekenen ze? Lees het in ons corona-woordenboek.']
30,['Eén nieuw sterfgeval door corona in Alkmaar']['In noordelijk Noord-Holland is sinds gisteren één sterfgeval gemeld als gevolg van corona. Het betreft een inwoner van Alkmaar. Het totaal aantal overleden...']
31,"['Corona-tijd is uitjes-tijd voor de dieren in Beilen']['Lente betekent jonge geitjes op de kinderboerderij, ook in coronatijd. Wennen aan publiek is nu lastig, omdat het gros van de boerderijen dicht is. Uitzondering ...']"
32,"['""EU paste rapport over desinformatie rond corona aan na druk uit China""']['De Hoge Vertegenwoordiger voor het Europees buitenlandbeleid Josep Borrell ligt onder vuur omdat een rapport over buitenlandse desinformatiecampagnes ...']"
33,"['Corona in de psychiatrie: \'Waarom heb je dat masker op, heb ik iets verkeerd gedaan?\'']['Voor veel mensen is de coronacrisis iets ongrijpbaars. Dat is voor patiënten die ernstige psychiatrische stoornissen hebben en zelf besmet zijn met het virus al ...']"
34,"['\'Mijn opa is overleden, en dat wil ik van de daken schreeuwen\'']['In deze serie laten we nabestaanden aan het woord over hun geliefden die zijn overleden door corona. Deze keer een eerbetoon aan Han Janssen (86) uit ...']"
35,"['LIVEBLOG CORONA | Festivals gaan gewoon door...maar dan online']['Dit is ons liveblog over het coronavirus. Hier melden we alle ontwikkelingen rond het virus, in Gelderland en wat verder belangrijk is om te weten voor jou.']"
36,['LIVEBLOG CORONA 25 T/M 27 APRIL 2020']['In dit liveblog houdt Binnenlands Bestuur naast de reguliere berichtgeving een chronologisch overzicht bij van het laatste nieuws over het …']
37,"['De impact van corona op de rechtspraak: \'Het gaat er definitief anders uitzien\'']['De rechtspraak lag vrijwel stil door corona, en moet nu flinke achterstanden inlopen. Rechtbankpresident Christa Wiertz: \'Het gaat er definitief ...']"
38,['Radiocracks uit Apeldoorn bundelen krachten voor uitzendingen over corona']['Ze hebben allebei een schat aan ervaring. Achter de microfoon hebben de Apeldoorners Raymond Lorié en Chris Wolters aan een blik genoeg om te weten ...']
39,['Onderzoek: 2 miljoen Nederlanders steken kop in zand over corona']['Een flink aantal Nederlanders volgt het coronanieuws amper en praat zelden of niet over het virus. Vooral onder jongeren zijn relatief veel \'coronablockers\'.']
40,['VN leveren kritiek op \'buitensporig\' politiegeweld om corona-lockdowns af te dwingen']['De Verenigde Naties slaan alarm over landen waar de politie buitensporig geweld gebruikt om lockdowns wegens het coronavirus af te dwingen. Michell...']
41,"['Gered van corona, maar intussen wacht Afrikanen de hongerdood']['Afrikaanse landen verkeren in een spagaat. De lockdown beschermt mensen tegen het coronavirus, maar ze kunnen sterven van de honger. \'Corona is nie...']"
42,['Eerste faillissementen door corona zijn een feit en volgens deze analist zullen er nog vele volgen']['Het pakket aan noodmaatregelen voor ondernemers ten spijt: de eerste corona-faillissementen zijn aangemeld. Volgens analist Robert Jan Blom zullen er snel ...']
43,"['Stockholm sluit aantal restaurants om corona-overtredingen | Buitenland']['De sluitingen hebben vooral te maken met de drukte in de zaken. Stockholm is in Zweden het zwaarst getroffen door de uitbraak van het coronavirus, die ...']"
44,"['Wat nou laks met corona? Onze jeugd \'verdient écht een pluim!\'']['Ondanks wat incidenten her en der in het land, gedraagt de jeugd zich sinds het instellen van de noodmaatregelen vanwege de corona-uitbraak prima.']"
45,['Dit is waarom er nog geen vaccin is tegen corona [EXPLAINER]']['Het coronavirus is inmiddels een wereldwijde pandemie. Maar waarom duurt het zo lang voordat er een vaccin is tegen het virus? Onderzoekscollectief Spot On ...']
46,"['\'Cool\': door corona naar huis met een enkelband']['Om een corona-uitbraak in de gevangenis te voorkomen, worden gedetineerden die alleen nog in de cel overnachten met een enkelband naar huis gestuurd.']"
47,['Besmettingsgraad in Duitsland loopt weer op • WHO-baas: \'Nog een lange weg te gaan\'']['RIVM: sinds gisteren zijn 65 coronapatiënten opgenomen in het ziekenhuis en zijn 43 nieuwe sterfgevallen gemeld. Op de intensivecareafdelingen liggen nu ...']
48,['Eerste corona-patiënten in zorghotel Apeldoorn | Coronavirus']['Het zorghotel op de Juliana-locatie in Apeldoorn heeft zijn eerste corona-patiënten. Dat meldt zorgorganisatie KleinGeluk.']
49,"['De mening van Robert Landewé: \'Corona te lijf met daadkracht\'']['Het RIVM levert dagelijks cijfers aan van het aantal ziekenhuisopnames voor corona, tegenwoordig zelfs uitgesplitst per provincie. Enigszins verbaasd zag i...']"
50,['In het Bredase mortuarium: \'Er zijn avonden geweest dat ik acht corona-overledenen heb verzorgd\'']['BREDA - Bijna negentig mensen overleden de afgelopen weken in Amphia aan de gevolgen van het coronavirus. In het mortuarium van het Bredase ziekenhuis ...']
51,['Aantal corona-sterfgevallen in Amstelveen opgelopen naar 33']['Amstelveen - In Amstelveen is opnieuw een inwoner overleden aan de gevolgen van een corona-besmetting. Het aantal vastgestelde corona-sterfgevallen ...']
52,"['Riante kasbuffers beschermen Big Tech tegen corona']['Ze kunnen tegen een stootje, maar zelfs Big Tech is niet immuun voor het coronavirus. De crisis raakt de omzet en winst van Alphabet, Facebook en Apple.']"
53,['Tilburgse mortuariumbeheerder: \'Er zijn avonden geweest dat ik acht corona-overledenen heb verzorgd\'']['BREDA - Bijna negentig mensen overleden de afgelopen weken in Amphia aan de gevolgen van het coronavirus. In het mortuarium van het Bredase ziekenhuis ...']
54,['Britse artsen waarschuwen voor mogelijk verband corona met nieuwe kinderziekte']['Britse artsen hebben de waarschuwing gekregen dat er mogelijk een nieuw ziektebeeld opduikt onder kinderen als gevolg van het coronavirus. Het vakblad ...']
55,"['Dordtse woningcorporatie stelt huurverhoging uit door corona']['In deze moeilijke periode stelt woningcorporatie Trivire in Dordrecht, Zwijndrecht en Hendrik-Ido-Ambacht, de huurverhoging van juli met een maand uit.']"
56,"['Corona bij nertsen, hoe zit het bij de fokkerij in Rosmalen? Bossche Groenen vraagt opheldering']['DEN BOSCH/ROSMALEN - Bij twee Brabantse fokkerijen, zo werd zondag bekend, zijn nertsen besmet met het coronavirus. Dat roept bij de Bossche Groenen ...']"
57,['Totaal in Westfriesland 299 door RIVM doorgegeven corona meldingen']['REGIO – Zondagmiddag 26 april heeft de RIVM op haar website een nieuw overzicht gepubliceerd. Het aantal ziekenhuis opnamen staat op 96 en corona ...']
58,"['Annabel (17) uit Noordscheschut moest vanwege corona met zeilschip oversteek maken over de oceaan: ,,Het was een emotionele rollercoaster.\'\' - Drenthe']['Een zeer avontuurlijke reis, maar niet zoals de bedoeling was. Het educatieve zeilschip waarop Annabel Weber uit Noordscheschut zat moest vanwege corona ...']"
59,"['Bussum laat zich Koningsdag niet afpakken door corona: een fietsoptocht in de voortuin, een kleedje bij het tuinhek en het Wilhelmus bij de voordeur']['Een voor een komen de buren naar buiten en stellen zich, vrijwel zonder uitzondering in oranje kleren gekleed, op in hun voortuinen. De Burgemeester s\'Jaco...']"
60,"['Door corona is show Peter Pannekoek vanavond al op tv, en die gaat over alles behalve corona']['INTERVIEWPeter Pannekoek verschijnt op Koningsdag op televisie met zijn theatervoorstelling Later was alles beter, de tour die hij voor de coronatijd afrondde.']"
