,0
0,['RIVM meldt kleinste aantal ziekenhuisopnames (27) door corona sinds 15 maart']['Het Rijksinstituut voor Volksgezondheid en Milieu (RIVM) maakt woensdag melding van 27 nieuwe ziekenhuisopnames. Dat is het kleinste aantal sinds zondag ...']
1,"['Revalidatie na corona zwaarder dan gedacht; grote groep patiënten moet zich nog melden']['Hoe nu verder? Wekenlang sta je \'uit\'. In coma gehouden, in de hoop zo het coronavirus te bestrijden. Maar als die hoop dan eindelijk werkelijkheid is ...']"
2,['Helpt het als iedereen een mondkapje zou dragen?']['In Nederland wordt niet aangeraden om overal een mondkapje te dragen tegen het coronavirus. Eén van de argumenten is dat je daarmee niet jezelf kan ...']
3,['GGD: voldoende capaciteit om ook Achterhoekse docenten op corona te testen']['ZELHEM - De GGD Noord- en Oost-Gelderland heeft naar eigen zeggen voldoende testcapaciteit beschikbaar als vanaf vandaag (6 mei) ook ...']
4,['Coronavirus Geen nieuwe regiogenoten met corona in ziekenhuis']['Er is in de afgelopen 24 uur geen melding gemaakt van regiogenoten die vanwege het coronavirus zijn opgenomen in het ziekenhuis.']
5,"['De corona-quarantaine doet het dorp Ee denken aan het onheilspellende MKZ-virus']['De huidige \'corona-quarantaine\' doet in Ee en omstreken denken aan die onheilspellende aprilmaand in 2001, toen het extreem besmettelijke MKZ-virus ...']"
6,['1 miljoen testen op corona-antistoffen in bloed | Nieuwsbericht']['Nieuwsbericht | 05-05-2020 | 19:27. Nederland heeft 1 miljoen serologische tests aangekocht. Deze testen laten zien of iemand besmet is geweest met corona.']
7,"['Bijzondere horeca-initiatieven in Utrecht in tijden van corona']['Borrelboxen, afhaalloketten, drive-thru\'s: Utrechtse horecabedrijven verzinnen van alles om bezig te blijven en nog wat omzet binnen te sprokkelen.']"
8,"['Nog drie migranten met corona op isolatieschip in Arnhem']['VELP/ARNHEM - Op het schip waar arbeidsmigranten uit Oost-Europa in isolatie zitten in de Nieuwe Haven in Arnhem, zijn woensdag nog drie personen ...']"
9,['Corona eist in regio 66 \'officiële\' slachtoffers. \'Maar dat is niet het hele verhaal\'']['DE LANGSTRAAT/ALTENA - In de drie Langstraatgemeenten zijn volgens de officiële cijfers tot nu toe 55 mensen overleden aan de gevolgen van besmetting ...']
10,['Corona zorgt in Vught voor veel meer afval en klachten']['VUGHT - De 310 prullenbakken in parken en bij winkelcentra in Vught raken in corona-tijd sneller vol dan anders. Mensen zorgen voor veel meer rommel en ...']
11,['Wegwijzer AI en Corona steun in strijd tegen Covid-19']['Het ministerie van VWS biedt sinds kort de \'Wegwijzer AI en Corona\' aan op de website datavoorgezondheid.nl. De wegwijzer is een initiatief van het ...']
12,['Nijmeegs Spijshuis Uylenspieghel sluit de deuren voorgoed vanwege corona']['NIJMEGEN - De coronacrisis is de nekslag gebleken voor het Nijmeegse Spijshuis Uylenspieghel. Eigenaar Nicole van der Pluijm heeft besloten de deuren van ...']
13,"['Britse corona-expert negeert eigen regels: laat getrouwde vriendin langskomen']['Een Britse wetenschapper die de regering van premier Boris Johnson adviseerde strenge regels voor sociale afstand in te voeren, is opgestapt omdat hij die ...']"
14,['LIVEBLOG CORONA 6 MEI']['In dit liveblog houdt Binnenlands Bestuur naast de reguliere berichtgeving een chronologisch overzicht bij van het laatste nieuws over het …']
15,"['Cox Bazar: de laatste plek ter wereld waar je corona wilt bestrijden']['Brabander Willem Sools zet een coronaziekenhuis op in het grootste vluchtelingenkamp ter wereld. Over drie, vier weken worden de eerste patiënten in het ...']"
16,"['LIVE | Britse corona-adviseur stapt op na negeren eigen regels']['Het coronavirus houdt de wereld in zijn greep. Inmiddels zijn er zeker 250.000 doden te betreuren en meer dan 3,5 miljoen besmettingen bekend. De druk op ...']"
17,['Vastgoedmonitor: weinig optimisme over herstel na corona']['De Nederlandse vastgoedsector verwacht weinig van een economisch herstel wanneer de corona-uitbraak is bezworen.']
18,['Zangeres Nathalie Aarts ziet in Italië alle kanten van corona: \'Ik heb geen wallen meer onder mijn ogen\'']['Corona heeft de hele wereld in haar greep. Hoe verandert dat het leven van de Brabanders die in het buitenland wonen. Zoals dat van Nathalie Aarts in ...']
19,"['\'Virus niet zomaar weg na herstel van corona\'']['Wekenlange druk op de borst, misselijkheid en keelklachten. En dat allemaal door corona. In een lotgenotengroep op Facebook delen meer dan 1.500 ...']"
20,"['Alleen met mensvriendelijkheid en hoge eisen slaagt de corona-app']['Een corona-app moet voldoen aan hoge ethische en technische normen. Met privacy hoog in het vaandel, stellen Leon Dohmen, Liesbeth Ruoff en Joan Ba...']"
21,"['Gemeenschapshuizen boksen tegen corona | Coronavirus']['BEUNINGEN - Voor gemeenschapshuizen in Maas en Waal ontstaat er door de coronacrisis een nijpende situatie. Ze vallen nog niet om, maar voorzien grote ...']"
22,['Amerikaanse universiteit introduceert \'privacygaranderende\' corona-app']['Een app die anoniem bijhoudt waar de gebruiker is geweest om zo de verspreiding van het coronavirus tegen te gaan. In Nederland lopen dergelijke ...']
23,"['Twee maanden werd hier gestreden tegen corona. Nu is het normale leven hervat']['Zeven weken deed Volkskrant-journalist Willem Feenstra verslag vanuit ziekenhuis Amphia in Breda, waar op het oog het normale leven is hervat. Het ...']"
24,"['RailAlert komt met nieuwe corona-adviezen voor spoorwerkers']['Werken aan het spoor met een onderlinge afstand van anderhalve meter blijkt in praktijk lastig en soms onmogelijk, zo blijkt uit een analyse van Stichting ...']"
25,"['\'Hoe gaat Waalwijk klappen opvangen?\' Corona roept veel vragen op']['WAALWIJK - Hoe hard raakt de coronacrisis de gemeente Waalwijk? De oppositiepartijen D66, SGP, ChristenUnie, Lijst IJpelaar en PvdA willen meer inzicht ...']"
26,['Carlo Brouwer over het Corona virus']['WIJK BIJ DUURSTEDE Ruim 80 bedrijven zijn wereldwijd bezig met het ontwikkelen van een vaccin tegen COVID-19. PhD microbioloog Carlo Brouwer woont ...']
27,"['Rusland in ban van uit raam \'gevallen\' corona-artsen']['Terwijl premier Michail Misjoestin door besmetting met het COVID 19-virus is uitgeschakeld, president Poetin pas op 9 mei ter gelegenheid van de 75ste ...']"
28,['FNV luidt noodklok na corona onder arbeiders in Velp: \'Was kwestie van tijd\'']['Vakbond FNV luidt de noodklok na de uitbraak van het coronavirus onder Oost-Europese arbeidsmigranten in Velp. \'We waarschuwen vanuit FNV al weken ...']
29,"['Buurtpreventie tijdens corona: hangjongeren, tuinfeestjes en eenzaamheid']['Ook tijdens de coronacrisis lopen de vrijwilligers van buurtpreventie, vaak gehuld in een geel hesje, door de wijken om een oogje in het zeil te houden. Ze zien ...']"
30,['Makelaar Eindhoven/Helmond: nauwelijks effect corona op woningmarkt april']['EINDHOVEN - In april zijn 5 procent minder woningen verkocht in de regio Eindhoven en Helmond. De vraag is of dat aan het coronavirus ligt of aan de krapte ...']
31,"['Kinderboeken over corona: \'Ze hebben veel vragen\'']['Niet meer naar school, geen bezoekjes aan opa en oma en afgelaste zwemles. Voor kinderen is het soms lastig om de beperkingen door het coronavirus te ...']"
32,['Jan en Romy helpen als vrijwilliger corona te bestrijden']['Van patiënten vervoeren en coronatests afnemen tot informatie verstrekken en voedsel uitdelen. Het Rode Kruis probeert met duizenden vrijwilligers te helpen ...']
33,"['Waarom Rob Jetten (D66) een expertisecentrum corona wil']['D66-leider Rob Jetten verzoekt het kabinet, samen met zijn SP-collega Lilian Marijnissen, om een expertisecentrum corona in het leven te roepen.']"
34,['In Bedrijf Blijven | Effect van corona op het puberbrein']['Voor kwetsbare pubers is de lockdown een grote uitdaging. En dus is het maar goed dat de kinder- en jeugdhulpverlening grotendeels in bedrijf is gebleven: de ...']
35,"['Corona vastgesteld bij gezin prins Laurent | Royalty | Showbizz']['Royalty Het gezin van Prins Laurent (56) is, ondanks alle voorzichtigheid, niet kunnen ontsnappen aan het coronavirus. In Le Soir Magazine vertelt hij dat ...']"
36,"['Corona heeft \'beperkte\' invloed op overslagcijfers havenbedrijf']['North Sea Port (NSP) boekte door de coronacrisis de afgelopen maand in Zeeland en Gent 2,3 procent minder overslag, oftewel aan- en afvoer van goederen.']"
37,['Wekdienst 6/5: Kabinet komt met \'spoorboek\' corona-aanpak • Zaak Nicky Verstappen gaat verder']['Goedemorgen! Het kabinet komt vanavond met een opzet voor versoepelingen van de coronamaatregelen voor de komende maanden. Ook gaat vandaag de ...']
38,['Coronanieuws van dinsdag 5 mei: Corona vastgesteld in het azc van Sneek']['In dit liveblog melden we het laatste nieuws over het coronavirus.']
39,"['Vion sluit slachterij in Duitsland vanwege corona']['Vleesverwerker Vion stopt tijdelijk de productie in de runderslachterijen in Bad Bramstedt. Ook een slachterij in Birkenfeld van Müller-Fleisch is gesloten, ...']"
40,['Corona dwarsboomt restauratie kerk Middelstum']['Door de uitbraak van het coronavirus is de restauratie van de gewelven van de Hippolytuskerk in Middelstum voorlopig uitgesteld.']
41,['Net geopende sportschool in Zwaag door corona weer dicht: Balans als de Heilige Graal']['Zeger Schoenmaker (38) was nauwelijks verhuisd van een sportschool met 250 vierkante meter trainingsruimte naar zijn school Unleash by Zeger met 900 ...']
42,['IS ruikt kans op comeback door westerse corona-angst']['Islamitische Staat hoopt te profiteren van de verwarring die corona wereldwijd veroorzaakt. De terreurgroep heeft vooral in het oude kalifaat zijn slapende cellen ...']
43,['Stedelijke musea vragen om extra overheidssteun vanwege corona']['De directies van vier grote stedelijke musea in Nederland vragen om extra overheidssteun vanwege de coronacrisis. Het gaat om het Stedelijk Museum in ...']
44,"['Horecabrains: \'Corona-app net als ID verplicht stellen bij nachthoreca\'']['De anderhalvemeter-economie is geen oplossing voor clubs en andere nachthoreca, vindt Horecabrains. De brancheorganisatie pleit daarom voor een ...']"
45,"['Koor Heerde verloor zes leden aan corona: 40 procent werd ziek']['Toen bijeenkomsten tot honderd mensen werden verboden, zette het christelijk mannenkoor De Lofzang uit Heerde hun koorrepetities stop. Dat deed het koor ...']"
46,"['Blog: Corona verandert de spelregels in de zorg drastisch']['De coronacrisis is naast een drama ook een vat vol leerpunten. Het is straks, als we iets meer tijd en aandacht beschikbaar hebben, hoog tijd voor een goed ...']"
47,"['Dit is het corona liveblog van 5 mei']['Dit is ons liveblog over het coronavirus. Hier melden we alle ontwikkelingen rond het virus, in Gelderland en wat verder belangrijk is om te weten voor jou.']"
