,0
28,['Antoni van Leeuwenhoek hoopt immuuncellen tegen corona in te zetten: \'T-cellen tegen corona\'']['Het Antoni van Leeuwenhoek (AvL) aast op een doorbraak in het verkrijgen van immuniteit tegen het coronavirus en daarmee ook op hulp bij de ontwikkeling va ...']
29,"['Lloyds: \'Verzekeraars lijden verlies van 203 miljard dollar door corona\'']['Lloyds of London, \'s werelds grootste handelsplaats voor verzekeringen, verwacht dat de verzekeringssector dit jaar 203 miljard dollar aan verliezen z...']"
30,"['T-Mobile groeit ondanks gevolgen van corona']['Telecomprovider T-Mobile heeft goede zaken gedaan in een ""abnormaal"" kwartaal. Vanwege de uitbraak van het coronavirus sloot het bedrijf zijn winkels enige ...']"
31,"['Universiteit onderzoekt of Apple Watch corona kan detecteren']['De Amerikaanse Stanford-universiteit onderzoekt of draagbare gadgets, zoals de Apple Watch, het coronavirus bij gebruikers kunnen detecteren.']"
32,['Corona complicerende factor bij geldinzameling voor Donatusk...']['De Sint Donatuskapel in het Weerter buurtschap Hushoven staat in de steigers. Maar de kosten van de restauratie van dit Rijksmonument zijn nog niet gedekt....']
33,"['Weesper ouderen dubbel opgesloten door corona: ""Zelfs naar buiten kijken kan niet""']['WEESP - Naar buiten gaan zit er door het coronavirus al een tijdje niet meer in, maar bewoners van het Weesper verzorgingshuis Oversingel voelen zich al ...']"
34,['Na 80 jaar abrupt afscheid voor voetbalclub Zuid-Eschmarke door corona']['ENSCHEDE - Voetbalclub Zuid-Eschmarke is per 30 juni definitief verleden tijd. Maar wat een feestelijk einde had moeten worden met een afscheidsfeest en ...']
35,"['\'Corona versnelt ontwikkelingen in winkelstraat: online wordt echt onmisbaar\'']['Voor de retailsector is het hebben van een webshop sneller onmisbaar geworden door de coronacrisis, stelt het onderzoeksbureau van Rabobank donderdag.']"
36,['Fujitsu stelt patenten beschikbaar voor aanpak corona']['Het Japanse technologieconcern Fujitsu heeft de Open Covid Pledge ondertekend. Het initiatief geeft vrije toegang tot de intellectuele eigendomsrechten van ...']
37,['De met corona besmette asielzoekers uit Sneek aangekomen in Zoutkamp']['De met corona besmette asielzoekers uit Sneek en hun gezinsleden zijn dinsdagavond aangekomen in de kazerne in Zoutkamp. Daar gaan zij de komende ...']
38,"['Sonse politiek vreest voor extra kosten door corona']['SON EN BREUGEL - Son stemt nog niet in met een bijdrage voor gemeenschappelijke regelingen, vanwege de kosten van de coronacrisis én het eigen tekort ...']"
39,"['Het gezicht van corona']['Lege pleinen en schappen, dokters in beschermende kleding. Maar wat is écht het gezicht van corona?']"
40,"['Inwoner Bronckhorst en Wijchen gestorven door corona, voor vijfde dag op rij hoogstens twee sterfgevallen in regio']['NIJMEGEN - Voor de vijfde achtereenvolgende dag zijn er niet meer dan twee meldingen gemaakt van mensen uit de regio die zijn overleden aan het ...']"
41,"['Na corona komt de stille doder legionella: \'De angst voor besmetting is reëel\'']['De legionellabacterie nestelt zich in stilstaand water tussen 20 en 50 graden. Nu sporthallen en hotels hun installaties weer opstarten, rijzen er ...']"
42,['Advocaten: \'Corona als excuus gebruikt voor weigeren omgangsregeling\'']['In de huidige periode wordt het coronavirus door gescheiden ouders meer dan eens aangegrepen als reden om afspraken met hun ex-partner niet na te komen.']
43,"['\'Wij zijn nu drie verdrietige kinderen, met onze ouders in ons hart verankerd']['In deze serie laten we nabestaanden aan het woord over hun geliefden die zijn overleden door corona. Deze keer een eerbetoon aan Ali (90) en Piet (92) ...']"
44,"['CORONA | De belangrijkste cijfers op een rij']['Het coronavirus grijpt al wekenlang om zich heen, ook in onze provincie. Het RIVM komt daarover dagelijks met nieuwe cijfers.']"
45,"['4,4 procent van de Fransen besmet geraakt met corona']['Het nieuwe coronavirus heeft in Frankrijk pas 4,4 procent van de bevolking besmet. Dit is volgens het gerenommeerde Pasteur Instituut in Parijs door eigen ...']"
46,"['Corona nu officieel in alle 54 Afrikaanse landen vastgesteld']['Het kleine koninkrijk Lesotho genoot de eer om als enige land in Afrika geen enkele coronabesmetting te hebben, maar aan die positie is gisteren een einde ...']"
47,['Corona lijkt varkensmarkt niet verder te verstoren']['In Duitsland wordt het personeel van slachterijen massaal getest op corona. Nieuwe besmettingshaarden zijn tot dusver niet gevonden. Bij deze tussenstand ...']
48,"['Design tijdens corona Kruidvat was het eerste merk dat inspeelde op de crisissituatie']['MarketingTribune in gesprek met Esther te Pas, managing director DDB Unlimited, over de gevolgen van de coronacrisis voor haar bureau. Hoe gaat het?']"
49,"['We bestellen meer online: \'Omzetten webwinkels geëxplodeerd door corona-uitbraak\'']['\'De een zijn dood is de ander zijn brood\', is het gezegde. En dat brood wordt deze dagen verdiend door de webwinkels in Nederland. Hoewel webwinkels ...']"
50,['Tienduizenden kinderen niet naar school uit angst voor corona']['Op 90 procent van de basisscholen zijn sinds de heropening leerlingen thuisgebleven. Dat blijkt uit een peiling van de Algemene Vereniging Schoolleiders ...']
51,"['Prinses Corona']['Lang, lang geleden, in een land hier ver vandaan, woonden eens een koning en een koningin. De koning was een heerszuchtig mens die niet keek op een ...']"
52,['Duitsers met corona besmetten minder andere mensen']['Duitsers met het coronavirus besmetten volgens hun overheid gemiddeld minder andere mensen. Het zogeheten reproductiegetal daalde in een etmaal van ...']
53,['Idee: een herdenkingsbos voor overledenen corona in Meierijstad']['VEGHEL - Een bos of park om de mensen uit Meierijstad te herdenken die gestorven zijn aan corona. Karin van der Velde verloor haar vader aan corona en zou ...']
54,['Wetenschappers: ook katten kunnen met corona besmet raken en het virus doorgeven aan soortgenoten']['Ook katten kunnen een coronabesmetting oplopen en het virus doorgeven aan een soortgenoot. Dat blijkt uit een studie van wetenschappers van de ...']
55,['\'Corona is goed voor export van onze fietscultuur\'']['Van Lima tot Milaan en van Los Angeles tot Parijs. Overal in de wereld is er belangstelling voor de Nederlandse fietsinfrastructuur. Want nu mensen vanwege ...']
56,['Fietsmaatjes gaat corona-proof de weg op']['Het team van Fietsmaatjes heeft nagedacht over een oplossing om mensen toch weer in de gelegenheid te stellen om op een verantwoorde manier te kunnen ...']
57,['Nog eens 34 bewoners Parkhuis besmet met corona | Coronavirus in de Drechtsteden']['Nog eens 34 bewoners van het Parkhuis in Dordrecht zijn besmet met het coronavirus. Dat is gebleken nadat alle bewoners van de hoofdlocatie zijn getest.']
58,"['Vrees voor meer mentale ziekten na corona']['Op plaatsen die een geschiedenis van epidemieën hebben, zoals Afrika, komen psychologische problemen die doorgaans het gevolg zijn van ziekte-uitbraken, ...']"
59,"['Hoe corona kan zorgen voor vrede, maar conflicten net zo goed kan verergeren']['Secretaris-generaal van de VN Antonio Guterres riep op tot een wereldwijd staakt het vuren, zodat de internationale gemeenschap zich kan concentrer...']"
60,"['Politie: Maffia breidt invloed uit door corona, zelfs in Nederland']['videoDe Italiaanse maffia bloeit op dankzij de coronacrisis. Zelfs in ons land dreigt de beruchte misdaadgroepering zijn macht uit te breiden. Daarvoor ...']"
61,['Trouw x Pakhuis de Zwijger Corona: kantelpunt voor het klimaat? (LIVECAST)']['Het coronavirus legt bijna alles stil. Wat betekent dit voor het klimaat? De coronacrisis zorgt nu voor de grootste afname in CO2-uitstoot ooit. Maar hoe zit dat als ...']
62,"['Op jacht naar een medicijn tegen corona']['In Amerika is er een medicijn geregistreerd tegen covid-19, oftewel coronaziekte. Acteur Tom Hanks geeft zijn bloed voor corona. Gaat dat ons helpen?']"
63,['Corona heeft er ingehakt bij Sint Anna: \'Bewoners wisten niet eens hoe het met hun buurman ging\'']['InterviewBOXMEER - Ze had de beslissing al genomen. Na tien jaar bestuurder van dit verpleeghuis was het beter als Enny Hoenselaar iets ander ging doen.']
64,['Update: zo staat het met de cijfers rondom corona in Delft - indebuurt Delft']['Veel van ons werken inmiddels ruim twee maanden thuis en het coronavirus is helaas nog lang niet vertrokken uit Nederland. Toch lijkt het voorzichtig de goede ...']
65,['Corona heeft nu ook haar eigen flatterende winstbegrip: ebitdac']['Het winstbegrip ebitdac begon als een online grapje. Maar inmiddels zijn er toch bedrijven die de winst willen rapporteren die ze dachten te gaan maken als er ...']
66,"['Aantal verkeersdoden niet gedaald tijdens corona-lockdown| ANWB']['Hoewel het aantal auto\'s op de weg is gehalveerd, is het aantal verkeersdoden tijdens de corona-lockdown nauwelijks gedaald, meldt het AD op basis van ...']"
67,['Brussel wil corona-maatregelen wegtransport geleidelijk afschalen']['De Europese Commissie wil de huidige maatregelen voor het internationaal (goederen)vervoer geleidelijk afschalen. De Commissie benadrukt dat het vrach...']
68,"['Gemeente Barneveld versoepelt corona maatregelen']['BARNEVELD - De Nederlandse aanpak van corona heeft goed gewerkt om de gevolgen van het virus onder controle te krijgen. Het risico is zeker nog niet weg, ...']"
69,"['Kabinet toont realisme door boete op \'corona-ontslag\' te schrappen']['Hoe langer de coronacrisis zich voortsleept, hoe hoger de rekening en hoe feller de discussies over wie waarvoor opdraait, schrijft Marijn Jongsma.']"
70,['Bij stadion ADO verrijst opvang voor daklozen met corona']['Bij het stadion van ADO Den Haag wordt donderdag begonnen met de bouw van een \'coronadorp\'. Op een gebied van 600 vierkante meter moet een tijdelijke ...']
71,"['LIVEBLOG | Anonieme patiënt zegt het met bloemen en 4 Gelderlanders aan corona overleden']['Dit is ons liveblog over het coronavirus. Hier melden we alle ontwikkelingen rond het virus, in Gelderland en wat verder belangrijk is om te weten voor jou.']"
72,"['Corona | Aantal vacatures kwart gedaald']['Sinds het uitbreken van de coronacrisis half maart is het aantal vacatures op werk.nl met een kwart afgenomen. In de ict-, bouw- en onderwijsberoepen is er ...']"
73,['Corona | Belastingontwijkers niet uitgezonderd van NOW']['Bedrijven met vestigingen in belastingparadijzen kunnen ook in het nieuwe steunpakket aanspraak maken op belastinggeld. Het is waarschijnlijk te ingewikkeld ...']
74,"['Epidemioloog: \'Kinderen vrijwel nooit verspreider corona\' | Binnenland']['Basisscholen kunnen per 1 juni volledig open, in plaats van op halve kracht scholieren lesgeven. Dat is de overtuiging van Patricia Bruijning, ...']"
75,"['Corona-protocol gestuurd naar ondernemers en naar ministeries']['Verschillende brancheorganisaties (waaronder BOVAG en RAI Vereniging), opleiders, vakbonden en specialisten hebben de handen ineengeslagen om ...']"
76,['Corona dwingt Italië tot legaliseren illegalen | Buitenland | Telegraaf.nl']['Circa een half miljoen illegale buitenlandse werknemers in Italië kunnen voor een half jaar een verblijfsvergunning krijgen. De aanvraag kan zowel door de ...']
77,"['Startend bedrijfje van Eindhovenaren troeft iedereen af: miljoenen corona-teststaafjes rollen van de band']['ROSSUM - Nét bezig, krijgen drie jonge ondernemers een megaopdracht van DSM: 2,8 miljoen corona-teststaafjes graag! Zodat Nederland de komende ...']"
78,['LIVEBLOG CORONA 14 MEI']['In dit liveblog houdt Binnenlands Bestuur naast de reguliere berichtgeving een chronologisch overzicht bij van het laatste nieuws over het …']
79,"['Opnieuw 1 extra besmetting met corona in Vlaardingen']['VLAARDINGEN – 245 Vlaardingers zijn positief getest op het coronavirus, 41 van hen liggen of lagen in het ziekenhuis. 25 Vlaardingers zijn aan het virus ...']"
80,['Het Vervangingsfonds beëindigt twee tijdelijke maatregelen in verband met corona']['Medio maart heeft het bestuur van het Vervangingsfonds enkele tijdelijke maatregelen getroffen om de schoolbesturen in het primair onderwijs tegemoet te ...']
81,"['Schrijver Michel Houellebecq: \'Na de corona wordt het alleen wat erger\'']['Hoe te schrijven over een pandemie die \'banaal, oersaai en niet eens seksueel overdraagbaar\' is? De Franse schrijver Michel Houellebecq doet een po...']"
82,"['Na heftige complicaties corona: Nick Cordero ontwaakt uit coma']['Er is een lichtpuntje te zien in de zware strijd van Nick Cordero tegen het coronavirus. Na diverse complicaties die optraden door besmetting met Covid-19, werd ...']"
83,['AvondGasten: corona in Limburg - grensgemeenten en smetvrees']['In deze uitzending om 18:00 (met herhalingen om 19:00 en 21:00) gaat het over grensgemeenten en smetvrees.']
84,['Onderzoek: huiskat kan andere katten besmetten met corona']['Wereldwijd zijn er gevallen bekend van huiskatten die ziek worden van het coronavirus. Vaak zijn ze besmet omdat het baasje ook ziek is. Maar uit een ...']
85,['Zo helpt HR bij Sanquin haar medewerkers de corona-crisis door']['De corona-crisis heeft de druk op de werknemers van Sanquin enorm vergroot. Hoe zorg je vanuit HR dat je medewerkers en management optimaal begeleidt ...']
86,"['Corona-overbruggingskrediet van de BOM helpt Mentech door het validatietraject']['Mentech Innovation ontwikkelt de HUME, een systeem voor het meten van real-time stress en emoties bij kwetsbare mensen, bijvoorbeeld in zorginstellingen.']"
87,['Onderzoek stervenszorg bij corona']['Het Rijksinstituut voor Volksgezondheid en Milieu (RIVM) heeft 52 nieuwe meldingen binnengekregen over overleden coronapatiënten. In totaal staat het ...']
88,['Snijphalaenopsiskweker Van Gils hard getroffen door corona']['Bart van Gils van snijphalaenopsiskwekerij Pulcher in Dongen wordt ongenadig hard getroffen door de coronacrisis. Van de ene op de andere dag kelderde zijn ...']
89,['Corona maakt van elke medewerker een appbouwer']['Nieuwe technologie als softwarerobots en low code bieden een uitweg aan organisaties die door de coronacrisis hun werk plotseling anders moeten ...']
90,"['Syntrus: lager rendement op vastgoed door corona']['Syntrus Achmea Real Estate &amp; Finance heeft vorig jaar ruim 2.000 woningen namens zijn opdrachtgevers verworven, voor het overgrote deel in het middens...']"
91,['Weer een inwoner Ldam-Vbg besmet met Corona-virus']['De afgelopen 24 uur is wederom 1 inwoner van Leidschendam-Voorburg geregistreerd waarbij is aangetoond dat bij deze persoon het Corona-virus is ...']
92,['SIRIS-Corona-Journaal - Vlag hijsen - SIRIS.nl']['Medewerkers in de zorgsector worden ieder jaar op 12 mei in het zonnetje gezet. Dit jaar waren er op de Dag van de Zorg tal van activiteiten in het land om ...']
93,"['Henk is klaar met corona en gaat daarom bizarre uitdaging aan']['Henk Harenberg uit Eibergen loopt donderdag helemaal in z\'n eentje een marathon, omdat hij naar eigen zeggen het woord corona niet meer kan horen.']"
94,"['Corona: zeevarende raakt fysiek en mentaal uitgeput']['De coronacrisis begint haar tol te eisen aan boord van zeeschepen. \'Business as usual\', gecombineerd met de stress vanwege de beperkingen die de ...']"
95,"['Nieuws - Nog weinig corona-huurachterstand bij corporaties']['Het aantal huishoudens dat door de coronacrisis de huur van een sociale woning niet meer kan betalen, lijkt tot nog toe mee te vallen in Flevoland. Dit blijkt uit ...']"
96,"['Ekoplaza Utrecht sluit: \'Corona bracht het in een versnelling\'']['UTRECHT - De Ekoplaza op de Utrechtse Zadelstraat gaat sluiten. Volgens bedrijfsleider Jitse Rijkeboer ging het al langere tijd niet goed, maar heeft het ...']"
97,['Rijkswaterstaat haalt werkzaamheden A16 naar voren vanwege corona']['Rijkswaterstaat en aannemer van Gelder voeren de asfaltwerkzaamheden aan de A16 tussen Zwijndrecht en Dordrecht eerder uit vanwege corona.']
98,"['Mobiliteitsbranche legt corona-protocol voor aan Den Haag']['(Foto: Shutterstock, bewerking Automotive) Negentien organisaties uit de mobiliteitssector hebben vandaag een gezamenlijk corona-protocol naar Den Haag ...']"
99,"['Evacueren in tijden van corona: eerste tyfoon van het seizoen plaatst Filipijnse overheid voor dilemma']['Op de Filipijnen, in Zuidoost-Azië, zijn tienduizenden mensen geëvacueerd wegens de komst van een krachtige tyfoon, de eerste van het seizoen. De tyfoon ...']"
