,0
38,"['Arizona GOP chair encourages anti-stay-at-home protesters to dress like health care workers', 'Arizona GOP chair says lockdown protestors should disguise themselves as health care workers', 'Why aren\'t Arizona\'s top Republicans slamming Kelli Ward for slamming health care workers?', 'Arizona GOP chair suggests anti-lockdown protesters dress like health care workers', 'Arizona GOP chief tells stay-at-home opponents to pose as doctors and nurses']"
39,"['3 children in the U.S. with coronavirus treated for rare inflammatory condition', 'Rare inflammatory syndrome seen in US child with Covid-19', 'Kawasaki disease: Warning over reporting of rare syndrome affecting children that may be linked to coronavirus', 'More cases of rare syndrome in children reported globally', 'What is Kawasaki disease? The rare child syndrome might have link to Covid-19']"
40,"['NYC to begin coronavirus antibody testing for health-care workers and first responders, mayor says', 'New York City community leaders call out mayor after he condemned a large gathering and singled out Jewish residents', 'Military to help NYC healthcare workers deal with coronavirus \'combat stress\'', 'De Blasio Breaks Up Rabbi’s Funeral and Lashes Out Over Virus Distancing', 'Bill de Blasio\'s hypocritical targeting of Jewish community in New York City will have real costs']"
41,"['Pence Comments On Not Wearing Protective Masks : Coronavirus Live Updates', 'Pence comes under fire for going maskless at Mayo Clinic', 'Vice President Mike Pence tours Mayo Clinic without coronavirus mask even though he was told to wear one', 'EDITORIAL | Pence should have worn a mask during visit, and Mayo should have insisted', 'Pence is unmasked as a lousy role model']"
42,"['Dr. Anthony Fauci warns US could \'be in for a bad fall\' if coronavirus treatments don\'t work', 'Dr. Anthony Fauci says some leagues might have to skip season due to coronavirus pandemic', 'US could be in for \'a bad fall and a bad winter\' if it\'s unprepared for a second wave of coronavirus, Fauci warns', 'Trump again says virus is ""going to go away,"" contradicting his health experts']"
43,"['Maryland has received \'hundreds of calls\' about the effectiveness of ingesting disinfectants to treat coronavirus, governor says', 'Both Sides-ing Bleach Injection', 'Trump still seems to not understand how bad the coronavirus crisis is', 'Tim Graham: Trump\'s coronavirus briefings — liberal media’s unbelievable endgame', 'Numerical Nitpicking of the Coronavirus Briefings']"
44,"['Health care workers struggle with stress of battling pandemic', 'Health workers face new stress during COVID-19 pandemic']"
45,"['Trump Signs Executive Order to Prevent Meat Shortage', 'Meat plant workers to Trump: Employees aren\'t going to show up', 'Trump\'s meat supply fix is a recipe for coronavirus disaster', 'Briggs: Our meat problem is worse than the toilet paper shortage']"
46,"['Schumer to introduce legislation preventing Trump from signing stimulus checks', 'Sen. Schumer Plans To Introduce \'No PR Act\' To Keep Trump From History', 'Stefanie Condie: Trump\'s name is all over this catastrophe', 'These lawyers say Trump’s name on stimulus checks might be a crime']"
47,"['University of Iowa researchers warn \'a second wave of infections is likely\' if COVID-19 prevention efforts are lifted', 'Reynolds defends lifting COVID-19 restrictions', 'States tell workers they\'ll lose unemployment benefits if they refuse to return to jobs | TheHill', 'Sorry Kim Reynolds, we aren\'t all in this together', 'Iowa religious leaders opt out of Reynolds\' eased COVID-19 restrictions']"
48,"['Coronavirus: 11 health and care workers dead', 'Coronavirus face masks: where you can buy face masks - and how to make your own as Scotland recommends coverings', 'Boris Johnson, happily recovered from Covid-19, should follow Nicola Sturgeon\'s lead on next steps – Angus Robertson', 'Coronavirus: Scottish government suggests covering face in shops']"
49,"['Cramer: Promising data from coronavirus drug trial \'beginning of the end of the true nightmare\'', 'Stock Market Today With Jim Cramer: Don\'t Buy Gilead Stock', 'Jim Cramer: The Beginning of the End of Covid-19\'s Reign of Terror', 'Jim Cramer: Don\'t Buy Gilead on Remdesivir News']"
50,"['Coronavirus in Illinois updates: Here’s what’s happening this weekend', 'Coronavirus in Illinois updates: Here’s what’s happening Tuesday']"
51,"['COVID-19 Changes Commuting Rules For Uganda\'s Health Workers : Goats and Soda', 'Uganda president criticises MPs for coronavirus payment', 'Covid-19: Uganda plans phased lifting of countrywide lockdown', 'Uganda moves to curb virus spread by truck drivers']"
52,"['Coronavirus: Outcry after Trump suggests injecting disinfectant as treatment', 'Public Trust in Trump on Coronavirus Craters in New Poll; 98% of Americans Reject Injecting Disinfectant Into Covid-19 Patients', 'US considering coronavirus testing on some international flights']"
53,"['CDC Adds 6 Symptoms To Its COVID-19 List : Coronavirus Live Updates', 'CDC adds to list of possible COVID-19 symptoms', 'COVID-19 symptoms list includes neurological, skin, and GI issues - Business Insider', 'The Growing COVID-19 Symptom List']"
54,"['Blue Angels, Thunderbirds fly over NYC, Philadelphia, parts of NJ to honor health care workers | TheHill', 'NYC ignores social distancing for Blue Angels, Thunderbirds flyover', 'Healthcare workers don’t need Blue Angels. They need green money. | Solomon Jones']"
55,"['Prosecutors oppose Martin Shkreli\'s coronavirus early prison release bid, call him \'delusional,\' greedy', '‘Delusional’: ‘Pharma Bro’ Martin Shkreli trying to get out of jail so he can find a coronavirus cure – Feds say no', '\'Delusional\': Feds slam Martin Shkreli\'s attempt to leave prison to find COVID-19 cure', 'Feds pan ’Pharma Bro’ Shkreli’s bid for release to bid to cure coronavirus']"
56,"['Two Georgia Men Drink Liquid Cleaning Products In Misguided Attempt to Ward Off Coronavirus', 'Kansas man drank cleaning product after Trump suggested injecting disinfectant to fight coronavirus', 'Two men in Georgia drank disinfectants in efforts to prevent COVID-19, officials say | TheHill', 'Report: 2 Georgia men recovering from consuming disinfectants to protect against coronavirus']"
57,"['U.S. economy shrank 4.8% in the 1st quarter amid state shutdowns, millions of layoffs', 'US economy shrank by 4.8 percent in first quarter, as coronavirus ends record-long expansion', 'US G.D.P. Declined in First Quarter, With Worse Economy to Come', 'Breaking: US GDP contracts 4.8% in first quarter']"
58,"['Newsom: Reopening California businesses coming soon', 'California governor outlines state\'s phased reopening plan', 'Disneyland and other California theme parks can’t reopen for months under state’s plan', 'Gov. Newsom, don’t give legal immunity to nursing homes over coronavirus', 'Former GOP chair blasts Newsom\'s broad stay-at-home order: California too big for \'one man to try to control\'']"
59,"['Cristina Cuomo says she treated her coronavirus with Clorox baths, vitamin drips: Experts react', 'Trump Isn’t The First To Dangerously Suggest Disinfectants Are A “Cure”']"
60,"['‘We’re Literally Killing Elders Now’', 'Coronavirus hits nursing homes, elder care centers hard, linked to more than 40 percent of virus deaths in ...', 'Opinion: America is failing its seniors', 'Nursing Homes Were a Coronavirus Disaster Waiting to Happen']"
61,"['Coronavirus daily news updates, April 29: What to know today about COVID-19 in the Seattle area, Washington state and the nation', 'Washington State Parks and Public Lands Reopening for Family Recreation', 'Inslee could extend Washington\'s stay-home order past May 4', 'Stay the course, Washington', 'Reopening Washington hiking, fishing and golf signals greater trust. Let’s not blow it']"
62,"['American idols: New action figures, toys immortalize heroes of the coronavirus pandemic', 'Mattel is honoring frontline workers with special edition toys', 'Mattel\'s new action figures honor \'everyday heroes\' on the coronavirus front lines', 'Mattel Unveils Line of Collectible Toys Honoring Heroes Fighting Coronavirus Pandemic']"
63,"['Live updates: Trump to hold virtual town hall at Lincoln Memorial on Sunday; signs of ‘quarantine fatigue’ grow', 'Pompeo Says China Responsible for Outbreak, Must Detail Origin', 'US believes many Chinese labs doing contagious pathogen work under unknown security - Pompeo', 'Senators demand answers from Pompeo on Wuhan lab cables']"
64,"['What Antibody Studies Can Tell You — and More Importantly, What They Can’t', 'Here is what antibody studies can — and can’t — tell you', 'What Antibody Studies Can Tell You — and More Importantly, What They Can\'t']"
65,"['Cuomo Calls Subway Cars Filled With Homeless People ‘Disgusting’', 'Coronavirus in New York: Subway worker demands hazard pay after sharing video showing homeless filling trai...', 'Disturbing video shows extent of NYC\'s subway homeless crisis', 'City Hall must not let the subways turn into a homeless shelter']"
66,"['The return of erratic Elon Musk: During coronavirus, Tesla CEO spreads misinformation and over-promises on ventilators', 'Elon Musk Tweets \'FREE AMERICA NOW\' As His Coronavirus Predictions Prove Very Wrong', 'Tesla’s Elon Musk inches closer to his big payday', 'Tesla CEO\'s Big Payday - Coming Soon', 'Tesla board members must now rely on Elon Musk to pay legal expenses']"
67,"['CDC recommends social distancing for pets after some test positive for coronavirus | TheHill', 'First U.S. Dog Tests Positive for Coronavirus', 'CDC extends coronavirus social-distancing guidelines to pets', 'Pets added to CDC’s coronavirus social distancing recommendations', 'CDC Expands on Social Distancing Guidelines to Include Pets After Some Tested Positive for Coronavirus']"
68,"['Coronavirus update: U.S. deaths to COVID-19 exceed Vietnam War toll, and Pence slammed for not wearing face mask', 'Coronavirus Has Now Killed More Americans Than Vietnam War', 'Why Vietnam won and US lost their Covid-19 wars', 'Coronavirus disease has killed more Americans than Vietnam War', 'Trump still thinks he should win the election despite more Americans dying from coronavirus than the Vietnam War']"
69,"['Coronavirus funding: What we know about Congress’s next coronavirus package', 'GOP faces pressure to get tougher with Trump | TheHill', 'Could The Coronavirus And Economic Crash Make Republicans Abandon Trump?', 'The Coming GOP Spending Split', 'The Coronavirus Leaves the State of the States Dire']"
