,0
10,['Corona: vijf nieuwe doden en zestien ziekenhuisopnames in Limburg']['Het aantal Limburgse ziekenhuisopnames en overlijdens in relatie tot het coronavirus is woensdag opnieuw slechts zeer matig gegroeid. De beide GGD\'en ...']
11,"['Annuleren vanwege corona soms toch gedekt l']['Vraag je nu een annuleringsverzekering aan, dan is annuleren vanwege corona niet meer gedekt. Had je al een annuleringsverzekering, dan geldt inmiddels ...']"
12,['Universitair docent Femke Nijboer uit Enschede: \'Corona leert dat ons leven niet maakbaar is\'']['ENSCHEDE - Hoe zal ons leven er na corona uitzien? In een reeks verhalen verkennen we wat precies dat nieuwe normaal wordt. Welke veranderingen zal ...']
13,"['Corona in Friesland - 29 april | Hotel en kantoortuin met aanpassingen weer open, kapper blijft voorlopig dicht']['Langzaam maar zeker heropent de economie na een wekenlange lockdown. Hotels en kantoren nemen maatregelen om de deuren weer open te kunnen doen.']"
14,['\'Corona-drive-thru\' test nu ook doorverwezen patiënten']['De corona-drive-thru voor zorgmedewerkers kenden we al. In het mobiele lab van Defensie worden nu ook patiënten getest die door de huisarts zijn ...']
15,"['Premier Australië: \'Corona-onderzoek is niet gericht tegen China\'']['De vraag om een onafhankelijk onderzoek naar de oorsprong van het nieuwe coronavirus is niet gericht tegen een land, zegt de Australische premier Scott ...']"
16,['Els vangt dieren op van mensen die door corona zijn overleden: \'We zitten propvol\'']['Van de keuken tot de slaapkamer en de hal: overal in en om Els\' huis vind je honden en katten. Ze runt een opvang voor huisdieren waarvan het baasje is ...']
17,"['Corona: woensdag crisisberaad, jeugdvoetbal traint weer']['Woensdagmiddag praten de meest bij de coronacrisis betrokken ministers opnieuw over de stand van zaken. De bijeenkomst van de Ministeriële Commissie ...']"
18,['Twee nieuwe sterfgevallen vanwege gevolgen corona in Haarlemmermeer']['[HAARLEMMERMEER] Er zijn sinds de uitbraak van de coronacrisis negentien mensen overleden in Haarlemmermeer aan corona (Covid-19). Sinds onze ...']
19,['Misschien wel \'ontstekingen rond het hart\' door corona bij Franse kinderen']['\'In het Verenigd Koninkrijk zouden kinderen zelfs zijn overleden aan de gevolgen ervan\'']
20,"['\'Wat begon als een droomreis op een cruiseschip, eindigde in een reis zonder afscheid\'']['In deze serie laten we nabestaanden aan het woord over hun geliefden die zijn overleden door corona. Deze keer een eerbetoon aan Ton Hoefsmid (73) uit ...']"
21,"['In Transvaal zijn de inkomens lager, en de kans om met corona op de ic te komen hoger']['Inwoners van de Haagse wijk Transvaal hebben, als ze corona krijgen, grotere kans op complicaties dan die van het nabijgelegen Wassenaar. \'Veel van...']"
22,['Aartsbisschop Syrisch-orthodoxe christenen: \'Corona is ook een geschenk\'']['HENGELO - Aartsbischop Polycarpus Augin Aydin van de Syrisch-orthodoxe gemeenschap in Nederland vraagt zijn volgelingen om na te denken over de ...']
23,['\'Is het reinigen van winkelkarretjes schijnveiligheid?\' Vragen en antwoorden uit het corona-spreekuur']['In het corona-spreekuur op NPO Radio 1 worden al jouw vragen rondom het virus beantwoord. Bij Stax&amp;Toine worden de kwesties vandaag besproken door ...']
24,"['Mandy (34) lag op de ic met corona en wil meer positieve verhalen: \'Je leest alleen negativiteit\'']['Als moeder van twee jonge kinderen belandde Mandy Sleddens (34) uit Eindhoven op de intensive care vanwege het coronavirus. Nu is ze gelukkig weer thuis, ...']"
25,['3 vragen en antwoorden over de impact van corona op liquiditeit en (dis)continuïteit']['Hoe beperk ik de financiële schade als mijn klant het financieel niet gaat redden? Bij welke ondernemingen moet je discontinuïteit als standaard hanteren?']
26,"['Chinees houdt na corona toch hand op de knip']['China herstelt, maar zijn consumenten twijfelen na maanden in lockdown vaak over aankopen. Ook de export van de tweede economie ondergaat komende ...']"
27,"['Grieken weren corona, wat is hun geheim?']['Ook Griekenland gaat de strenge coronabeperkingen versoepelen, kondigde premier Mitsotakis aan. Het land kent weinig besmettingen en is overladen met lof ...']"
28,"['Aon zet mes in de salarissen vanwege corona']['Het is uitzonderlijk dat een bedrijf van deze omvang het mes zet in de lonen. Het bedrijf heeft twee opties, schrijft Aon-topman Greg Case in een open brief aan ...']"
29,"['Volkswagen: Winstgevendheid ondanks corona niet in geding']['Volkswagen rekent dit jaar op winst, ondanks dat de uitbraak van het het coronavirus de cijfers over het eerste kwartaal flink heeft gedrukt. Dat maakt het bedrijf ...']"
30,"['Bevolking groeide dit kwartaal minder hard, mede door corona']['Er kwamen in het eerste kwartaal van dit jaar minder mensen bij dan in dezelfde periode vorig jaar. Dat komt mede door het coronavirus. Niet alleen stierven er ...']"
31,"['Het anti-corona kantoor: \'Ben je te warm, dan vragen we je om naar huis te gaan\'']['Hoe ziet onze kantoortuin eruit als we straks weer beginnen? Bij de eerste aangepaste kantoren wordt de 1,5 metereconomie al zichtbaar: pijlen op de vloer, ...']"
32,"['Corona heeft flinke impact op vacaturemarkt']['De impact van het coronavirus is duidelijk zichtbaar op de internationale vacaturemarkten. Dat zegt Textkernel, het bedrijf achter arbeidsmarktanalysetool ...']"
33,"['Spanje ziet dagelijks dodental corona weer iets oplopen']['In Spanje zijn de afgelopen 24 uur 325 mensen overleden aan het nieuwe coronavirus, meldt het ministerie van Volksgezondheid woensdag. Dat is een lichte ...']"
34,"['29 april 2020 Corona | NOW is niet alleen voor omzetdaling door coronacrisis']['De NOW-regeling is niet alleen van toepassing op omzetverlies door de coronacrisis, maar geldt ook voor andere situaties waarin sprake is van een ...']"
35,"['Jarig muziekcafé De Cactus gaat vanwege corona online optredens uitzenden']['Muziekliefhebber als hij is, heeft uitbater Erwin Kwakman van café De Cactus er haast een sport van gemaakt om zoveel mogelijk livemuziek in huis te halen.']"
36,"['Mila verloor eerst haar moeder, nu ligt haar vader op de ic met corona']['De coronacrisis heeft ook een grote impact op Mila Thomas (28) uit Amsterdam. Terwijl ze net haar moeder verloren is, vecht haar vader op de intensive care ...']"
37,['Verlost corona ons van de files of wordt het net erger?']['Vanaf maandag gaan we opnieuw met een pak meer mensen aan het werk. Wellicht wordt het dus weer drukker op de weg en op het openbaar vervoer.']
38,['Corona in Duitsland - 29 april: Duitsland verlengt reiswaarschuwing']['Duitsland verlengt de reiswaarschuwing tot en met midden juni De deelstaatministers van Onderwijs willen dat leerlingen in Duitsland voor de zomervakantie ...']
39,"['Waarschuwing rond kinderen op intensieve met corona-achtige aandoening: “Zeldzaam, maar blijf alert”']['Zondag waarschuwde de Britse nationale gezondheidsdienst voor de zeldzame Kawasaki-ziekte, een ontstekingssyndroom waardoor de voorbije drie weken ...']"
40,['Corona | Nevencodes en de TOGS-regeling: hoe zit het precies?']['Vanaf 29 april kunnen ondernemers ook aanspraak maken op de TOGS-regeling met één van hun geregistreerde nevenactiviteiten. Tot nu toe kon dit alleen op ...']
41,['Pointer telde 251 nepnieuwsberichten over corona op Twitter']['Sinds de uitbraak van het nieuwe coronavirus in Nederland zijn 251 onbetrouwbare nieuwsberichten over COVID-19 via Twitter verspreid.']
42,['Alphense Annerieke had corona: “Het is niet zomaar een griepje”']['Annerieke Smit (31) uit Alphen was besmet met het coronavirus. Met ons deelt zij haar verhaal. “Het is niet zomaar een griepje. Ik ben inmiddels al zes weken ...']
43,['Nieuws - Pieperfestival afgelast vanwege corona']['Het Pieperfestival in Emmeloord gaat dit jaar niet door. Organisatie StEP laat weten dat het festival vanwege de coronamaatregelen is afgelast.']
44,['LIVEBLOG CORONA 29 APRIL']['In dit liveblog houdt Binnenlands Bestuur naast de reguliere berichtgeving een chronologisch overzicht bij van het laatste nieuws over het …']
45,"['Bang voor corona? Enternaar maakt deurgreep die opent zonder handcontact']['videoENTER - Een deur openen zonder er met je handen aan te zitten: daar is vast vraag naar, dacht Sebastiaan Moes. De eerste L-Bow-deurgrepen zijn ...']"
46,"['1Lunch: Inwoners Herkenbosch bang voor besmetting corona']['Bewoners die moesten evacueren tijdens de brand in natuurgebied De Meinweg maken zich zorgen over mogelijke coronabesmettingen, Maastrichtse Bijenkorf ...']"
47,['Data &amp; insights Jongeren actief op zoek naar andere content dan over corona Vice Media Group']['Jongeren in EMEA gaan actief op zoek naar online *content* die niets met het coronavirus te maken heeft. Dat geldt voor het merendeel van de respondenten (60 ...']
48,"['Lelystadse in Frankrijk: veel corona bij ons in de Elzas']['""We hebben hier in de omgeving enorme aantallen coronazieken. Waarschijnlijk komt dat onder meer door een grote bijeenkomst van een evangelische ...']"
49,"['Hein Vrolijk: Van Corona naar Green']['Nood breekt wet, laat ook de coronacrisis weer zien. Monetaire financiering van overheidsuitgaven is niet langer taboe. Nu moeten we doorpakken, door ...']"
50,"['Roy (75) van Siegfried besmet met corona']['Roy Horn, bekend van het dompteursduo Siegfried &amp; Roy, is besmet met het coronavirus. De manager van de twee laat aan zender ABC weten dat de 75-jarige ...']"
51,"['Ridderkerks paar nam afscheid, maar genas toch van corona']['Ze waren zó ziek dat ze afscheid van elkaar en van hun zes kinderen namen. Toch genazen Cor (73) en zijn vrouw Leni (71) Verhoeven uit Ridderkerk van ...']"
52,['Corona-update | Normaal gaat viral met corona-optreden en jonge sporters blij dat ze weer het veld op mogen']['VideoDe nieuwsberichten over de coronacrisis volgen elkaar in een rap tempo op. De Stentor zet dagelijks de belangrijkste gebeurtenissen op een rij. Zo ben je ...']
53,"['LIVE | Corona in de regio: Kinderen mogen weer sporten, maar clubs maken zich zorgen over EHBO']['De coronamaatregelen in ons land worden vanaf vandaag versoepeld. Zo mogen kinderen en jongeren weer buiten gaan sporten, waarbij wel met de ...']"
54,['Corona Check telt ruim 160.000 gebruikers']['Het aantal gebruikers van de Corona Check van het OLVG en Luscii ligt een kleine anderhalve maand na de lancering op ruim 160.000.']
55,"['Voorzitter Veiligheidsraad Bruls: \'Versoepeling maatregelen corona alleen in stappen\'']['Als het aan de voorzitter van het Veiligheidsberaad, burgemeester van Nijmegen Hubert Bruls, ligt, kan een versoepeling in de coronamaatregelen alleen stap ...']"
56,['Geen toename van aantal Rotterdamse verpleeghuizen met corona']['Het aantal verpleeghuizen in Rotterdam waar het coronavirus heerst is deze week gelijk gebleven. Dat blijkt uit het wekelijkse overzicht van koepelorganisatie ...']
57,['Corona: 18 procent eet gezonder']['AMSTERDAM - 18 procent van de consumenten zegt onder invloed van de coronacrisis gezonder te zijn gaan eten. Het overgrote deel van de bevolking heeft...']
58,"['Cybersecurity tijdens corona: \'Ziekenhuizen gaven we verhoogde dijkbewaking\'']['\'De lockdown was er van de ene dag op de andere\', zegt Marcel van Oirschot, \'en die maakte duidelijk in hoeverre je bent voorbereid op werken op afstand.']"
59,['\'Google en Apple-model voor corona-app geeft misbruik enorme kans\'']['Het bluetooth-gebaseerde model dat Google en Apple samen ontwikkelen voor het inperken van de Covid-19-pandemie biedt overduidelijk de meest ...']
60,['Bijna 99 jaar en nog altijd aan het werk: corona houdt oudste praktiserende dokter van Frankrijk niet tegen']['Hij is met zijn bijna 99 jaar de oudste praktiserende arts van Frankrijk en na meer dan 70 jaar dienst wil Christian Chenay nog altijd (corona)patiënten helpen in ...']
61,['Autocoureur rijdt vanwege corona nu zijn rondjes op zolder in Benschop']['PROVINCIE UTRECHT - Het is woensdagochtend en Richard Verschoor vliegt op zijn zolderkamer in Benschop met bijna 300 kilometer per uur door de ...']
62,"['Corona doet kortstondig ziekteverzuim pieken | Binnenland | Nieuws']['In maart, toen het nieuwe coronavirus uitbrak in ons land, is het kortstondige ziekteverzuim flink gestegen. Dat blijkt uit een analyse van HR-dienstenbedrijf ...']"
63,"['Het anti-corona kantoor: \'Flexwerkplekken worden weer vaste plekken\'']['Hoe ziet onze kantoortuin eruit als we straks weer beginnen? Bij de eerste aangepaste kantoren wordt de 1,5 metereconomie al zichtbaar: pijlen op de vloer, ...']"
64,['Miljardenverlies voor Ford door corona']['Autofabrikant Ford heeft in het eerste kwartaal een miljardenverlies geleden als gevolg van het coronavirus. De fabrieken van het bedrijf lagen deels stil en ...']
65,['Breek de Spits corona-editie | Mobiliteitsbeleid moet op de schop']['Het mobiliteitsbeleid van veel bedrijven moet door de coronacrisis spoedig op de schop. De anderhalve meter-samenleving vergt een andere aanpak. \'Hoe we ...']
66,['GGD opent corona-teststraat in Tilburg voor medewerkers van scholen en kinderdagverblijven']['GGD Hart voor Brabant opent in Tilburg een teststraat voor medewerkers van scholen en kinderdagverblijven. Lees hier meer.']
67,['\'Oplevering recordschepen HMM mogelijk uitgesteld vanwege corona\'']['Het is nog maar de vraag of alle twaalf gloednieuwe megacarriers die dit jaar aan HMM worden geleverd in gebruik worden genomen. Vanwege de coronacrisis ...']
68,['Amateursportclubs op zoek naar corona-coördinator(en)']['STREEK - De mededeling dat er vanaf 29 april voor de jeugd weer wat geregelder gesport kan gaan worden leek in eerste instantie dé oplossing. \'Eindelijk ...']
69,['Bokser Xavier Köhlen in tijden van corona: \'Alleen de rotklusjes blijven nu nog over\'']['Hoe kom je de dagen door als je noodgedwongen thuis zit? In de rubriek \'Sporten in tijden van corona\' laten we telkens een Limburgse sporter aan het woord....']
70,"['Cocktail van corona en corruptie maakt politiek lot van Bolsonaro onzeker']['Braziliaanse politiek: De problemen van de Braziliaanse president stapelen zich op: wordt hij afgezet, gecoupt door het leger of overleeft hij deze crisis?…']"
71,['Nog geen spoor van corona in eerste kwartaal OOCL']['Ondanks de corona-uitbraak heeft rederij OOCL in het eerste kwartaal aardige resultaten geboekt. Dat blijkt uit de kwartaalcijfers van de in Hongkong ...']
72,"['Pessimistisch door corona? Nergens voor nodig, een prachtige toekomst gloort']['Of optimisme een morele plicht is weet ik, in tegenstelling tot de filosofen Kant en Popper, niet zeker. Soms kan pessimisme ook een goed middel zi...']"
73,"['VVOJ: online trainingen voor leden en niet-leden tijdens de corona-dip']['De Vereniging van Onderzoeksjournalisten (VVOJ) gaat voor leden en niet-leden online trainingen organiseren, om ""onderzoeksjournalisten met een overschot ...']"
74,"['In vogelvlucht: afscheid nemen van medewerkers in tijden van corona - PW.']['Veel bedrijven ondervinden problemen tijdens de coronacrisis, bijvoorbeeld doordat het werk geheel of gedeeltelijk is weggevallen. Een oplossing hiervoor kan ...']"
75,"['LIVE | Corona in de regio: Sportclubs Zwolle maken zich zorgen over EHBO en verkeershufters in coronatijd vallen door de mand']['De coronamaatregelen in ons land worden vanaf vandaag versoepeld. Zo mogen kinderen en jongeren weer buiten gaan sporten, waarbij wel met de ...']"
76,['Roep om \'Corona Dream Team\' klinkt steeds luider']['Het \'Corona Dream Team\' staat onder extreme druk van de publieke opinie. Denk aan de bondscoach van het Nederlands elftal maal duizend.']
77,['AvondGasten: corona in Limburg - de sport']['In deze uitzending om 18:00 (met herhalingen om 19:00 en 21:00) hebben we het over de sport.']
78,"['LIVE | Coronasterfte Britten na Italië hoogste in Europa, OMT onderzoekt nut van mondkapjes in ov']['Het aantal meldingen van overleden personen als gevolg van het coronavirus is ten opzichte van gisteren gestegen met 145. Veel meldingen zijn ...']"
79,"['Alphabet voert omzet op; winstgroei valt tegen door corona']['De omzet bij Alphabet kwam in de eerste drie maanden van 2020 uit op $41,16 miljard tegen $36,3 miljard in dezelfde periode een jaar eerder. Vooraf werd ...']"
80,['Koopvirus wint ook in Eindhoven terrein op corona: steeds meer winkels open met nieuwe huisregels']['EINDHOVEN - Driekwart van de winkels was dicht en op straat kon je een kanon afschieten. Dat was de situatie een maand geleden in de Eindhovense ...']
81,['Fed vreest blijvende economische schade van corona']['De Amerikaanse centrale bank (Fed) herhaalt dat ze al het nodige zal doen om de Amerikaanse economie te ondersteunen.']
82,"['Amerikaanse gevangene (30) overlijdt vier weken nadat ze bevalt van dochter aan corona']['Een Amerikaanse vrouw die in de gevangenis zat voor betrokkenheid bij drugshandel, is gisteren overleden aan de gevolgen van het coronavirus. Dat meldt het ...']"
83,"['Voor deze ondernemers zijn het door corona juist gouden tijden: \'Alles is op\'']['Je zal het maar verkopen, spullen die iedereen wil hebben om de coronacrisis door te komen. Bijvoorbeeld plexiglas, fitnessapparatuur voor thuis en ...']"
84,['Breek de Spits corona-editie | Files straks langer dan ooit']['Er gaat een enorme verschuiving plaatsvinden op het gebied van woon-werkverkeer en het is goed mogelijk dat de files na de coronacrisis daardoor langer dan ...']
85,['29-4 Zes nieuwe sterfgevallen vanwege gevolgen corona in Velsen']['[VELSEN] Er zijn sinds de uitbraak van de coronacrisis 34 mensen overleden in Velsen aan corona (Covid-19). Sinds onze laatste update vrijdag zijn er zes ...']
86,['Geen vuurwerkdebat in Velsen dit jaar vanwege corona']['Moet er met de jaarwisseling een centraal evenement met vuurwerk worden gehouden en moet het gebruik van consumentenvuurwerk worden verboden?']
87,"['Waarom het voeren van een goed gesprek in tijden van corona zo eenvoudig niet is']['Op de vraag \'Hoe gaat het met je\' antwoorden mensen vaak plichtmatig met een \'Best, oké.\' In deze tijden van corona niet zelden gevolgd dat anderen het nog ...']"
88,"['Man (38) spuugde supermarktmedewerker om corona in gezicht: \'Ik deed het uit onmacht\'']['Twee coronaspugers uit Assen en Groningen zijn woensdag veroordeeld tot acht en zes weken cel. De één spuugde een supermarktmedewerker in het gezicht, ...']"
89,['18-jarige Hilversumse hoest agent in gezicht bij aanhouding: \'Ik heb corona\'']['Een 18-jarige Hilversumse heeft woensdagochtend vroeg een agent in zijn gezicht gehoest nadat ze was aangehouden voor roekeloos rijden. „Ik heb corona” ...']
90,"['Hongersnood, corona, geen salaris voor docenten en drie wezen om voor te zorgen; machteloosheid overheerst bij stichting Helderse Marjolein Bremer']['De jonge weduwe Reme in Gambia heeft borstkanker en moet voor behandeling naar Senegal. Maar dat kan niet, de grenzen zitten dicht vanwege het ...']"
91,['Coronavirus Melexis verwacht \'aanzienlijke\' corona-impact']['Het coronavirus heeft de chipspecialist Melexis 2 miljoen euro omzet gekost in het eerste kwartaal. De komende maanden wordt de impact veel groter.']
92,"['Binnenstad Roosendaal versierd met bloemen en vlaggen in teken van corona']['De Roosendaalse binnenstad wordt komende weken weer volledig aangekleed met bloemen en vlaggen, dit jaar in teken van de coronacrisis. Verschillende ...']"
93,['Scoor een rol in Frank Lammers\' corona-film!']['Undercover-held Frank Lammers zit niet bij de pakken neer: hij werkt momenteel aan een corona-film en jij kunt een rolletje scoren!']
94,['Breek de Spits corona-editie | Fileprobleem anders bestrijden']['Mobiliteitsexpert Carlo van de Weijer over mobiliteit in het post-coronatijdperk. Is het fileprobleem dan opgelost?']
95,"['Zo denken jongeren over corona: \'Het verpest onze relatie\'']['Ze kunnen niet naar school, een festival of op date. Hoe ervaren jongeren de intelligente lockdown? BN DeStem laat er vier aan het woord over hun leven in ...']"
96,"['Refurbisher leapp heft winkels op vanwege corona, nadruk op onlineverkoop']['Leapp, de verkoper van opgelapte of refurbished Apple producten is andermaal in de problemen gekomen. De winkeldochter Leapp Omnichannel is dinsdag ...']"
97,['\'Corona zet een vergrootglas op verschillen tussen arm en rijk\'']['Wat gebeurt er als het coronavirus voet aan de grond krijgt in Afrika? Hebben arme landen een schijn van kans? En wat zijn de gevolgen voor de wereldwijde ...']
98,['Ook in Bernheze balen boeren van gesuggereerde link met corona']['HEESCH - Dat boeren in Bernheze balen van de specifieke oproep van burgemeester Marieke Moorman is \'vervelend\'. Maar het gemeentebestuur van ...']
99,['Trump verplicht heropening vleesfabrieken ondanks corona']['President Trump verplicht vleesfabrieken en slachthuizen om weer open te gaan zodat er genoeg eten beschikbaar is en blijft in de Verenigde Staten tij...']
